m_phi,θ_squared,N_phi
0.186339,4.72052e-07,1.04185e-05
0.186339,4.54923e-07,1.00404e-05
0.186339,4.38415e-07,9.67608e-06
0.186339,4.22507e-07,9.32497e-06
0.186339,4.07175e-07,8.9866e-06
0.186339,3.924e-07,8.66051e-06
0.186339,3.78162e-07,8.34625e-06
0.186339,3.6444e-07,8.0434e-06
0.186339,3.51215e-07,7.75153e-06
0.186339,3.38471e-07,7.47026e-06
0.186339,3.26189e-07,7.19919e-06
0.186339,3.14353e-07,6.93795e-06
0.186339,3.02946e-07,6.6862e-06
0.186339,2.91953e-07,6.44358e-06
0.186339,2.8136e-07,6.20977e-06
0.186339,2.7115e-07,5.98444e-06
0.186339,2.61311e-07,5.76729e-06
0.186339,2.51829e-07,5.55801e-06
0.186339,2.42691e-07,5.35633e-06
0.186339,2.33885e-07,5.16197e-06
0.186339,2.25398e-07,4.97466e-06
0.186339,2.17219e-07,4.79415e-06
0.186339,2.09337e-07,4.62019e-06
0.186339,2.01741e-07,4.45254e-06
0.186339,1.9442e-07,4.29097e-06
0.186339,1.87366e-07,4.13527e-06
0.186339,1.80567e-07,3.98521e-06
0.186339,1.74015e-07,3.84061e-06
0.186339,1.677e-07,3.70124e-06
0.186339,1.61615e-07,3.56694e-06
0.186339,1.55751e-07,3.43751e-06
0.186339,1.50099e-07,3.31277e-06
0.186339,1.44652e-07,3.19256e-06
0.186339,1.39404e-07,3.07672e-06
0.186339,1.34345e-07,2.96508e-06
0.186339,1.2947e-07,2.85748e-06
0.186339,1.24772e-07,2.7538e-06
0.186339,1.20245e-07,2.65387e-06
0.186339,1.15881e-07,2.55757e-06
0.186339,1.11677e-07,2.46477e-06
0.186339,1.07624e-07,2.37533e-06
0.186339,1.03719e-07,2.28914e-06
0.186339,9.99553e-08,2.20607e-06
0.186339,9.63283e-08,2.12602e-06
0.186339,9.28329e-08,2.04888e-06
0.186339,8.94644e-08,1.97453e-06
0.186339,8.6218e-08,1.90288e-06
0.186339,8.30895e-08,1.83383e-06
0.186339,8.00745e-08,1.76729e-06
0.186339,7.71689e-08,1.70316e-06
0.186339,7.43687e-08,1.64136e-06
0.186339,7.16701e-08,1.5818e-06
0.186339,6.90695e-08,1.5244e-06
0.18752,0.000120722,0.00265631
0.18752,0.000116342,0.00255992
0.18752,0.00011212,0.00246703
0.18752,0.000108052,0.00237751
0.18752,0.000104131,0.00229124
0.18752,0.000100352,0.0022081
0.18752,9.67109e-05,0.00212798
0.18752,9.32017e-05,0.00205076
0.18752,8.98197e-05,0.00197635
0.18752,8.65605e-05,0.00190463
0.18752,8.34195e-05,0.00183552
0.18752,8.03925e-05,0.00176892
0.18752,7.74754e-05,0.00170473
0.18752,7.46641e-05,0.00164287
0.18752,7.19548e-05,0.00158326
0.18752,6.93438e-05,0.0015258
0.18752,6.68276e-05,0.00147044
0.18752,6.44027e-05,0.00141708
0.18752,6.20657e-05,0.00136566
0.18752,5.98136e-05,0.00131611
0.18752,5.76432e-05,0.00126835
0.18752,5.55515e-05,0.00122233
0.18752,5.35357e-05,0.00117797
0.18752,5.15931e-05,0.00113523
0.18752,4.9721e-05,0.00109403
0.18752,4.79168e-05,0.00105434
0.18752,4.61781e-05,0.00101608
0.18752,4.45024e-05,0.000979209
0.18752,4.28876e-05,0.000943677
0.18752,4.13314e-05,0.000909434
0.18752,3.98316e-05,0.000876434
0.18752,3.83863e-05,0.000844631
0.18752,3.69934e-05,0.000813983
0.18752,3.5651e-05,0.000784446
0.18752,3.43574e-05,0.000755982
0.18752,3.31107e-05,0.00072855
0.18752,3.19092e-05,0.000702113
0.18752,3.07513e-05,0.000676636
0.18752,2.96355e-05,0.000652084
0.18752,2.85601e-05,0.000628422
0.18752,2.75238e-05,0.000605619
0.18752,2.6525e-05,0.000583643
0.18752,2.55625e-05,0.000562465
0.18752,2.4635e-05,0.000542055
0.18752,2.37411e-05,0.000522386
0.18752,2.28796e-05,0.00050343
0.18752,2.20494e-05,0.000485163
0.18752,2.12493e-05,0.000467558
0.18752,2.04782e-05,0.000450592
0.18752,1.97351e-05,0.000434242
0.18752,1.9019e-05,0.000418485
0.18752,1.83289e-05,0.000403299
0.18752,1.76638e-05,0.000388665
0.18752,1.70228e-05,0.000374562
0.18752,1.64052e-05,0.00036097
0.18752,1.58099e-05,0.000347872
0.18752,1.52362e-05,0.000335249
0.18752,1.46833e-05,0.000323084
0.18752,1.41505e-05,0.000311361
0.18752,1.3637e-05,0.000300062
0.18752,1.31422e-05,0.000289174
0.18752,1.26653e-05,0.000278681
0.18752,1.22057e-05,0.000268569
0.18752,1.17628e-05,0.000258823
0.18752,1.1336e-05,0.000249432
0.18752,1.09247e-05,0.000240381
0.18752,1.05283e-05,0.000231658
0.18752,1.01462e-05,0.000223252
0.18752,9.77805e-06,0.000215151
0.18752,9.42324e-06,0.000207344
0.18752,9.08131e-06,0.00019982
0.18752,8.75178e-06,0.00019257
0.18752,8.43421e-06,0.000185582
0.18752,8.12816e-06,0.000178848
0.18752,7.83322e-06,0.000172358
0.18752,7.54898e-06,0.000166104
0.18752,7.27506e-06,0.000160077
0.18752,7.01107e-06,0.000154268
0.18752,6.75667e-06,0.00014867
0.18752,6.51149e-06,0.000143275
0.18752,6.27521e-06,0.000138077
0.18752,6.04751e-06,0.000133066
0.18752,5.82807e-06,0.000128238
0.18752,5.61659e-06,0.000123584
0.18752,5.41278e-06,0.0001191
0.18752,5.21637e-06,0.000114778
0.18752,5.02709e-06,0.000110613
0.18752,4.84468e-06,0.0001066
0.18752,4.66888e-06,0.000102732
0.18752,4.49946e-06,9.90038e-05
0.18752,4.33619e-06,9.54113e-05
0.18752,4.17885e-06,9.19492e-05
0.18752,4.02721e-06,8.86127e-05
0.18752,3.88108e-06,8.53973e-05
0.18752,3.74025e-06,8.22985e-05
0.18752,3.60453e-06,7.93122e-05
0.18752,3.47374e-06,7.64343e-05
0.18752,3.34769e-06,7.36607e-05
0.18752,3.22621e-06,7.09879e-05
0.18752,3.10914e-06,6.8412e-05
0.18752,2.99632e-06,6.59296e-05
0.18752,2.8876e-06,6.35372e-05
0.18752,2.78282e-06,6.12317e-05
0.18752,2.68184e-06,5.90098e-05
0.18752,2.58453e-06,5.68686e-05
0.18752,2.49074e-06,5.4805e-05
0.18752,2.40036e-06,5.28163e-05
0.18752,2.31326e-06,5.08998e-05
0.18752,2.22932e-06,4.90528e-05
0.18752,2.14843e-06,4.72729e-05
0.18752,2.07047e-06,4.55575e-05
0.18752,1.99534e-06,4.39044e-05
0.18752,1.92294e-06,4.23113e-05
0.18752,1.85316e-06,4.0776e-05
0.18752,1.78592e-06,3.92964e-05
0.18752,1.72111e-06,3.78704e-05
0.18752,1.65866e-06,3.64963e-05
0.18752,1.59847e-06,3.51719e-05
0.18752,1.54047e-06,3.38957e-05
0.18752,1.48457e-06,3.26657e-05
0.18752,1.4307e-06,3.14804e-05
0.18752,1.37879e-06,3.03381e-05
0.18752,1.32876e-06,2.92372e-05
0.18752,1.28054e-06,2.81763e-05
0.18752,1.23407e-06,2.71539e-05
0.18752,1.18929e-06,2.61686e-05
0.18752,1.14614e-06,2.5219e-05
0.18752,1.10455e-06,2.43039e-05
0.18752,1.06447e-06,2.3422e-05
0.18752,1.02584e-06,2.25721e-05
0.18752,9.8862e-07,2.17531e-05
0.18752,9.52746e-07,2.09637e-05
0.18752,9.18175e-07,2.0203e-05
0.18752,8.84857e-07,1.94699e-05
0.18752,8.52749e-07,1.87634e-05
0.18752,8.21806e-07,1.80826e-05
0.18752,7.91986e-07,1.74264e-05
0.18752,7.63247e-07,1.67941e-05
0.18752,7.35552e-07,1.61847e-05
0.18752,7.08861e-07,1.55974e-05
0.18752,6.83139e-07,1.50314e-05
0.18752,6.58351e-07,1.4486e-05
0.18752,6.34462e-07,1.39604e-05
0.18752,6.11439e-07,1.34538e-05
0.18752,5.89252e-07,1.29656e-05
0.18752,5.67871e-07,1.24951e-05
0.18752,5.47265e-07,1.20417e-05
0.18752,5.27406e-07,1.16048e-05
0.18752,5.08269e-07,1.11837e-05
0.18752,4.89826e-07,1.07779e-05
0.18752,4.72052e-07,1.03868e-05
0.18752,4.54923e-07,1.00099e-05
0.18752,4.38415e-07,9.64666e-06
0.18752,4.22507e-07,9.29661e-06
0.18752,4.07175e-07,8.95927e-06
0.18752,3.924e-07,8.63417e-06
0.18752,3.78162e-07,8.32087e-06
0.18752,3.6444e-07,8.01894e-06
0.18752,3.51215e-07,7.72796e-06
0.18752,3.38471e-07,7.44754e-06
0.18752,3.26189e-07,7.1773e-06
0.18752,3.14353e-07,6.91686e-06
0.18752,3.02946e-07,6.66587e-06
0.18752,2.91953e-07,6.42399e-06
0.18752,2.8136e-07,6.19089e-06
0.18752,2.7115e-07,5.96624e-06
0.18752,2.61311e-07,5.74975e-06
0.18752,2.51829e-07,5.54111e-06
0.18752,2.42691e-07,5.34005e-06
0.18752,2.33885e-07,5.14628e-06
0.18752,2.25398e-07,4.95954e-06
0.18752,2.17219e-07,4.77957e-06
0.18752,2.09337e-07,4.60614e-06
0.18752,2.01741e-07,4.439e-06
0.18752,1.9442e-07,4.27792e-06
0.18752,1.87366e-07,4.12269e-06
0.18752,1.80567e-07,3.9731e-06
0.18752,1.74015e-07,3.82893e-06
0.18752,1.677e-07,3.68999e-06
0.18752,1.61615e-07,3.55609e-06
0.18752,1.55751e-07,3.42706e-06
0.18752,1.50099e-07,3.3027e-06
0.18752,1.44652e-07,3.18286e-06
0.18752,1.39404e-07,3.06736e-06
0.18752,1.34345e-07,2.95606e-06
0.18752,1.2947e-07,2.8488e-06
0.18752,1.24772e-07,2.74542e-06
0.18752,1.20245e-07,2.6458e-06
0.18752,1.15881e-07,2.54979e-06
0.18752,1.11677e-07,2.45727e-06
0.18752,1.07624e-07,2.36811e-06
0.18752,1.03719e-07,2.28218e-06
0.18752,9.99553e-08,2.19937e-06
0.18752,9.63283e-08,2.11956e-06
0.18752,9.28329e-08,2.04265e-06
0.18752,8.94644e-08,1.96853e-06
0.18752,8.6218e-08,1.8971e-06
0.18752,8.30895e-08,1.82826e-06
0.18752,8.00745e-08,1.76192e-06
0.18752,7.71689e-08,1.69798e-06
0.18752,7.43687e-08,1.63637e-06
0.18752,7.16701e-08,1.57699e-06
0.18752,6.90695e-08,1.51977e-06
0.188709,0.000120722,0.0026481
0.188709,0.000116342,0.00255201
0.188709,0.00011212,0.0024594
0.188709,0.000108052,0.00237016
0.188709,0.000104131,0.00228416
0.188709,0.000100352,0.00220127
0.188709,9.67109e-05,0.0021214
0.188709,9.32017e-05,0.00204442
0.188709,8.98197e-05,0.00197023
0.188709,8.65605e-05,0.00189874
0.188709,8.34195e-05,0.00182984
0.188709,8.03925e-05,0.00176345
0.188709,7.74754e-05,0.00169946
0.188709,7.46641e-05,0.00163779
0.188709,7.19548e-05,0.00157836
0.188709,6.93438e-05,0.00152109
0.188709,6.68276e-05,0.00146589
0.188709,6.44027e-05,0.0014127
0.188709,6.20657e-05,0.00136144
0.188709,5.98136e-05,0.00131204
0.188709,5.76432e-05,0.00126443
0.188709,5.55515e-05,0.00121855
0.188709,5.35357e-05,0.00117433
0.188709,5.15931e-05,0.00113172
0.188709,4.9721e-05,0.00109065
0.188709,4.79168e-05,0.00105108
0.188709,4.61781e-05,0.00101294
0.188709,4.45024e-05,0.000976181
0.188709,4.28876e-05,0.000940759
0.188709,4.13314e-05,0.000906622
0.188709,3.98316e-05,0.000873724
0.188709,3.83863e-05,0.00084202
0.188709,3.69934e-05,0.000811466
0.188709,3.5651e-05,0.000782021
0.188709,3.43574e-05,0.000753644
0.188709,3.31107e-05,0.000726297
0.188709,3.19092e-05,0.000699942
0.188709,3.07513e-05,0.000674544
0.188709,2.96355e-05,0.000650067
0.188709,2.85601e-05,0.000626479
0.188709,2.75238e-05,0.000603746
0.188709,2.6525e-05,0.000581838
0.188709,2.55625e-05,0.000560726
0.188709,2.4635e-05,0.000540379
0.188709,2.37411e-05,0.000520771
0.188709,2.28796e-05,0.000501874
0.188709,2.20494e-05,0.000483663
0.188709,2.12493e-05,0.000466112
0.188709,2.04782e-05,0.000449199
0.188709,1.97351e-05,0.000432899
0.188709,1.9019e-05,0.000417191
0.188709,1.83289e-05,0.000402052
0.188709,1.76638e-05,0.000387463
0.188709,1.70228e-05,0.000373404
0.188709,1.64052e-05,0.000359854
0.188709,1.58099e-05,0.000346796
0.188709,1.52362e-05,0.000334212
0.188709,1.46833e-05,0.000322085
0.188709,1.41505e-05,0.000310398
0.188709,1.3637e-05,0.000299135
0.188709,1.31422e-05,0.00028828
0.188709,1.26653e-05,0.000277819
0.188709,1.22057e-05,0.000267738
0.188709,1.17628e-05,0.000258023
0.188709,1.1336e-05,0.00024866
0.188709,1.09247e-05,0.000239637
0.188709,1.05283e-05,0.000230942
0.188709,1.01462e-05,0.000222562
0.188709,9.77805e-06,0.000214486
0.188709,9.42324e-06,0.000206703
0.188709,9.08131e-06,0.000199202
0.188709,8.75178e-06,0.000191974
0.188709,8.43421e-06,0.000185008
0.188709,8.12816e-06,0.000178295
0.188709,7.83322e-06,0.000171825
0.188709,7.54898e-06,0.00016559
0.188709,7.27506e-06,0.000159582
0.188709,7.01107e-06,0.000153791
0.188709,6.75667e-06,0.00014821
0.188709,6.51149e-06,0.000142832
0.188709,6.27521e-06,0.00013765
0.188709,6.04751e-06,0.000132655
0.188709,5.82807e-06,0.000127841
0.188709,5.61659e-06,0.000123202
0.188709,5.41278e-06,0.000118732
0.188709,5.21637e-06,0.000114423
0.188709,5.02709e-06,0.000110271
0.188709,4.84468e-06,0.00010627
0.188709,4.66888e-06,0.000102414
0.188709,4.49946e-06,9.86977e-05
0.188709,4.33619e-06,9.51163e-05
0.188709,4.17885e-06,9.16649e-05
0.188709,4.02721e-06,8.83387e-05
0.188709,3.88108e-06,8.51332e-05
0.188709,3.74025e-06,8.2044e-05
0.188709,3.60453e-06,7.9067e-05
0.188709,3.47374e-06,7.61979e-05
0.188709,3.34769e-06,7.3433e-05
0.188709,3.22621e-06,7.07684e-05
0.188709,3.10914e-06,6.82004e-05
0.188709,2.99632e-06,6.57257e-05
0.188709,2.8876e-06,6.33407e-05
0.188709,2.78282e-06,6.10423e-05
0.188709,2.68184e-06,5.88273e-05
0.188709,2.58453e-06,5.66927e-05
0.188709,2.49074e-06,5.46355e-05
0.188709,2.40036e-06,5.2653e-05
0.188709,2.31326e-06,5.07424e-05
0.188709,2.22932e-06,4.89012e-05
0.188709,2.14843e-06,4.71267e-05
0.188709,2.07047e-06,4.54167e-05
0.188709,1.99534e-06,4.37687e-05
0.188709,1.92294e-06,4.21805e-05
0.188709,1.85316e-06,4.06499e-05
0.188709,1.78592e-06,3.91748e-05
0.188709,1.72111e-06,3.77533e-05
0.188709,1.65866e-06,3.63834e-05
0.188709,1.59847e-06,3.50632e-05
0.188709,1.54047e-06,3.37909e-05
0.188709,1.48457e-06,3.25647e-05
0.188709,1.4307e-06,3.13831e-05
0.188709,1.37879e-06,3.02443e-05
0.188709,1.32876e-06,2.91468e-05
0.188709,1.28054e-06,2.80892e-05
0.188709,1.23407e-06,2.70699e-05
0.188709,1.18929e-06,2.60877e-05
0.188709,1.14614e-06,2.51411e-05
0.188709,1.10455e-06,2.42288e-05
0.188709,1.06447e-06,2.33496e-05
0.188709,1.02584e-06,2.25023e-05
0.188709,9.8862e-07,2.16858e-05
0.188709,9.52746e-07,2.08989e-05
0.188709,9.18175e-07,2.01406e-05
0.188709,8.84857e-07,1.94097e-05
0.188709,8.52749e-07,1.87054e-05
0.188709,8.21806e-07,1.80267e-05
0.188709,7.91986e-07,1.73726e-05
0.188709,7.63247e-07,1.67422e-05
0.188709,7.35552e-07,1.61347e-05
0.188709,7.08861e-07,1.55492e-05
0.188709,6.83139e-07,1.4985e-05
0.188709,6.58351e-07,1.44412e-05
0.188709,6.34462e-07,1.39172e-05
0.188709,6.11439e-07,1.34122e-05
0.188709,5.89252e-07,1.29255e-05
0.188709,5.67871e-07,1.24565e-05
0.188709,5.47265e-07,1.20045e-05
0.188709,5.27406e-07,1.15689e-05
0.188709,5.08269e-07,1.11491e-05
0.188709,4.89826e-07,1.07445e-05
0.188709,4.72052e-07,1.03547e-05
0.188709,4.54923e-07,9.97893e-06
0.188709,4.38415e-07,9.61683e-06
0.188709,4.22507e-07,9.26787e-06
0.188709,4.07175e-07,8.93157e-06
0.188709,3.924e-07,8.60748e-06
0.188709,3.78162e-07,8.29514e-06
0.188709,3.6444e-07,7.99414e-06
0.188709,3.51215e-07,7.70406e-06
0.188709,3.38471e-07,7.42451e-06
0.188709,3.26189e-07,7.1551e-06
0.188709,3.14353e-07,6.89547e-06
0.188709,3.02946e-07,6.64526e-06
0.188709,2.91953e-07,6.40413e-06
0.188709,2.8136e-07,6.17174e-06
0.188709,2.7115e-07,5.94779e-06
0.188709,2.61311e-07,5.73197e-06
0.188709,2.51829e-07,5.52398e-06
0.188709,2.42691e-07,5.32353e-06
0.188709,2.33885e-07,5.13036e-06
0.188709,2.25398e-07,4.9442e-06
0.188709,2.17219e-07,4.76479e-06
0.188709,2.09337e-07,4.5919e-06
0.188709,2.01741e-07,4.42527e-06
0.188709,1.9442e-07,4.2647e-06
0.188709,1.87366e-07,4.10995e-06
0.188709,1.80567e-07,3.96081e-06
0.188709,1.74015e-07,3.81709e-06
0.188709,1.677e-07,3.67858e-06
0.188709,1.61615e-07,3.5451e-06
0.188709,1.55751e-07,3.41646e-06
0.188709,1.50099e-07,3.29249e-06
0.188709,1.44652e-07,3.17302e-06
0.188709,1.39404e-07,3.05788e-06
0.188709,1.34345e-07,2.94692e-06
0.188709,1.2947e-07,2.83999e-06
0.188709,1.24772e-07,2.73693e-06
0.188709,1.20245e-07,2.63762e-06
0.188709,1.15881e-07,2.54191e-06
0.188709,1.11677e-07,2.44967e-06
0.188709,1.07624e-07,2.36078e-06
0.188709,1.03719e-07,2.27512e-06
0.188709,9.99553e-08,2.19256e-06
0.188709,9.63283e-08,2.113e-06
0.188709,9.28329e-08,2.03633e-06
0.188709,8.94644e-08,1.96244e-06
0.188709,8.6218e-08,1.89123e-06
0.188709,8.30895e-08,1.8226e-06
0.188709,8.00745e-08,1.75647e-06
0.188709,7.71689e-08,1.69273e-06
0.188709,7.43687e-08,1.63131e-06
0.188709,7.16701e-08,1.57212e-06
0.188709,6.90695e-08,1.51507e-06
0.189906,0.000120722,0.00263977
0.189906,0.000116342,0.00254398
0.189906,0.00011212,0.00245167
0.189906,0.000108052,0.00236271
0.189906,0.000104131,0.00227697
0.189906,0.000100352,0.00219435
0.189906,9.67109e-05,0.00211473
0.189906,9.32017e-05,0.00203799
0.189906,8.98197e-05,0.00196404
0.189906,8.65605e-05,0.00189277
0.189906,8.34195e-05,0.00182409
0.189906,8.03925e-05,0.0017579
0.189906,7.74754e-05,0.00169411
0.189906,7.46641e-05,0.00163264
0.189906,7.19548e-05,0.0015734
0.189906,6.93438e-05,0.0015163
0.189906,6.68276e-05,0.00146128
0.189906,6.44027e-05,0.00140826
0.189906,6.20657e-05,0.00135716
0.189906,5.98136e-05,0.00130791
0.189906,5.76432e-05,0.00126045
0.189906,5.55515e-05,0.00121471
0.189906,5.35357e-05,0.00117064
0.189906,5.15931e-05,0.00112816
0.189906,4.9721e-05,0.00108722
0.189906,4.79168e-05,0.00104777
0.189906,4.61781e-05,0.00100975
0.189906,4.45024e-05,0.000973111
0.189906,4.28876e-05,0.0009378
0.189906,4.13314e-05,0.000903771
0.189906,3.98316e-05,0.000870976
0.189906,3.83863e-05,0.000839372
0.189906,3.69934e-05,0.000808914
0.189906,3.5651e-05,0.000779561
0.189906,3.43574e-05,0.000751274
0.189906,3.31107e-05,0.000724013
0.189906,3.19092e-05,0.000697741
0.189906,3.07513e-05,0.000672423
0.189906,2.96355e-05,0.000648023
0.189906,2.85601e-05,0.000624509
0.189906,2.75238e-05,0.000601847
0.189906,2.6525e-05,0.000580009
0.189906,2.55625e-05,0.000558962
0.189906,2.4635e-05,0.00053868
0.189906,2.37411e-05,0.000519133
0.189906,2.28796e-05,0.000500295
0.189906,2.20494e-05,0.000482141
0.189906,2.12493e-05,0.000464646
0.189906,2.04782e-05,0.000447786
0.189906,1.97351e-05,0.000431537
0.189906,1.9019e-05,0.000415879
0.189906,1.83289e-05,0.000400788
0.189906,1.76638e-05,0.000386245
0.189906,1.70228e-05,0.000372229
0.189906,1.64052e-05,0.000358722
0.189906,1.58099e-05,0.000345706
0.189906,1.52362e-05,0.000333161
0.189906,1.46833e-05,0.000321072
0.189906,1.41505e-05,0.000309422
0.189906,1.3637e-05,0.000298194
0.189906,1.31422e-05,0.000287373
0.189906,1.26653e-05,0.000276946
0.189906,1.22057e-05,0.000266896
0.189906,1.17628e-05,0.000257212
0.189906,1.1336e-05,0.000247878
0.189906,1.09247e-05,0.000238884
0.189906,1.05283e-05,0.000230216
0.189906,1.01462e-05,0.000221862
0.189906,9.77805e-06,0.000213811
0.189906,9.42324e-06,0.000206053
0.189906,9.08131e-06,0.000198576
0.189906,8.75178e-06,0.00019137
0.189906,8.43421e-06,0.000184426
0.189906,8.12816e-06,0.000177734
0.189906,7.83322e-06,0.000171285
0.189906,7.54898e-06,0.00016507
0.189906,7.27506e-06,0.00015908
0.189906,7.01107e-06,0.000153307
0.189906,6.75667e-06,0.000147744
0.189906,6.51149e-06,0.000142383
0.189906,6.27521e-06,0.000137217
0.189906,6.04751e-06,0.000132238
0.189906,5.82807e-06,0.000127439
0.189906,5.61659e-06,0.000122815
0.189906,5.41278e-06,0.000118358
0.189906,5.21637e-06,0.000114064
0.189906,5.02709e-06,0.000109925
0.189906,4.84468e-06,0.000105936
0.189906,4.66888e-06,0.000102092
0.189906,4.49946e-06,9.83873e-05
0.189906,4.33619e-06,9.48172e-05
0.189906,4.17885e-06,9.13766e-05
0.189906,4.02721e-06,8.80609e-05
0.189906,3.88108e-06,8.48655e-05
0.189906,3.74025e-06,8.1786e-05
0.189906,3.60453e-06,7.88183e-05
0.189906,3.47374e-06,7.59583e-05
0.189906,3.34769e-06,7.3202e-05
0.189906,3.22621e-06,7.05458e-05
0.189906,3.10914e-06,6.7986e-05
0.189906,2.99632e-06,6.5519e-05
0.189906,2.8876e-06,6.31415e-05
0.189906,2.78282e-06,6.08504e-05
0.189906,2.68184e-06,5.86423e-05
0.189906,2.58453e-06,5.65144e-05
0.189906,2.49074e-06,5.44637e-05
0.189906,2.40036e-06,5.24874e-05
0.189906,2.31326e-06,5.05828e-05
0.189906,2.22932e-06,4.87474e-05
0.189906,2.14843e-06,4.69785e-05
0.189906,2.07047e-06,4.52738e-05
0.189906,1.99534e-06,4.3631e-05
0.189906,1.92294e-06,4.20478e-05
0.189906,1.85316e-06,4.0522e-05
0.189906,1.78592e-06,3.90516e-05
0.189906,1.72111e-06,3.76346e-05
0.189906,1.65866e-06,3.6269e-05
0.189906,1.59847e-06,3.49529e-05
0.189906,1.54047e-06,3.36846e-05
0.189906,1.48457e-06,3.24623e-05
0.189906,1.4307e-06,3.12844e-05
0.189906,1.37879e-06,3.01492e-05
0.189906,1.32876e-06,2.90552e-05
0.189906,1.28054e-06,2.80009e-05
0.189906,1.23407e-06,2.69848e-05
0.189906,1.18929e-06,2.60056e-05
0.189906,1.14614e-06,2.5062e-05
0.189906,1.10455e-06,2.41526e-05
0.189906,1.06447e-06,2.32762e-05
0.189906,1.02584e-06,2.24316e-05
0.189906,9.8862e-07,2.16176e-05
0.189906,9.52746e-07,2.08332e-05
0.189906,9.18175e-07,2.00772e-05
0.189906,8.84857e-07,1.93487e-05
0.189906,8.52749e-07,1.86466e-05
0.189906,8.21806e-07,1.797e-05
0.189906,7.91986e-07,1.73179e-05
0.189906,7.63247e-07,1.66895e-05
0.189906,7.35552e-07,1.60839e-05
0.189906,7.08861e-07,1.55003e-05
0.189906,6.83139e-07,1.49378e-05
0.189906,6.58351e-07,1.43958e-05
0.189906,6.34462e-07,1.38734e-05
0.189906,6.11439e-07,1.337e-05
0.189906,5.89252e-07,1.28849e-05
0.189906,5.67871e-07,1.24173e-05
0.189906,5.47265e-07,1.19667e-05
0.189906,5.27406e-07,1.15325e-05
0.189906,5.08269e-07,1.1114e-05
0.189906,4.89826e-07,1.07107e-05
0.189906,4.72052e-07,1.03221e-05
0.189906,4.54923e-07,9.94754e-06
0.189906,4.38415e-07,9.58658e-06
0.189906,4.22507e-07,9.23872e-06
0.189906,4.07175e-07,8.90348e-06
0.189906,3.924e-07,8.58041e-06
0.189906,3.78162e-07,8.26906e-06
0.189906,3.6444e-07,7.969e-06
0.189906,3.51215e-07,7.67984e-06
0.189906,3.38471e-07,7.40116e-06
0.189906,3.26189e-07,7.1326e-06
0.189906,3.14353e-07,6.87379e-06
0.189906,3.02946e-07,6.62436e-06
0.189906,2.91953e-07,6.38399e-06
0.189906,2.8136e-07,6.15234e-06
0.189906,2.7115e-07,5.92909e-06
0.189906,2.61311e-07,5.71394e-06
0.189906,2.51829e-07,5.50661e-06
0.189906,2.42691e-07,5.30679e-06
0.189906,2.33885e-07,5.11423e-06
0.189906,2.25398e-07,4.92865e-06
0.189906,2.17219e-07,4.74981e-06
0.189906,2.09337e-07,4.57746e-06
0.189906,2.01741e-07,4.41136e-06
0.189906,1.9442e-07,4.25128e-06
0.189906,1.87366e-07,4.09702e-06
0.189906,1.80567e-07,3.94835e-06
0.189906,1.74015e-07,3.80508e-06
0.189906,1.677e-07,3.66701e-06
0.189906,1.61615e-07,3.53395e-06
0.189906,1.55751e-07,3.40571e-06
0.189906,1.50099e-07,3.28213e-06
0.189906,1.44652e-07,3.16304e-06
0.189906,1.39404e-07,3.04826e-06
0.189906,1.34345e-07,2.93765e-06
0.189906,1.2947e-07,2.83105e-06
0.189906,1.24772e-07,2.72833e-06
0.189906,1.20245e-07,2.62933e-06
0.189906,1.15881e-07,2.53392e-06
0.189906,1.11677e-07,2.44197e-06
0.189906,1.07624e-07,2.35336e-06
0.189906,1.03719e-07,2.26797e-06
0.189906,9.99553e-08,2.18567e-06
0.189906,9.63283e-08,2.10636e-06
0.189906,9.28329e-08,2.02993e-06
0.189906,8.94644e-08,1.95627e-06
0.189906,8.6218e-08,1.88528e-06
0.189906,8.30895e-08,1.81687e-06
0.189906,8.00745e-08,1.75094e-06
0.189906,7.71689e-08,1.68741e-06
0.189906,7.43687e-08,1.62618e-06
0.189906,7.16701e-08,1.56717e-06
0.189906,6.90695e-08,1.5103e-06
0.19111,0.000116342,0.00253584
0.19111,0.00011212,0.00244383
0.19111,0.000108052,0.00235515
0.19111,0.000104131,0.00226969
0.19111,0.000100352,0.00218733
0.19111,9.67109e-05,0.00210796
0.19111,9.32017e-05,0.00203147
0.19111,8.98197e-05,0.00195776
0.19111,8.65605e-05,0.00188672
0.19111,8.34195e-05,0.00181825
0.19111,8.03925e-05,0.00175228
0.19111,7.74754e-05,0.00168869
0.19111,7.46641e-05,0.00162742
0.19111,7.19548e-05,0.00156836
0.19111,6.93438e-05,0.00151145
0.19111,6.68276e-05,0.00145661
0.19111,6.44027e-05,0.00140375
0.19111,6.20657e-05,0.00135282
0.19111,5.98136e-05,0.00130373
0.19111,5.76432e-05,0.00125642
0.19111,5.55515e-05,0.00121083
0.19111,5.35357e-05,0.00116689
0.19111,5.15931e-05,0.00112455
0.19111,4.9721e-05,0.00108374
0.19111,4.79168e-05,0.00104442
0.19111,4.61781e-05,0.00100652
0.19111,4.45024e-05,0.000969998
0.19111,4.28876e-05,0.0009348
0.19111,4.13314e-05,0.00090088
0.19111,3.98316e-05,0.00086819
0.19111,3.83863e-05,0.000836687
0.19111,3.69934e-05,0.000806326
0.19111,3.5651e-05,0.000777068
0.19111,3.43574e-05,0.000748871
0.19111,3.31107e-05,0.000721697
