m_phi_low,m_phi_high,m_H5,sin_theta_H,N_phi_GM
0.0593295683,0.0740998259,0.0626024078,0.1924349061,0.0028141014
0.0593295683,0.0740998259,0.0701176470,0.0186315352,0.0000259463
0.0593295683,0.0740998259,0.0695994820,0.0079166636,0.0000046631
0.0593295683,0.0740998259,0.0611785053,0.0205426780,0.0000320355
0.0593295683,0.0740998259,0.0652448407,0.1261566506,0.0012039499
0.0593295683,0.0740998259,0.0633852613,0.1053208039,0.0008416008
0.0593295683,0.0740998259,0.0614525357,0.0130684733,0.0000129317
0.0593295683,0.0740998259,0.0693220643,0.0158643844,0.0000188252
0.0593295683,0.0740998259,0.0738017549,0.2985507226,0.0066416865
0.0593295683,0.0740998259,0.0686939538,0.2402835843,0.0043427492
0.0593295683,0.0740998259,0.0689157706,0.0142862960,0.0000152692
0.0593295683,0.0740998259,0.0669437343,0.0467451522,0.0001646485
0.0593295683,0.0740998259,0.0600132322,0.1708917721,0.0022282801
0.0593295683,0.0740998259,0.0692973496,0.2396735272,0.0043160639
0.0593295683,0.0740998259,0.0723457887,0.2346793106,0.0041149242
0.0593295683,0.0740998259,0.0628188651,0.1891425208,0.0027176611
0.0593295683,0.0740998259,0.0706560260,0.1774664791,0.0023602700
0.0593295683,0.0740998259,0.0630253083,0.0349508315,0.0000926010
0.0593295683,0.0740998259,0.0735933805,0.1360665742,0.0013797072
0.0593295683,0.0740998259,0.0720639552,0.0867340002,0.0005620604
0.0593295683,0.0740998259,0.0612726119,0.0226462178,0.0000389399
0.0593295683,0.0740998259,0.0608895016,0.1429157354,0.0015561700
0.0593295683,0.0740998259,0.0721123197,0.0741952199,0.0004112000
0.0593295683,0.0740998259,0.0639274438,0.0417085365,0.0001317234
0.0593295683,0.0740998259,0.0717653020,0.0164170010,0.0000200731
0.0593295683,0.0740998259,0.0634190381,0.2298778316,0.0040106764
0.0593295683,0.0740998259,0.0738364308,0.0118603838,0.0000104174
0.0593295683,0.0740998259,0.0688042949,0.0586213026,0.0002581779
0.0593295683,0.0740998259,0.0682771029,0.0265653379,0.0000529868
0.0593295683,0.0740998259,0.0599261103,0.0363234227,0.0001005173
0.0593295683,0.0740998259,0.0695384040,0.2834486711,0.0060343416
0.0593295683,0.0740998259,0.0706943284,0.0371979707,0.0001035240
0.0593295683,0.0740998259,0.0692750226,0.0214469836,0.0000344510
0.0593295683,0.0740998259,0.0705619095,0.1663982870,0.0020753403
0.0593295683,0.0740998259,0.0720808599,0.2089156507,0.0032625158
0.0593295683,0.0740998259,0.0629180744,0.2289466413,0.0039814944
0.0593295683,0.0740998259,0.0669945878,0.0089955017,0.0000060552
0.0593295683,0.0740998259,0.0597238823,0.0173742858,0.0000229518
0.0593295683,0.0740998259,0.0634285918,0.0882964670,0.0005913891
0.0593295683,0.0740998259,0.0600254989,0.0446421719,0.0001518664
0.0593295683,0.0740998259,0.0642420346,0.0274389829,0.0000569260
0.0593295683,0.0740998259,0.0736984615,0.1792626826,0.0023946063
0.0593295683,0.0740998259,0.0675381310,0.0240383590,0.0000434289
0.0593295683,0.0740998259,0.0647177437,0.0074574312,0.0000041704
0.0593295683,0.0740998259,0.0707561160,0.1023064506,0.0007840073
0.0593295683,0.0740998259,0.0739556408,0.0954710768,0.0006786161
0.0593295683,0.0740998259,0.0707627001,0.0343485108,0.0000882451
0.0593295683,0.0740998259,0.0613992214,0.0211871606,0.0000340691
0.0593295683,0.0740998259,0.0659133860,0.0134612963,0.0000136232
0.0593295683,0.0740998259,0.0627729469,0.0152755438,0.0000176461
0.0593295683,0.0740998259,0.0691453434,0.0421762696,0.0001334939
0.0593295683,0.0740998259,0.0693976321,0.0142381522,0.0000151532
0.0593295683,0.0740998259,0.0739021517,0.0272014817,0.0000549858
0.0593295683,0.0740998259,0.0643970977,0.0128594210,0.0000124606
0.0593295683,0.0740998259,0.0705087729,0.0516768420,0.0001999811
0.0593295683,0.0740998259,0.0666287409,0.0546126297,0.0002249098
0.0593295683,0.0740998259,0.0674355014,0.0810976967,0.0004954828
0.0593295683,0.0740998259,0.0603122516,0.0079732158,0.0000048041
0.0593295683,0.0740998259,0.0662105624,0.0284484193,0.0000609951
0.0593295683,0.0740998259,0.0692422951,0.0178869712,0.0000239477
0.0593295683,0.0740998259,0.0654483073,0.0098586829,0.0000072977
0.0593295683,0.0740998259,0.0656288773,0.0425455950,0.0001366791
0.0593295683,0.0740998259,0.0726357446,0.0306518978,0.0000700103
0.0593295683,0.0740998259,0.0628594778,0.0190513384,0.0000274712
0.0593295683,0.0740998259,0.0604786020,0.0874451450,0.0005827748
0.0593295683,0.0740998259,0.0619814975,0.2283821134,0.0039678630
0.0593295683,0.0740998259,0.0678255109,0.1806672041,0.0024586492
0.0593295683,0.0740998259,0.0714889184,0.0079129283,0.0000046427
0.0593295683,0.0740998259,0.0620595586,0.0127656228,0.0000123257
0.0593295683,0.0740998259,0.0667385950,0.0347482562,0.0000909622
0.0593295683,0.0740998259,0.0626472803,0.1598848131,0.0019423168
0.0593295683,0.0740998259,0.0717822287,0.0139489026,0.0000144790
0.0593295683,0.0740998259,0.0699989560,0.0326878730,0.0000800210
0.0593295683,0.0740998259,0.0622551422,0.0298758878,0.0000677207
0.0593295683,0.0740998259,0.0694225036,0.0881790191,0.0005837752
0.0593295683,0.0740998259,0.0704560433,0.0597681677,0.0002675868
0.0593295683,0.0740998259,0.0620364510,0.0515109120,0.0002016025
0.0593295683,0.0740998259,0.0632443599,0.0115532887,0.0000100701
0.0593295683,0.0740998259,0.0651987146,0.0778674124,0.0004585342
0.0593295683,0.0740998259,0.0618050559,0.0107412144,0.0000087200
0.0593295683,0.0740998259,0.0672406762,0.0065276009,0.0000031770
0.0593295683,0.0740998259,0.0658964461,0.0141318532,0.0000150187
0.0593295683,0.0740998259,0.0613158094,0.0250414369,0.0000476247
0.0593295683,0.0740998259,0.0692720588,0.0626330723,0.0002945020
0.0593295683,0.0740998259,0.0738606383,0.1279057585,0.0012185027
0.0593295683,0.0740998259,0.0686017376,0.0867936422,0.0005663987
0.0593295683,0.0740998259,0.0606473433,0.0287385028,0.0000628157
0.0593295683,0.0740998259,0.0680751605,0.1081122041,0.0008797817
0.0593295683,0.0740998259,0.0694702381,0.0802766318,0.0004837484
0.0593295683,0.0740998259,0.0659976220,0.0458326477,0.0001585354
0.0593295683,0.0740998259,0.0701651202,0.0219190576,0.0000359293
0.0593295683,0.0740998259,0.0640493950,0.0071618405,0.0000038489
0.0593295683,0.0740998259,0.0681817127,0.0707263104,0.0003763098
0.0593295683,0.0740998259,0.0598257047,0.1289328467,0.0012685786
0.0593295683,0.0740998259,0.0651594129,0.0113772994,0.0000097339
0.0593295683,0.0740998259,0.0600277301,0.0883811800,0.0005957400
0.0593295683,0.0740998259,0.0632635713,0.0107901474,0.0000087794
0.0593295683,0.0740998259,0.0707051950,0.0644569998,0.0003111049
0.0593295683,0.0740998259,0.0626567716,0.0304084307,0.0000701143
0.0593295683,0.0740998259,0.0655269750,0.0651664286,0.0003209112
0.0593295683,0.0740998259,0.0705594555,0.0139238510,0.0000144594
0.0593295683,0.0740998259,0.0609890623,0.0744233573,0.0004217303
0.0593295683,0.0740998259,0.0682299108,0.0114887340,0.0000098739
0.0593295683,0.0740998259,0.0650054688,0.0069477321,0.0000036153
0.0593295683,0.0740998259,0.0613088634,0.0782147117,0.0004655817
0.0593295683,0.0740998259,0.0667917309,0.0224142864,0.0000377992
0.0593295683,0.0740998259,0.0624491404,0.1470704707,0.0016439080
0.0593295683,0.0740998259,0.0724451894,0.0524875967,0.0002055706
0.0593295683,0.0740998259,0.0664222449,0.0354102278,0.0000945163
0.0593295683,0.0740998259,0.0657506703,0.0730251292,0.0004028759
0.0593295683,0.0740998259,0.0602520138,0.3015750144,0.0069381331
0.0593295683,0.0740998259,0.0624133740,0.0294208277,0.0000656541
0.0593295683,0.0740998259,0.0716591733,0.1041498197,0.0008111706
0.0593295683,0.0740998259,0.0625608687,0.0776246452,0.0004576642
0.0593295683,0.0740998259,0.0721691481,0.0078464117,0.0000045588
0.0593295683,0.0740998259,0.0616592242,0.0547380000,0.0002278108
0.0593295683,0.0740998259,0.0642341531,0.0305291570,0.0000704907
0.0593295683,0.0740998259,0.0593621070,0.0471720661,0.0001697553
0.0593295683,0.0740998259,0.0630734443,0.0855703513,0.0005557419
0.0593295683,0.0740998259,0.0683527544,0.0078510424,0.0000045959
0.0593295683,0.0740998259,0.0735752160,0.0194225629,0.0000280200
0.0593295683,0.0740998259,0.0611628288,0.0470925999,0.0001687115
0.0593295683,0.0740998259,0.0655354627,0.0341707134,0.0000881413
0.0593295683,0.0740998259,0.0620040936,0.0076832684,0.0000044477
0.0593295683,0.0740998259,0.0701785154,0.1951033893,0.0028553152
0.0593295683,0.0740998259,0.0677400057,0.0180380719,0.0000244197
0.0593295683,0.0740998259,0.0633140200,0.0221911798,0.0000372660
0.0593295683,0.0740998259,0.0593441563,0.0113556818,0.0000097874
0.0593295683,0.0740998259,0.0677431420,0.0157298529,0.0000185583
0.0593295683,0.0740998259,0.0607391969,0.0072782366,0.0000039968
0.0593295683,0.0740998259,0.0596421929,0.0300617713,0.0000688487
0.0593295683,0.0740998259,0.0654131498,0.0143106418,0.0000154147
0.0593295683,0.0740998259,0.0714153460,0.0267336160,0.0000533575
0.0593295683,0.0740998259,0.0655348338,0.0165995941,0.0000207512
0.0593295683,0.0740998259,0.0668337962,0.0174826135,0.0000229720
0.0593295683,0.0740998259,0.0734798761,0.3288020410,0.0080610105
0.0593295683,0.0740998259,0.0694127661,0.0068968073,0.0000035352
0.0593295683,0.0740998259,0.0638365076,0.1729454608,0.0022682795
0.0593295683,0.0740998259,0.0659134401,0.1309649362,0.0012960316
0.0593295683,0.0740998259,0.0630351905,0.0120306005,0.0000109260
0.0593295683,0.0740998259,0.0732912110,0.0090183774,0.0000060172
0.0593295683,0.0740998259,0.0650124294,0.0439370657,0.0001459255
0.0593295683,0.0740998259,0.0628155713,0.0506544489,0.0001947051
0.0593295683,0.0740998259,0.0624512484,0.0100253989,0.0000075848
0.0593295683,0.0740998259,0.0650417140,0.0134739220,0.0000136689
0.0593295683,0.0740998259,0.0715982251,0.0946052460,0.0006693344
0.0593295683,0.0740998259,0.0701226241,0.0314330781,0.0000739720
0.0593295683,0.0740998259,0.0692995121,0.0070902050,0.0000037381
0.0593295683,0.0740998259,0.0633715492,0.0295655375,0.0000661995
0.0593295683,0.0740998259,0.0639677613,0.0739274568,0.0004141338
0.0593295683,0.0740998259,0.0701781193,0.0103083825,0.0000079156
0.0593295683,0.0740998259,0.0671620120,0.2375770516,0.0042569059
0.0593295683,0.0740998259,0.0720955184,0.0457992957,0.0001565882
0.0593295683,0.0740998259,0.0688505806,0.1216865791,0.0011131344
0.0593295683,0.0740998259,0.0678148798,0.0197334081,0.0000292324
0.0593295683,0.0740998259,0.0709335434,0.0365820605,0.0001000767
0.0593295683,0.0740998259,0.0615427623,0.0338566428,0.0000870946
0.0593295683,0.0740998259,0.0727492487,0.0106315305,0.0000083816
0.0593295683,0.0740998259,0.0611102269,0.0141669931,0.0000152122
0.0593295683,0.0740998259,0.0630686350,0.0489424120,0.0001816819
0.0593295683,0.0740998259,0.0710828272,0.0628262845,0.0002953485
0.0593295683,0.0740998259,0.0633247148,0.0101688888,0.0000077933
0.0593295683,0.0740998259,0.0704666195,0.0069606275,0.0000035945
0.0593295683,0.0740998259,0.0682976508,0.0107427836,0.0000086283
0.0593295683,0.0740998259,0.0621268585,0.0417884170,0.0001326163
0.0593295683,0.0740998259,0.0712610637,0.0135311023,0.0000136355
0.0593295683,0.0740998259,0.0672333430,0.0396609235,0.0001184312
0.0593295683,0.0740998259,0.0644452425,0.1126043965,0.0009603934
0.0593295683,0.0740998259,0.0625276699,0.0433698725,0.0001427614
0.0593295683,0.0740998259,0.0728951693,0.0183751220,0.0000251061
0.0593295683,0.0740998259,0.0677271808,0.0089777577,0.0000060236
0.0593295683,0.0740998259,0.0712517669,0.2503364177,0.0046919655
0.0593295683,0.0740998259,0.0719571288,0.2647859093,0.0052424510
0.0593295683,0.0740998259,0.0667196092,0.0721450474,0.0003925669
0.0593295683,0.0740998259,0.0642987492,0.3213710845,0.0078279723
0.0593295683,0.0740998259,0.0649998287,0.0630030017,0.0003002120
0.0593295683,0.0740998259,0.0608896875,0.0079402027,0.0000047600
0.0593295683,0.0740998259,0.0622910090,0.0133948666,0.0000135695
0.0593295683,0.0740998259,0.0732003778,0.0093120946,0.0000064183
0.0593295683,0.0740998259,0.0646677949,0.0553058240,0.0002314280
0.0593295683,0.0740998259,0.0707768191,0.0119834840,0.0000106965
0.0593295683,0.0740998259,0.0663519524,0.0091721093,0.0000063033
0.0593295683,0.0740998259,0.0606545115,0.0090083218,0.0000061360
0.0593295683,0.0740998259,0.0693631081,0.0153156208,0.0000175410
0.0593295683,0.0740998259,0.0593927541,0.0118368715,0.0000106365
0.0593295683,0.0740998259,0.0620550400,0.0150929577,0.0000172456
0.0593295683,0.0740998259,0.0681334700,0.0154908203,0.0000179849
0.0593295683,0.0740998259,0.0635610244,0.1221318387,0.0011314975
0.0593295683,0.0740998259,0.0632249076,0.2392212953,0.0043447681
0.0593295683,0.0740998259,0.0737163774,0.0287424096,0.0000614230
0.0593295683,0.0740998259,0.0738030726,0.0466157896,0.0001617020
0.0593295683,0.0740998259,0.0672375745,0.0297663416,0.0000666672
0.0593295683,0.0740998259,0.0677722964,0.1028561308,0.0007967125
0.0593295683,0.0740998259,0.0655847150,0.0227413449,0.0000389925
0.0593295683,0.0740998259,0.0648678306,0.0152488557,0.0000175240
0.0593295683,0.0740998259,0.0659691227,0.0548171430,0.0002268549
0.0593295683,0.0740998259,0.0609871891,0.2589776962,0.0051104501
0.0593295683,0.0740998259,0.0735421194,0.0130403797,0.0000126077
0.0593295683,0.0740998259,0.0660267803,0.1623141966,0.0019905953
0.0593295683,0.0740998259,0.0727187222,0.0402078651,0.0001205189
0.0593295683,0.0740998259,0.0725187029,0.0256479259,0.0000490048
0.0593295683,0.0740998259,0.0722045712,0.0121654415,0.0000109958
0.0593295683,0.0740998259,0.0693265120,0.2035321069,0.0031121917
0.0593295683,0.0740998259,0.0716062892,0.0500190194,0.0001869684
0.0593295683,0.0740998259,0.0736532950,0.0278573961,0.0000577008
0.0593295683,0.0740998259,0.0718792212,0.0108698041,0.0000087772
0.0593295683,0.0740998259,0.0693972642,0.0119215962,0.0000106125
0.0593295683,0.0740998259,0.0734832733,0.2694920361,0.0054148513
0.0593295683,0.0740998259,0.0660024331,0.0671266869,0.0003402447
0.0593295683,0.0740998259,0.0642333650,0.1300966734,0.0012825166
0.0593295683,0.0740998259,0.0599641591,0.0090733147,0.0000062319
0.0593295683,0.0740998259,0.0675791154,0.2655493955,0.0053146506
0.0593295683,0.0740998259,0.0643848060,0.0089333680,0.0000059979
0.0593295683,0.0740998259,0.0694495707,0.0729028676,0.0003989379
0.0593295683,0.0740998259,0.0646821020,0.0321338085,0.0000780472
0.0593295683,0.0740998259,0.0658056442,0.0075344862,0.0000042497
0.0593295683,0.0740998259,0.0628524435,0.0850209662,0.0005488226
0.0593295683,0.0740998259,0.0698322442,0.2659831678,0.0053106902
0.0593295683,0.0740998259,0.0696413270,0.0132565560,0.0000131249
0.0593295683,0.0740998259,0.0676279521,0.0125165149,0.0000117383
0.0593295683,0.0740998259,0.0596994790,0.0170421053,0.0000220815
0.0593295683,0.0740998259,0.0700231721,0.0305752827,0.0000699976
0.0593295683,0.0740998259,0.0610553900,0.1939720260,0.0028663076
0.0593295683,0.0740998259,0.0680451197,0.0735992533,0.0004076177
0.0593295683,0.0740998259,0.0677206423,0.0365437103,0.0001004444
0.0593295683,0.0740998259,0.0729388082,0.0541064398,0.0002182527
0.0593295683,0.0740998259,0.0710589662,0.2118830969,0.0033622498
0.0593295683,0.0740998259,0.0740760466,0.0339383820,0.0000856134
0.0593295683,0.0740998259,0.0621386161,0.0443875186,0.0001496391
0.0593295683,0.0740998259,0.0660839512,0.0518774672,0.0002031205
0.0593295683,0.0740998259,0.0739010014,0.0067214446,0.0000033290
0.0593295683,0.0740998259,0.0678412090,0.0599034840,0.0002700623
0.0593295683,0.0740998259,0.0678166687,0.1908202130,0.0027428565
0.0593295683,0.0740998259,0.0631486620,0.0255171022,0.0000493090
0.0593295683,0.0740998259,0.0666796523,0.0069484624,0.0000036059
0.0593295683,0.0740998259,0.0627159517,0.0666377108,0.0003371389
0.0593295683,0.0740998259,0.0621409512,0.0914453406,0.0006356651
0.0593295683,0.0740998259,0.0661655704,0.2730803758,0.0056341803
0.0593295683,0.0740998259,0.0608714801,0.1099648213,0.0009211865
0.0593295683,0.0740998259,0.0694303822,0.2616791577,0.0051439160
0.0593295683,0.0740998259,0.0687492532,0.0347474834,0.0000906383
0.0593295683,0.0740998259,0.0721419568,0.0363017662,0.0000983268
0.0593295683,0.0740998259,0.0667419943,0.0644566231,0.0003133030
0.0593295683,0.0740998259,0.0634704397,0.0455372164,0.0001571588
0.0593295683,0.0740998259,0.0719723861,0.0210787891,0.0000331125
0.0593295683,0.0740998259,0.0672874367,0.0568112885,0.0002431194
0.0593295683,0.0740998259,0.0699822061,0.0106416863,0.0000084407
0.0593295683,0.0740998259,0.0677009242,0.0246888849,0.0000458021
0.0593295683,0.0740998259,0.0615152097,0.1322368316,0.0013309279
0.0593295683,0.0740998259,0.0697980798,0.0129968991,0.0000126108
0.0593295683,0.0740998259,0.0697075332,0.0126859730,0.0000120149
0.0593295683,0.0740998259,0.0666545099,0.0721387002,0.0003925419
0.0593295683,0.0740998259,0.0676301114,0.0434021151,0.0001417534
0.0593295683,0.0740998259,0.0705532533,0.1110769666,0.0009245890
0.0593295683,0.0740998259,0.0633561486,0.0140986244,0.0000150113
0.0593295683,0.0740998259,0.0734129813,0.0125085864,0.0000116004
0.0593295683,0.0740998259,0.0655060567,0.1015634792,0.0007798454
0.0593295683,0.0740998259,0.0713914586,0.2532422446,0.0048002990
0.0593295683,0.0740998259,0.0651355529,0.1383198999,0.0014476390
0.0593295683,0.0740998259,0.0707661299,0.0881360201,0.0005817837
0.0593295683,0.0740998259,0.0598966598,0.0838347239,0.0005361084
0.0593295683,0.0740998259,0.0613476565,0.0074925255,0.0000042329
0.0593295683,0.0740998259,0.0639000997,0.0240477755,0.0000437320
0.0593295683,0.0740998259,0.0606295515,0.1079167030,0.0008875159
0.0593295683,0.0740998259,0.0598590663,0.0293740082,0.0000657086
0.0593295683,0.0740998259,0.0630981073,0.0445668163,0.0001506180
0.0593295683,0.0740998259,0.0719681305,0.0744385133,0.0004140142
0.0593295683,0.0740998259,0.0721423805,0.1185188120,0.0010495812
0.0593295683,0.0740998259,0.0637208969,0.0584931278,0.0002592971
0.0593295683,0.0740998259,0.0721661578,0.0091068844,0.0000061494
0.0593295683,0.0740998259,0.0604095924,0.3081581025,0.0072426117
0.0593295683,0.0740998259,0.0621260010,0.0824882023,0.0005172019
0.0593295683,0.0740998259,0.0715778571,0.0424814442,0.0001348351
0.0593295683,0.0740998259,0.0679797077,0.0092270440,0.0000063614
0.0593295683,0.0740998259,0.0735956599,0.0861797444,0.0005532914
0.0593295683,0.0740998259,0.0693120397,0.0352414392,0.0000931428
0.0593295683,0.0740998259,0.0621132932,0.0163204996,0.0000201708
0.0593295683,0.0740998259,0.0725564922,0.0207447348,0.0000320344
0.0593295683,0.0740998259,0.0690206147,0.3070270144,0.0070867529
0.0593295683,0.0740998259,0.0670175630,0.0229181288,0.0000395052
0.0593295683,0.0740998259,0.0681363107,0.1324647147,0.0013207930
0.0593295683,0.0740998259,0.0715724604,0.0281126812,0.0000589954
0.0593295683,0.0740998259,0.0646817809,0.0735958840,0.0004099390
0.0593295683,0.0740998259,0.0673972077,0.0067518644,0.0000033994
0.0593295683,0.0740998259,0.0689703105,0.2181499705,0.0035776581
0.0593295683,0.0740998259,0.0599010467,0.0069640507,0.0000036622
0.0593295683,0.0740998259,0.0638331547,0.0908698988,0.0006259632
0.0593295683,0.0740998259,0.0728668207,0.1277165181,0.0012172028
0.0593295683,0.0740998259,0.0604066414,0.0073532837,0.0000040822
0.0593295683,0.0740998259,0.0723483986,0.0292323870,0.0000637028
0.0593295683,0.0740998259,0.0652223351,0.3001781842,0.0068189119
0.0593295683,0.0740998259,0.0655287845,0.0066372978,0.0000032949
0.0593295683,0.0740998259,0.0600433607,0.0442669212,0.0001493178
0.0593295683,0.0740998259,0.0659304404,0.2700586788,0.0055123788
