m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.0483823,8.82159e-11,9.11265e-12,2.13788e-08,0.446417,0.544464,0.378845,4.18879e+18,1.03031e+06,4.55628e+54
0.00203997,1.39189e-10,2.63064e-11,2.68542e-08,0.446417,0.996157,0.29191,4.18879e+18,812142,1.01347e+55
0.0124258,7.95959e-11,1.39762e-11,2.03074e-08,0.446417,0.925486,0.490108,4.18879e+18,1.40228e+06,9.04034e+54
0.0222074,6.65879e-10,1.04304e-10,5.87364e-08,0.446417,0.825612,0.00213569,4.18879e+18,162631,2.93995e+53
0.00193672,2.342e-10,4.42767e-11,3.48339e-08,0.446417,0.99646,0.125966,4.18879e+18,482686,7.36093e+54
0.00220422,2.87878e-11,5.43803e-12,1.22128e-08,0.446417,0.995646,0.775164,4.18879e+18,3.92648e+06,5.56338e+54
0.00199361,2.04936e-10,3.87379e-11,3.25851e-08,0.446417,0.996295,0.163178,4.18879e+18,551599,8.34262e+54
0.0162923,7.20966e-11,1.21471e-11,1.93271e-08,0.446417,0.888034,0.52087,4.18879e+18,1.53316e+06,8.35038e+54
0.0263254,5.29945e-13,7.84559e-14,1.65701e-09,0.446417,0.780307,0.995028,4.18879e+18,2.00621e+08,1.0303e+53
0.0019138,4.92243e-11,9.30671e-12,1.59698e-08,0.446417,0.996525,0.646982,4.18879e+18,2.29654e+06,7.9468e+54
0.0165663,1.16209e-12,1.95181e-13,2.45374e-09,0.446417,0.885256,0.989533,4.18879e+18,9.50419e+07,2.54901e+53
0.0282263,1.02856e-12,1.48156e-13,2.30847e-09,0.446417,0.759205,0.990279,4.18879e+18,1.02373e+08,1.93633e+53
0.0130861,5.40149e-13,9.42163e-14,1.67289e-09,0.446417,0.919357,0.995165,4.18879e+18,2.06337e+08,1.23744e+53
0.00287556,6.5931e-10,1.2424e-10,5.84459e-08,0.446417,0.993214,0.00292506,4.18879e+18,171396,4.79623e+53
0.0136327,1.50169e-11,2.60463e-12,8.82063e-09,0.446417,0.914191,0.873795,4.18879e+18,7.4124e+06,3.00372e+54
0.00132889,1.9562e-11,3.70377e-12,1.00674e-08,0.446417,0.997932,0.841122,4.18879e+18,5.77972e+06,4.11156e+54
0.0540987,2.01737e-12,1.87527e-13,3.23297e-09,0.446417,0.489947,0.976797,4.18879e+18,4.25979e+07,2.41752e+53
0.0351693,6.72727e-13,8.71064e-14,1.86693e-09,0.446417,0.682468,0.993362,4.18879e+18,1.50158e+08,1.14199e+53
0.0236674,2.55894e-12,3.93085e-13,3.64116e-09,0.446417,0.80965,0.976505,4.18879e+18,4.20607e+07,5.06599e+53
0.00148297,1.64493e-12,3.11342e-13,2.91933e-09,0.446417,0.99761,0.985556,4.18879e+18,6.87317e+07,4.04971e+53
0.0675992,4.44294e-12,3.17025e-13,4.79783e-09,0.446417,0.376093,0.9414,4.18879e+18,1.6561e+07,3.93887e+53
0.00335058,8.19386e-11,1.54092e-11,2.06041e-08,0.446417,0.991205,0.484191,4.18879e+18,1.37879e+06,9.84694e+54
0.00156043,2.06576e-10,3.90925e-11,3.27152e-08,0.446417,0.997435,0.160865,4.18879e+18,547289,8.29966e+54
0.00120217,3.64681e-10,6.9063e-11,4.34676e-08,0.446417,0.998169,0.0397409,4.18879e+18,310041,3.62232e+54
0.00604165,3.45638e-11,6.4028e-12,1.3382e-08,0.446417,0.976382,0.73596,4.18879e+18,3.26179e+06,6.2191e+54
0.0137696,3.27485e-11,5.672e-12,1.30258e-08,0.446417,0.912885,0.745049,4.18879e+18,3.39785e+06,5.57731e+54
0.0033644,4.83103e-13,9.08459e-14,1.58208e-09,0.446417,0.991144,0.995733,4.18879e+18,2.33853e+08,1.19386e+53
0.00229057,1.11328e-10,2.1024e-11,2.40166e-08,0.446417,0.995363,0.373464,4.18879e+18,1.0153e+06,1.03626e+55
0.00460621,1.32939e-11,2.48425e-12,8.2992e-09,0.446417,0.984948,0.888903,4.18879e+18,8.4913e+06,2.91443e+54
0.00351234,9.87353e-11,1.85543e-11,2.26176e-08,0.446417,0.990473,0.417266,4.18879e+18,1.14412e+06,1.02179e+55
0.073781,3.07482e-11,1.93165e-12,1.26217e-08,0.446417,0.331116,0.635605,4.18879e+18,2.20681e+06,1.62039e+54
0.00140711,3.81819e-11,7.228e-12,1.4065e-08,0.446417,0.997773,0.713402,4.18879e+18,2.96112e+06,6.80544e+54
0.00427146,1.70582e-11,3.19347e-12,9.40104e-09,0.446417,0.986739,0.859782,4.18879e+18,6.61915e+06,3.62373e+54
0.00865122,2.48123e-12,4.50854e-13,3.58544e-09,0.446417,0.957725,0.978163,4.18879e+18,4.52913e+07,5.82038e+53
0.00217217,3.50688e-12,6.62521e-13,4.26256e-09,0.446417,0.995748,0.969452,4.18879e+18,3.22326e+07,8.47676e+53
0.00472427,3.54276e-12,6.61601e-13,4.2843e-09,0.446417,0.984297,0.9691,4.18879e+18,3.18601e+07,8.46192e+53
0.0072601,2.67738e-12,4.91774e-13,3.72447e-09,0.446417,0.968115,0.9765,4.18879e+18,4.20514e+07,6.33785e+53
0.0244399,6.76679e-12,1.02855e-12,5.92108e-09,0.446417,0.801153,0.938862,4.18879e+18,1.58514e+07,1.27448e+54
0.0795525,1.16578e-11,6.4821e-13,7.77174e-09,0.446417,0.293069,0.830047,4.18879e+18,5.3689e+06,7.10104e+53
0.0122238,4.95937e-13,8.72554e-14,1.60296e-09,0.446417,0.927336,0.995568,4.18879e+18,2.25157e+08,1.14648e+53
0.0234438,7.88299e-11,1.21459e-11,2.02095e-08,0.446417,0.812104,0.481084,4.18879e+18,1.36668e+06,7.71179e+54
0.0571513,1.48732e-10,1.30463e-11,2.77595e-08,0.446417,0.462334,0.167333,4.18879e+18,559390,2.88119e+54
0.013514,1.31117e-12,2.27699e-13,2.60639e-09,0.446417,0.915319,0.988293,4.18879e+18,8.49182e+07,2.96996e+53
0.00609016,5.35635e-11,9.91924e-12,1.66588e-08,0.446417,0.976069,0.621804,4.18879e+18,2.10469e+06,8.14021e+54
0.00290985,3.23708e-10,6.0991e-11,4.09531e-08,0.446417,0.993077,0.0570034,4.18879e+18,349084,4.58849e+54
0.0359548,4.67294e-10,5.97467e-11,4.92045e-08,0.446417,0.673899,0.00955431,4.18879e+18,215026,7.53385e+53
0.0212655,2.82217e-10,4.47534e-11,3.82385e-08,0.446417,0.835824,0.0745421,4.18879e+18,385155,4.40283e+54
0.0032075,1.4404e-11,2.7105e-12,8.63875e-09,0.446417,0.991833,0.880305,4.18879e+18,7.84397e+06,3.14911e+54
0.0298868,4.59011e-11,6.45101e-12,1.54213e-08,0.446417,0.740757,0.644108,4.18879e+18,2.27336e+06,5.48391e+54
0.100724,1.1199e-10,3.89041e-12,2.40879e-08,0.446417,0.183099,0.0820527,4.18879e+18,399970,4.21301e+53
0.00201325,5.27252e-10,9.96574e-11,5.22659e-08,0.446417,0.996237,0.00942667,4.18879e+18,214398,1.23986e+54
0.00202197,1.91246e-12,3.61471e-13,3.14779e-09,0.446417,0.996211,0.983224,4.18879e+18,5.91079e+07,4.69061e+53
0.0379211,5.18604e-12,6.42119e-13,5.18355e-09,0.446417,0.652606,0.949012,4.18879e+18,1.91088e+07,8.0425e+53
0.0056057,7.61807e-13,1.41518e-13,1.9867e-09,0.446417,0.979127,0.993268,4.18879e+18,1.48053e+08,1.85517e+53
0.012846,1.42351e-10,2.48903e-11,2.71575e-08,0.446417,0.921599,0.278999,4.18879e+18,783367,9.1651e+54
0.00104422,4.38678e-12,8.30985e-13,4.76741e-09,0.446417,0.998433,0.961946,4.18879e+18,2.5775e+07,1.05499e+54
0.0458483,2.3958e-12,2.58973e-13,3.52318e-09,0.446417,0.569738,0.974565,4.18879e+18,3.88158e+07,3.33095e+53
0.0429084,8.50806e-12,9.68271e-13,6.63934e-09,0.446417,0.599843,0.914632,4.18879e+18,1.12071e+07,1.16882e+54
0.0209709,2.54421e-10,4.04991e-11,3.63067e-08,0.446417,0.839002,0.0965175,4.18879e+18,427716,5.15888e+54
0.00735787,1.5341e-10,2.81576e-11,2.81927e-08,0.446417,0.967417,0.255956,4.18879e+18,733811,9.51185e+54
0.0256824,1.34657e-11,2.01173e-12,8.35263e-09,0.446417,0.78743,0.881381,4.18879e+18,7.92002e+06,2.34011e+54
0.00102485,4.40644e-13,8.34735e-14,1.51096e-09,0.446417,0.998463,0.99611,4.18879e+18,2.56601e+08,1.09739e+53
0.00342807,3.90306e-12,7.33745e-13,4.49689e-09,0.446417,0.990857,0.966041,4.18879e+18,2.89442e+07,9.35501e+53
0.0147482,4.48328e-10,7.68443e-11,4.81956e-08,0.446417,0.903414,0.0176168,4.18879e+18,247594,1.78667e+54
0.00115014,2.75689e-11,5.22146e-12,1.19514e-08,0.446417,0.99826,0.783623,4.18879e+18,4.10126e+06,5.40011e+54
0.00496007,8.01245e-12,1.49428e-12,6.44306e-09,0.446417,0.982966,0.931462,4.18879e+18,1.40845e+07,1.83697e+54
0.012527,5.71587e-12,1.00264e-12,5.4419e-09,0.446417,0.924555,0.950068,4.18879e+18,1.95231e+07,1.25719e+54
0.00358926,8.02952e-13,1.50836e-13,2.03964e-09,0.446417,0.990116,0.992917,4.18879e+18,1.40681e+08,1.97661e+53
0.0253104,3.23339e-12,4.85581e-13,4.09297e-09,0.446417,0.791544,0.970188,4.18879e+18,3.30413e+07,6.21758e+53
0.023694,6.46985e-13,9.9349e-14,1.83087e-09,0.446417,0.809358,0.994006,4.18879e+18,1.66338e+08,1.30334e+53
0.00442908,3.96775e-11,7.4218e-12,1.43378e-08,0.446417,0.985906,0.703669,4.18879e+18,2.84538e+06,6.89258e+54
0.00251107,2.73337e-12,5.15793e-13,3.76321e-09,0.446417,0.994599,0.976106,4.18879e+18,4.13487e+07,6.64471e+53
0.00105341,1.95289e-11,3.69929e-12,1.00588e-08,0.446417,0.998419,0.841376,4.18879e+18,5.78984e+06,4.10783e+54
0.00958923,1.67164e-12,3.01367e-13,2.94294e-09,0.446417,0.950219,0.985214,4.18879e+18,6.71287e+07,3.91859e+53
0.00105152,1.10983e-10,2.10232e-11,2.39793e-08,0.446417,0.998422,0.374731,4.18879e+18,1.0188e+06,1.03973e+55
0.0415549,1.01655e-11,1.18413e-12,7.25726e-09,0.446417,0.613964,0.899915,4.18879e+18,9.48312e+06,1.40638e+54
0.00813081,1.12322e-12,2.04949e-13,2.41236e-09,0.446417,0.961722,0.990062,4.18879e+18,1.00123e+08,2.678e+53
0.00492925,9.12482e-12,1.70204e-12,6.87577e-09,0.446417,0.983142,0.922327,4.18879e+18,1.23678e+07,2.07185e+54
0.0501218,1.26057e-10,1.26158e-11,2.5556e-08,0.446417,0.527498,0.244156,4.18879e+18,709285,4.06525e+54
0.0342272,1.0877e-12,1.42968e-13,2.37391e-09,0.446417,0.692787,0.989356,4.18879e+18,9.34488e+07,1.86678e+53
0.0108287,1.83201e-11,3.26643e-12,9.74257e-09,0.446417,0.939759,0.849071,4.18879e+18,6.11203e+06,3.66034e+54
0.104081,7.12737e-12,2.29143e-13,6.07679e-09,0.446417,0.169452,0.844812,4.18879e+18,5.93026e+06,2.55488e+53
0.0648809,1.78284e-12,1.34384e-13,3.03924e-09,0.446417,0.397289,0.976844,4.18879e+18,4.26861e+07,1.73251e+53
0.00482446,3.14757e-11,5.87465e-12,1.27702e-08,0.446417,0.983736,0.756629,4.18879e+18,3.58575e+06,5.86636e+54
0.0110779,1.09501e-10,1.94786e-11,2.38187e-08,0.446417,0.937587,0.375918,4.18879e+18,1.0221e+06,9.66396e+54
0.00486539,1.18537e-12,2.21188e-13,2.47821e-09,0.446417,0.983505,0.989552,4.18879e+18,9.52104e+07,2.88871e+53
0.0367501,7.98333e-12,1.00763e-12,6.43134e-09,0.446417,0.665258,0.923215,4.18879e+18,1.25172e+07,1.22775e+54
0.0584034,3.98413e-12,3.41151e-13,4.54335e-09,0.446417,0.45132,0.952607,4.18879e+18,2.05975e+07,4.28908e+53
0.0410705,1.80087e-11,2.11515e-12,9.65941e-09,0.446417,0.619056,0.830187,4.18879e+18,5.37354e+06,2.3175e+54
0.00719034,3.41496e-10,6.27573e-11,4.20632e-08,0.446417,0.968611,0.0481753,4.18879e+18,329717,3.99017e+54
0.0140224,8.33502e-12,1.43978e-12,6.57147e-09,0.446417,0.91046,0.927789,4.18879e+18,1.33421e+07,1.76299e+54
0.00134199,4.38348e-10,8.29922e-11,4.76562e-08,0.446417,0.997906,0.0207122,4.18879e+18,257929,2.26865e+54
0.0539617,3.05575e-11,2.84783e-12,1.25825e-08,0.446417,0.491211,0.701101,4.18879e+18,2.81624e+06,2.6351e+54
0.00100324,2.51957e-11,4.77312e-12,1.14254e-08,0.446417,0.998496,0.800249,4.18879e+18,4.48767e+06,5.04116e+54
0.00196672,2.60641e-11,4.92712e-12,1.16207e-08,0.446417,0.996374,0.794084,4.18879e+18,4.33715e+06,5.16373e+54
0.00882369,1.31044e-10,2.37779e-11,2.60566e-08,0.446417,0.956374,0.311487,4.18879e+18,857342,9.77499e+54
0.00720356,8.70841e-11,1.6002e-11,2.12412e-08,0.446417,0.968517,0.461429,4.18879e+18,1.29295e+06,9.74504e+54
0.00292027,2.71043e-10,5.10659e-11,3.74738e-08,0.446417,0.993035,0.0908458,4.18879e+18,416911,6.12265e+54
0.0539307,1.13704e-11,1.06029e-12,7.67533e-09,0.446417,0.491497,0.876261,4.18879e+18,7.57096e+06,1.2262e+54
0.0044725,8.58803e-10,1.60604e-10,6.67047e-08,0.446417,0.985674,0.000496883,4.18879e+18,131455,1.05321e+53
0.0133375,4.98147e-12,8.66664e-13,5.08029e-09,0.446417,0.91699,0.956263,4.18879e+18,2.23606e+07,1.09378e+54
0.118109,2.45474e-11,5.66722e-13,1.12775e-08,0.446417,0.121684,0.472319,4.18879e+18,1.33326e+06,3.53272e+53
0.00342587,3.28462e-11,6.1749e-12,1.30452e-08,0.446417,0.990867,0.747703,4.18879e+18,3.43939e+06,6.09344e+54
0.00973531,9.8555e-11,1.77452e-11,2.25969e-08,0.446417,0.949017,0.415413,4.18879e+18,1.13833e+06,9.72894e+54
0.00503976,1.97004e-12,3.67231e-13,3.19482e-09,0.446417,0.982507,0.982693,4.18879e+18,5.72801e+07,4.76278e+53
0.0161892,1.89678e-11,3.19953e-12,9.9133e-09,0.446417,0.889076,0.842358,4.18879e+18,5.82924e+06,3.55702e+54
0.0153407,7.39155e-11,1.25873e-11,1.95694e-08,0.446417,0.897571,0.51328,4.18879e+18,1.49941e+06,8.52689e+54
0.0014129,2.83959e-11,5.3754e-12,1.21293e-08,0.446417,0.997761,0.777901,4.18879e+18,3.98159e+06,5.51873e+54
0.0578097,6.81431e-11,5.90214e-12,1.87897e-08,0.446417,0.456519,0.438233,4.18879e+18,1.21219e+06,3.41365e+54
0.0367525,4.0365e-12,5.09456e-13,4.57311e-09,0.446417,0.665231,0.960409,4.18879e+18,2.47558e+07,6.45753e+53
0.0299536,2.67223e-11,3.75183e-12,1.17665e-08,0.446417,0.740016,0.773998,4.18879e+18,3.90351e+06,3.83254e+54
0.0798567,1.52105e-10,8.40256e-12,2.80725e-08,0.446417,0.291166,0.0870674,4.18879e+18,409689,9.65542e+53
0.00846083,3.48904e-11,6.34958e-12,1.34451e-08,0.446417,0.959202,0.733162,4.18879e+18,3.22177e+06,6.14396e+54
0.00442496,7.75025e-11,1.44974e-11,2.00386e-08,0.446417,0.985928,0.503344,4.18879e+18,1.4567e+06,9.63071e+54
0.00977796,4.42218e-12,7.95936e-13,4.78661e-09,0.446417,0.948664,0.961346,4.18879e+18,2.53676e+07,1.00986e+54
0.0498343,4.53926e-10,4.56687e-11,4.84956e-08,0.446417,0.53028,0.00632522,4.18879e+18,197514,3.8124e+53
0.00125685,7.09309e-11,1.34315e-11,1.91702e-08,0.446417,0.99807,0.534006,4.18879e+18,1.59401e+06,9.4662e+54
0.00237029,9.40344e-11,1.77533e-11,2.20726e-08,0.446417,0.995094,0.435195,4.18879e+18,1.20198e+06,1.01969e+55
0.00288214,4.33873e-10,8.17566e-11,4.74123e-08,0.446417,0.993188,0.0215045,4.18879e+18,260451,2.32037e+54
0.00230275,1.19096e-12,2.24901e-13,2.48404e-09,0.446417,0.995322,0.989519,4.18879e+18,9.49068e+07,2.9371e+53
0.0490877,9.56921e-13,9.75933e-14,2.22663e-09,0.446417,0.537545,0.989457,4.18879e+18,9.4358e+07,1.27444e+53
0.0106496,4.50967e-12,8.05385e-13,4.83372e-09,0.446417,0.941305,0.960538,4.18879e+18,2.48377e+07,1.02099e+54
0.00301446,4.9912e-12,9.40005e-13,5.08525e-09,0.446417,0.99265,0.95679,4.18879e+18,2.26389e+07,1.187e+54
0.0043064,7.67724e-12,1.437e-12,6.30684e-09,0.446417,0.986556,0.934264,4.18879e+18,1.47068e+07,1.77186e+54
0.0154918,3.42434e-12,5.82165e-13,4.21209e-09,0.446417,0.896069,0.969563,4.18879e+18,3.2352e+07,7.44948e+53
0.0168108,2.53671e-12,4.24858e-13,3.62531e-09,0.446417,0.882764,0.977278,4.18879e+18,4.3508e+07,5.47981e+53
0.00465096,1.2057e-12,2.25255e-13,2.49936e-09,0.446417,0.984703,0.989375,4.18879e+18,9.3621e+07,2.9413e+53
0.131089,1.3699e-11,2.30586e-13,8.4247e-09,0.446417,0.0887185,0.582852,4.18879e+18,1.8526e+06,1.77376e+53
0.020419,7.87213e-11,1.26195e-11,2.01955e-08,0.446417,0.844932,0.485818,4.18879e+18,1.38521e+06,8.09134e+54
0.00555624,9.6047e-12,1.78479e-12,7.05426e-09,0.446417,0.979431,0.918371,4.18879e+18,1.17435e+07,2.16326e+54
0.00352395,6.86054e-12,1.28916e-12,5.96195e-09,0.446417,0.990419,0.941076,4.18879e+18,1.64659e+07,1.60116e+54
0.00311295,5.56851e-13,1.0483e-13,1.69855e-09,0.446417,0.992238,0.995084,4.18879e+18,2.02909e+08,1.37672e+53
0.037601,1.26206e-10,1.5709e-11,2.55711e-08,0.446417,0.656055,0.28065,4.18879e+18,787028,5.81859e+54
0.00180549,1.14109e-12,2.15807e-13,2.43147e-09,0.446417,0.996823,0.989957,4.18879e+18,9.90717e+07,2.81959e+53
0.00117493,1.38046e-10,2.61443e-11,2.67437e-08,0.446417,0.998217,0.294958,4.18879e+18,819053,1.01775e+55
0.020254,1.68226e-11,2.70241e-12,9.33591e-09,0.446417,0.846699,0.857118,4.18879e+18,6.48601e+06,3.057e+54
0.0628925,2.55749e-10,2.00566e-11,3.64013e-08,0.446417,0.413347,0.0375732,4.18879e+18,304763,9.94581e+53
0.0327168,6.39248e-10,8.60394e-11,5.75498e-08,0.446417,0.709413,0.0019708,4.18879e+18,160536,2.23792e+53
0.0026323,2.2703e-10,4.28219e-11,3.42966e-08,0.446417,0.994155,0.134144,4.18879e+18,497800,7.58127e+54
0.0080705,1.70112e-12,3.10541e-13,2.96877e-09,0.446417,0.962177,0.984989,4.18879e+18,6.61153e+07,4.03695e+53
0.00432675,1.39836e-11,2.6171e-12,8.51174e-09,0.446417,0.986449,0.883511,4.18879e+18,8.07421e+06,3.05167e+54
0.0106135,1.36419e-12,2.43712e-13,2.65856e-09,0.446417,0.941616,0.987895,4.18879e+18,8.21126e+07,3.17755e+53
0.00463233,1.10791e-11,2.07007e-12,7.57639e-09,0.446417,0.984805,0.906514,4.18879e+18,1.01886e+07,2.47664e+54
0.00128274,5.30689e-10,1.00487e-10,5.2436e-08,0.446417,0.998021,0.00915281,4.18879e+18,213052,1.21385e+54
0.00640174,3.81031e-11,7.04142e-12,1.40504e-08,0.446417,0.974027,0.713124,4.18879e+18,2.95771e+06,6.62719e+54
0.0155723,1.9456e-10,3.30473e-11,3.17495e-08,0.446417,0.895267,0.172628,4.18879e+18,569281,7.52926e+54
0.00114666,1.27189e-11,2.40894e-12,8.11773e-09,0.446417,0.998266,0.893606,4.18879e+18,8.88968e+06,2.84103e+54
0.0109991,7.56786e-11,1.3472e-11,1.98014e-08,0.446417,0.938276,0.508606,4.18879e+18,1.47912e+06,9.0431e+54
0.011291,1.48211e-11,2.63118e-12,8.76293e-09,0.446417,0.935714,0.875921,4.18879e+18,7.54837e+06,3.04172e+54
0.00714813,1.21217e-12,2.22831e-13,2.50606e-09,0.446417,0.968909,0.989293,4.18879e+18,9.28936e+07,2.9094e+53
0.00288284,7.69907e-12,1.45076e-12,6.3158e-09,0.446417,0.993185,0.934137,4.18879e+18,1.46775e+07,1.78859e+54
0.0154653,3.32577e-12,5.65576e-13,4.15103e-09,0.446417,0.896333,0.970428,4.18879e+18,3.33132e+07,7.24366e+53
0.00115082,1.04469e-10,1.97861e-11,2.3265e-08,0.446417,0.998259,0.396946,4.18879e+18,1.0823e+06,1.03656e+55
0.0046655,1.31518e-10,2.45689e-11,2.61037e-08,0.446417,0.984622,0.311879,4.18879e+18,858266,1.01129e+55
0.0157252,6.77547e-13,1.14889e-13,1.87361e-09,0.446417,0.893739,0.993899,4.18879e+18,1.63402e+08,1.50704e+53
0.0566768,3.52728e-10,3.12228e-11,4.27494e-08,0.446417,0.466555,0.0147267,4.18879e+18,237089,6.0685e+53
0.00990081,4.16278e-12,7.48441e-13,4.64409e-09,0.446417,0.947645,0.963565,4.18879e+18,2.69429e+07,9.51792e+53
0.00268742,6.54747e-12,1.23471e-12,5.82434e-09,0.446417,0.993947,0.943711,4.18879e+18,1.72605e+07,1.53783e+54
0.0643189,1.35708e-11,1.03448e-12,8.38517e-09,0.446417,0.401779,0.837677,4.18879e+18,5.64619e+06,1.14367e+54
0.00136766,1.11712e-11,2.11493e-12,7.60781e-09,0.446417,0.997854,0.905919,4.18879e+18,1.01209e+07,2.52865e+54
0.0255721,1.59194e-12,2.38198e-13,2.87192e-09,0.446417,0.788651,0.985191,4.18879e+18,6.70279e+07,3.09716e+53
0.00823143,1.76642e-12,3.22054e-13,3.02522e-09,0.446417,0.960959,0.984414,4.18879e+18,6.36571e+07,4.18417e+53
0.00159492,1.86157e-12,3.52256e-13,3.10563e-09,0.446417,0.997355,0.983669,4.18879e+18,6.07314e+07,4.57311e+53
0.00885722,6.91279e-11,1.25398e-11,1.8925e-08,0.446417,0.956109,0.540465,4.18879e+18,1.62516e+06,8.94459e+54
0.0397298,1.31673e-10,1.58198e-11,2.61191e-08,0.446417,0.633247,0.260097,4.18879e+18,742584,5.43048e+54
0.00150028,3.20751e-10,6.07074e-11,4.07656e-08,0.446417,0.997572,0.0585992,4.18879e+18,352481,4.69502e+54
0.00309468,5.82201e-11,1.0961e-11,1.73679e-08,0.446417,0.992315,0.597343,4.18879e+18,1.94075e+06,8.6413e+54
0.00812182,2.709e-11,4.94331e-12,1.18472e-08,0.446417,0.96179,0.785935,4.18879e+18,4.15143e+06,5.12753e+54
0.00428217,4.41043e-10,8.25634e-11,4.78024e-08,0.446417,0.986683,0.0201176,4.18879e+18,256006,2.19213e+54
0.00631462,1.13771e-10,2.10372e-11,2.42787e-08,0.446417,0.974604,0.364427,4.18879e+18,990662,1.01182e+55
0.037758,3.60879e-12,4.48032e-13,4.32405e-09,0.446417,0.654362,0.964279,4.18879e+18,2.74928e+07,5.70184e+53
0.00691044,5.82944e-12,1.07345e-12,5.4957e-09,0.446417,0.970573,0.949561,4.18879e+18,1.93216e+07,1.34527e+54
0.0384263,7.06503e-11,8.6749e-12,1.91323e-08,0.446417,0.647175,0.488907,4.18879e+18,1.39751e+06,5.5975e+54
0.00359276,9.72368e-12,1.82658e-12,7.09782e-09,0.446417,0.9901,0.91752,4.18879e+18,1.1617e+07,2.21186e+54
0.00767969,1.06247e-12,1.94541e-13,2.34622e-09,0.446417,0.965082,0.990603,4.18879e+18,1.05912e+08,2.54339e+53
0.0495972,2.05977e-12,2.08129e-13,3.26677e-09,0.446417,0.532581,0.977337,4.18879e+18,4.36258e+07,2.68461e+53
0.00452596,1.71604e-11,3.20821e-12,9.42918e-09,0.446417,0.985385,0.858979,4.18879e+18,6.57848e+06,3.63705e+54
0.00151248,1.79781e-11,3.40256e-12,9.65121e-09,0.446417,0.997545,0.852982,4.18879e+18,6.28866e+06,3.83045e+54
0.00302582,2.22763e-12,4.19514e-13,3.39728e-09,0.446417,0.992603,0.980479,4.18879e+18,5.07243e+07,5.42861e+53
0.00119929,1.80587e-12,3.41996e-13,3.05881e-09,0.446417,0.998174,0.984155,4.18879e+18,6.26105e+07,4.4421e+53
0.0206827,2.30506e-12,3.68277e-13,3.45581e-09,0.446417,0.842102,0.979063,4.18879e+18,4.72607e+07,4.75871e+53
0.0945491,3.3422e-12,1.33628e-13,4.16127e-09,0.446417,0.210734,0.934922,4.18879e+18,1.48617e+07,1.64883e+53
0.00329736,3.46176e-10,6.51167e-11,4.23504e-08,0.446417,0.991441,0.0466971,4.18879e+18,326363,4.01315e+54
0.0236784,1.23952e-10,1.90378e-11,2.53418e-08,0.446417,0.80953,0.316093,4.18879e+18,868282,7.94209e+54
0.0266122,4.36697e-10,6.43874e-11,4.75663e-08,0.446417,0.777127,0.0163533,4.18879e+18,243117,1.38967e+54
0.02644,8.96507e-11,1.32508e-11,2.15519e-08,0.446417,0.779037,0.430108,4.18879e+18,1.18525e+06,7.5218e+54
0.00116237,9.29939e-11,1.76124e-11,2.19501e-08,0.446417,0.998239,0.439346,4.18879e+18,1.21585e+06,1.02124e+55
0.00104935,1.48694e-12,2.81669e-13,2.7756e-09,0.446417,0.998425,0.986935,4.18879e+18,7.60414e+07,3.66886e+53
0.0533264,1.97754e-10,1.86508e-11,3.2009e-08,0.446417,0.497101,0.101962,4.18879e+18,438016,2.50981e+54
0.0607978,3.03634e-10,2.48156e-11,3.96629e-08,0.446417,0.430769,0.0223325,4.18879e+18,263057,7.31417e+53
0.109832,3.45254e-11,9.70417e-13,1.33745e-08,0.446417,0.148146,0.404563,4.18879e+18,1.10513e+06,5.18142e+53
0.0917275,2.29935e-12,9.79442e-14,3.45153e-09,0.446417,0.224515,0.956737,4.18879e+18,2.26124e+07,1.23673e+53
0.00244373,4.85927e-13,9.17176e-14,1.5867e-09,0.446417,0.994839,0.99571,4.18879e+18,2.32595e+08,1.20528e+53
0.00801289,9.36581e-11,1.71051e-11,2.20284e-08,0.446417,0.96261,0.434885,4.18879e+18,1.20095e+06,9.81753e+54
0.0117022,2.73531e-11,4.837e-12,1.19045e-08,0.446417,0.932055,0.782942,4.18879e+18,4.0867e+06,4.99815e+54
0.0987279,4.9803e-11,1.81105e-12,1.60634e-08,0.446417,0.191666,0.341341,4.18879e+18,930419,8.15872e+53
0.0282413,3.51828e-12,5.06667e-13,4.26948e-09,0.446417,0.759038,0.967136,4.18879e+18,2.99261e+07,6.46716e+53
0.0454666,9.91453e-12,1.07897e-12,7.16713e-09,0.446417,0.5736,0.899188,4.18879e+18,9.41104e+06,1.28045e+54
0.0317912,6.44697e-11,8.80239e-12,1.82763e-08,0.446417,0.719642,0.535418,4.18879e+18,1.60079e+06,6.2201e+54
0.0119248,2.92842e-12,5.16737e-13,3.89517e-09,0.446417,0.930052,0.974131,4.18879e+18,3.81548e+07,6.64341e+53
0.00525583,3.16312e-11,5.88872e-12,1.28017e-08,0.446417,0.981242,0.755511,4.18879e+18,3.56683e+06,5.87172e+54
0.0616101,1.78718e-10,1.43752e-11,3.04295e-08,0.446417,0.423952,0.104475,4.18879e+18,442741,1.98212e+54
0.076177,3.93499e-12,2.35071e-13,4.51524e-09,0.446417,0.314867,0.941823,4.18879e+18,1.66852e+07,2.92194e+53
0.0399409,2.50129e-11,2.9945e-12,1.13839e-08,0.446417,0.631003,0.773961,4.18879e+18,3.90284e+06,3.05877e+54
0.0313555,1.6121e-10,2.21585e-11,2.89005e-08,0.446417,0.724466,0.210542,4.18879e+18,641836,6.15717e+54
