m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.00144952,7.11554e-13,1.34688e-13,1.92005e-09,0.446417,0.997683,0.993741,4.18879e+18,1.59261e+08,1.76647e+53
0.137828,1.20662e-11,1.71818e-13,7.90668e-09,0.446417,0.0750534,0.959803,4.18879e+18,2.44041e+07,2.17648e+53
0.00194494,3.37239e-10,6.37553e-11,4.18002e-08,0.446417,0.996436,0.0511689,4.18879e+18,336405,4.30553e+54
0.109208,7.16221e-10,2.0429e-11,6.09162e-08,0.446417,0.150339,0.0612586,4.18879e+18,358374,1.65165e+54
0.00237418,1.16393e-11,2.19742e-12,7.76555e-09,0.446417,0.99508,0.902604,4.18879e+18,9.75889e+06,2.61766e+54
0.0717313,7.97028e-11,5.22513e-12,2.03211e-08,0.446417,0.345537,0.673669,4.18879e+18,2.53257e+06,4.64566e+54
0.00559641,2.7115e-12,5.03737e-13,3.74813e-09,0.446417,0.979184,0.976734,4.18879e+18,4.24806e+07,6.49357e+53
0.209728,1.75634e-10,3.78131e-13,3.01657e-08,0.446417,0.0113476,0.593769,4.18879e+18,1.92327e+06,2.96322e+53
0.161911,1.13297e-11,8.73596e-14,7.66159e-09,0.446417,0.0406409,0.965233,4.18879e+18,2.83063e+07,1.11288e+53
0.00171353,5.32143e-11,1.00665e-11,1.66044e-08,0.446417,0.997063,0.625425,4.18879e+18,2.13073e+06,8.30919e+54
0.032973,8.04059e-11,1.07791e-11,2.04105e-08,0.446417,0.706587,0.574317,4.18879e+18,1.80342e+06,8.17029e+54
0.00502611,6.87796e-12,1.28221e-12,5.96952e-09,0.446417,0.982586,0.941868,4.18879e+18,1.66975e+07,1.59387e+54
0.0234275,3.1817e-10,4.90338e-11,4.06012e-08,0.446417,0.812282,0.0908156,4.18879e+18,416889,5.87705e+54
0.111068,5.03358e-12,1.37419e-13,5.10679e-09,0.446417,0.143893,0.980757,4.18879e+18,5.15089e+07,1.77873e+53
0.00248034,7.70269e-12,1.45367e-12,6.31729e-09,0.446417,0.994709,0.934455,4.18879e+18,1.47512e+07,1.79279e+54
0.0269022,9.51402e-13,1.39696e-13,2.2202e-09,0.446417,0.77391,0.993078,4.18879e+18,1.43984e+08,1.83092e+53
0.153848,2.35337e-10,2.23398e-12,3.49184e-08,0.446417,0.0500333,0.47062,4.18879e+18,1.32876e+06,1.38756e+54
0.0697679,5.55305e-12,3.79079e-13,5.36383e-09,0.446417,0.359807,0.972457,4.18879e+18,3.58187e+07,4.86523e+53
0.00354261,4.62578e-13,8.6915e-14,1.54811e-09,0.446417,0.990333,0.995953,4.18879e+18,2.46588e+08,1.14245e+53
0.00107783,4.51153e-12,8.54572e-13,4.83472e-09,0.446417,0.99838,0.960947,4.18879e+18,2.51028e+07,1.08381e+54
0.00176507,8.60038e-11,1.62671e-11,2.1109e-08,0.446417,0.99693,0.468405,4.18879e+18,1.31853e+06,1.00563e+55
0.130101,1.08647e-10,1.87383e-12,2.37256e-08,0.446417,0.0909044,0.682558,4.18879e+18,2.62133e+06,1.688e+54
0.00286959,4.93661e-11,9.30275e-12,1.59928e-08,0.446417,0.993238,0.647974,4.18879e+18,2.30467e+06,7.95559e+54
0.027612,4.66711e-12,6.78301e-13,4.91738e-09,0.446417,0.76603,0.966718,4.18879e+18,2.95469e+07,8.65418e+53
0.021569,2.36075e-12,3.72894e-13,3.49732e-09,0.446417,0.832541,0.982058,4.18879e+18,5.52394e+07,4.8331e+53
0.0162065,9.05638e-13,1.52735e-13,2.16614e-09,0.446417,0.888902,0.992745,4.18879e+18,1.37341e+08,2.00115e+53
0.00384057,1.11552e-11,2.09298e-12,7.60236e-09,0.446417,0.988917,0.906944,4.18879e+18,1.02382e+07,2.50524e+54
0.0166823,3.73699e-11,6.26816e-12,1.39146e-08,0.446417,0.884075,0.741376,4.18879e+18,3.34191e+06,6.13313e+54
0.00113828,1.06442e-10,2.01603e-11,2.34837e-08,0.446417,0.99828,0.39071,4.18879e+18,1.06407e+06,1.03957e+55
0.0284273,2.80933e-11,4.0347e-12,1.20646e-08,0.446417,0.756972,0.816933,4.18879e+18,4.94619e+06,4.35013e+54
0.00228025,1.46889e-11,2.77404e-12,8.72375e-09,0.446417,0.995397,0.878661,4.18879e+18,7.73063e+06,3.2169e+54
0.0295509,7.80073e-10,1.10185e-10,6.35736e-08,0.446417,0.744488,0.00386544,4.18879e+18,180016,5.62113e+53
0.0700306,2.36706e-11,1.60718e-12,1.10743e-08,0.446417,0.357871,0.887971,4.18879e+18,8.41962e+06,1.88351e+54
0.00560543,1.27047e-11,2.36011e-12,8.11319e-09,0.446417,0.979129,0.895571,4.18879e+18,9.06686e+06,2.78957e+54
0.0033382,2.62757e-12,4.94164e-13,3.68966e-09,0.446417,0.99126,0.977209,4.18879e+18,4.33757e+07,6.37327e+53
0.0467212,6.95666e-12,7.40389e-13,6.00357e-09,0.446417,0.560958,0.958583,4.18879e+18,2.36463e+07,9.36684e+53
0.00899345,1.88299e-11,3.41188e-12,9.87719e-09,0.446417,0.955031,0.85205,4.18879e+18,6.24589e+06,3.83674e+54
0.0369266,2.27139e-11,2.85864e-12,1.08481e-08,0.446417,0.663345,0.859857,4.18879e+18,6.62401e+06,3.24407e+54
0.0347589,2.05019e-11,2.6721e-12,1.03064e-08,0.446417,0.686958,0.870173,4.18879e+18,7.19196e+06,3.06875e+54
0.00148397,1.69446e-10,3.20715e-11,2.96295e-08,0.446417,0.997608,0.224214,4.18879e+18,668828,9.49042e+54
0.00888731,1.44846e-10,2.62685e-11,2.73945e-08,0.446417,0.955872,0.291561,4.18879e+18,811377,1.01081e+55
0.00192632,2.09541e-11,3.9616e-12,1.04194e-08,0.446417,0.99649,0.831345,4.18879e+18,5.41389e+06,4.34666e+54
0.035802,1.21841e-10,1.56167e-11,2.5125e-08,0.446417,0.675563,0.441117,4.18879e+18,1.22201e+06,9.09172e+54
0.00665677,3.40946e-10,6.28956e-11,4.20293e-08,0.446417,0.972314,0.0527378,4.18879e+18,339863,4.3777e+54
0.00172089,6.41716e-13,1.21391e-13,1.8234e-09,0.446417,0.997045,0.994356,4.18879e+18,1.76694e+08,1.59306e+53
0.00128766,2.92248e-12,5.5337e-13,3.89121e-09,0.446417,0.998012,0.974533,4.18879e+18,3.87649e+07,7.11731e+53
0.0463778,3.80655e-10,4.07614e-11,4.44094e-08,0.446417,0.564403,0.0981167,4.18879e+18,430828,5.27833e+54
0.0112383,3.69538e-12,6.56366e-13,4.37561e-09,0.446417,0.936178,0.969552,4.18879e+18,3.23415e+07,8.39887e+53
0.00750143,5.02981e-13,9.22209e-14,1.6143e-09,0.446417,0.966382,0.995691,4.18879e+18,2.31558e+08,1.21187e+53
0.00235607,1.21001e-10,2.28457e-11,2.50383e-08,0.446417,0.995142,0.344608,4.18879e+18,938667,1.03904e+55
0.105975,7.03033e-11,2.16288e-12,1.90852e-08,0.446417,0.162155,0.756493,4.18879e+18,3.5862e+06,2.15944e+54
0.0220769,2.5408e-10,3.98677e-11,3.62823e-08,0.446417,0.827032,0.14377,4.18879e+18,515627,7.56474e+54
0.0344753,1.16317e-12,1.52286e-13,2.45488e-09,0.446417,0.690065,0.992121,4.18879e+18,1.2643e+08,1.99402e+53
0.0275351,1.8857e-11,2.74366e-12,9.8843e-09,0.446417,0.766883,0.872094,4.18879e+18,7.3076e+06,3.15789e+54
0.00130067,1.39959e-11,2.65006e-12,8.5155e-09,0.446417,0.997987,0.883787,4.18879e+18,8.09464e+06,3.09105e+54
0.0219489,3.98719e-10,6.26682e-11,4.5451e-08,0.446417,0.828422,0.0474916,4.18879e+18,328196,3.92797e+54
0.00227583,5.5059e-13,1.03982e-13,1.68898e-09,0.446417,0.995412,0.995163,4.18879e+18,2.06238e+08,1.36571e+53
0.0735881,1.47174e-11,9.28304e-13,8.73224e-09,0.446417,0.332452,0.930578,4.18879e+18,1.39046e+07,1.14011e+54
0.001864,2.38355e-11,4.50716e-12,1.11128e-08,0.446417,0.996664,0.810468,4.18879e+18,4.75868e+06,4.82106e+54
0.0560588,1.96471e-12,1.75976e-13,3.1905e-09,0.446417,0.472093,0.98904,4.18879e+18,9.07625e+07,2.29705e+53
0.0322499,1.29517e-12,1.75591e-13,2.59044e-09,0.446417,0.71457,0.991047,4.18879e+18,1.11202e+08,2.29667e+53
0.00245313,1.22363e-12,2.3095e-13,2.51788e-09,0.446417,0.994806,0.989288,4.18879e+18,9.28497e+07,3.0154e+53
0.00473628,2.73894e-12,5.11456e-13,3.76704e-09,0.446417,0.98423,0.976399,4.18879e+18,4.18702e+07,6.59081e+53
0.0104004,5.78882e-10,1.03617e-10,5.47652e-08,0.446417,0.943438,0.00764438,4.18879e+18,205186,1.04539e+54
0.145272,1.15669e-11,1.36601e-13,7.74137e-09,0.446417,0.0622457,0.962529,4.18879e+18,2.62196e+07,1.73529e+53
0.00932822,1.0163e-11,1.8363e-12,7.25638e-09,0.446417,0.952345,0.917395,4.18879e+18,1.15989e+07,2.22333e+54
0.0512744,1.9074e-11,1.8689e-12,9.941e-09,0.446417,0.516435,0.894547,4.18879e+18,8.97576e+06,2.20644e+54
0.0224827,1.67468e-10,2.61371e-11,2.94561e-08,0.446417,0.822613,0.279807,4.18879e+18,785206,9.65204e+54
0.0126062,8.82421e-11,1.54666e-11,2.1382e-08,0.446417,0.923824,0.481581,4.18879e+18,1.36864e+06,9.8303e+54
0.00103969,5.24431e-10,9.93434e-11,5.21259e-08,0.446417,0.99844,0.00974601,4.18879e+18,215941,1.27782e+54
0.00157546,1.80074e-10,3.40761e-11,3.05447e-08,0.446417,0.9974,0.204202,4.18879e+18,629468,9.18361e+54
0.0528085,2.01368e-10,1.91765e-11,3.23002e-08,0.446417,0.501937,0.313154,4.18879e+18,861500,7.92558e+54
0.0255638,6.64649e-12,9.94617e-13,5.86821e-09,0.446417,0.788742,0.952055,4.18879e+18,2.0355e+07,1.24975e+54
0.010297,4.94522e-11,8.85996e-12,1.60067e-08,0.446417,0.944317,0.659242,4.18879e+18,2.40009e+06,7.70869e+54
0.00717211,4.15128e-11,7.62989e-12,1.46656e-08,0.446417,0.96874,0.699661,4.18879e+18,2.79993e+06,7.04546e+54
0.00548253,5.7216e-11,1.0637e-11,1.72174e-08,0.446417,0.979881,0.608332,4.18879e+18,2.01196e+06,8.54011e+54
0.0014383,6.43684e-11,1.21844e-11,1.82619e-08,0.446417,0.997707,0.566644,4.18879e+18,1.76049e+06,9.1121e+54
0.0120861,1.34969e-12,2.37786e-13,2.64439e-09,0.446417,0.92859,0.988842,4.18879e+18,8.91211e+07,3.10325e+53
0.00370545,1.47108e-11,2.76192e-12,8.73028e-09,0.446417,0.989568,0.879078,4.18879e+18,7.75913e+06,3.20437e+54
0.00142937,6.42338e-13,1.21592e-13,1.82428e-09,0.446417,0.997726,0.994348,4.18879e+18,1.76415e+08,1.59568e+53
0.198958,6.69288e-10,1.93143e-12,5.88866e-08,0.446417,0.0152103,0.139279,4.18879e+18,508473,3.55032e+53
0.00323891,6.49872e-11,1.22275e-11,1.83495e-08,0.446417,0.991697,0.565284,4.18879e+18,1.75309e+06,9.12235e+54
0.0289582,1.77944e-11,2.53568e-12,9.60178e-09,0.446417,0.751072,0.880348,4.18879e+18,7.84783e+06,2.94614e+54
0.0018561,5.3364e-10,1.0091e-10,5.25816e-08,0.446417,0.996686,0.00905114,4.18879e+18,212547,1.20543e+54
0.112051,5.21716e-10,1.3916e-11,5.19908e-08,0.446417,0.140589,0.13488,4.18879e+18,499584,2.47723e+54
0.0605162,1.33514e-12,1.09722e-13,2.6301e-09,0.446417,0.433151,0.992807,4.18879e+18,1.3856e+08,1.43768e+53
0.00137167,4.9894e-11,9.44584e-12,1.60781e-08,0.446417,0.997846,0.643812,4.18879e+18,2.27094e+06,8.02608e+54
0.00912668,2.07074e-11,3.74789e-12,1.03579e-08,0.446417,0.953968,0.83869,4.18879e+18,5.68476e+06,4.14851e+54
0.0381661,7.43681e-10,9.17083e-11,6.2073e-08,0.446417,0.64997,0.00754317,4.18879e+18,204652,9.1299e+53
0.00275181,5.82098e-12,1.09744e-12,5.49171e-09,0.446417,0.993701,0.950103,4.18879e+18,1.95372e+07,1.37612e+54
0.00137828,1.91944e-11,3.6338e-12,9.97233e-09,0.446417,0.997832,0.84417,4.18879e+18,5.90316e+06,4.0485e+54
0.00262237,4.64198e-10,8.75592e-11,4.90412e-08,0.446417,0.994192,0.0168478,4.18879e+18,244888,1.94692e+54
0.0277268,1.25488e-10,1.82075e-11,2.54982e-08,0.446417,0.764754,0.40288,4.18879e+18,1.10008e+06,9.68122e+54
0.0101111,9.40557e-12,1.68792e-12,6.98075e-09,0.446417,0.945886,0.923713,4.18879e+18,1.26022e+07,2.05775e+54
0.0867866,1.95496e-10,9.29135e-12,3.18257e-08,0.446417,0.250503,0.418109,4.18879e+18,1.1474e+06,5.1271e+54
0.0418614,2.80196e-10,3.24681e-11,3.81014e-08,0.446417,0.610753,0.168658,4.18879e+18,561937,7.22715e+54
0.0107245,1.82753e-10,3.26156e-11,3.0771e-08,0.446417,0.94066,0.215451,4.18879e+18,651479,9.27423e+54
0.0664679,7.41604e-12,5.41433e-13,6.19863e-09,0.446417,0.384808,0.96247,4.18879e+18,2.61515e+07,6.87758e+53
0.0406692,3.07759e-11,3.6394e-12,1.26274e-08,0.446417,0.623289,0.820667,4.18879e+18,5.06063e+06,3.94185e+54
0.13941,1.49898e-11,2.05171e-13,8.81266e-09,0.446417,0.0721428,0.950621,4.18879e+18,1.97722e+07,2.57412e+53
0.058875,1.13962e-12,9.66961e-14,2.42991e-09,0.446417,0.447219,0.993774,4.18879e+18,1.60172e+08,1.26824e+53
0.105377,5.43243e-11,1.69471e-12,1.67767e-08,0.446417,0.164427,0.805445,4.18879e+18,4.62546e+06,1.80151e+54
0.0185104,2.16577e-10,3.55503e-11,3.34977e-08,0.446417,0.865172,0.181413,4.18879e+18,585868,8.51169e+54
0.00118005,7.18666e-10,1.36106e-10,6.10201e-08,0.446417,0.998208,0.00175593,4.18879e+18,157611,3.1542e+53
0.016483,6.32217e-12,1.06287e-12,5.72325e-09,0.446417,0.886102,0.950552,4.18879e+18,1.97202e+07,1.33339e+54
0.161354,3.67337e-10,2.87361e-12,4.36256e-08,0.446417,0.041232,0.316907,4.18879e+18,871627,1.20189e+54
0.00519551,5.78027e-13,1.07649e-13,1.73055e-09,0.446417,0.981598,0.994984,4.18879e+18,1.98856e+08,1.41361e+53
0.00410951,1.06165e-11,1.98921e-12,7.41652e-09,0.446417,0.987575,0.911332,4.18879e+18,1.07704e+07,2.39255e+54
0.107428,1.18587e-11,3.52665e-13,7.83841e-09,0.446417,0.156746,0.954381,4.18879e+18,2.14335e+07,4.44209e+53
0.00443437,1.17745e-10,2.20239e-11,2.46991e-08,0.446417,0.985878,0.357642,4.18879e+18,972564,1.03955e+55
0.0519786,2.19871e-10,2.12643e-11,3.37515e-08,0.446417,0.509747,0.278928,4.18879e+18,783400,7.82794e+54
0.00299937,1.14593e-10,2.1583e-11,2.43663e-08,0.446417,0.992712,0.365404,4.18879e+18,993303,1.04085e+55
0.0617115,3.33322e-10,2.67573e-11,4.15568e-08,0.446417,0.423106,0.167791,4.18879e+18,560393,5.92536e+54
0.0989634,9.72509e-12,3.51748e-13,7.09833e-09,0.446417,0.190638,0.9606,4.18879e+18,2.48946e+07,4.45942e+53
0.130536,6.15038e-10,1.04947e-11,5.64496e-08,0.446417,0.0899375,0.115585,4.18879e+18,463961,1.60094e+54
0.00307902,3.44813e-10,6.49219e-11,4.2267e-08,0.446417,0.992381,0.0483911,4.18879e+18,330206,4.1463e+54
0.012,8.5432e-13,1.50639e-13,2.10387e-09,0.446417,0.929371,0.992918,4.18879e+18,1.40704e+08,1.97404e+53
0.00591297,8.17849e-12,1.51631e-12,6.50948e-09,0.446417,0.977205,0.931572,4.18879e+18,1.41083e+07,1.86427e+54
0.00188588,2.38306e-12,4.50595e-13,3.5138e-09,0.446417,0.996604,0.97921,4.18879e+18,4.75992e+07,5.82326e+53
0.0541496,2.36358e-10,2.19499e-11,3.49941e-08,0.446417,0.489477,0.259935,4.18879e+18,742407,7.53009e+54
0.0373917,1.87962e-11,2.34764e-12,9.86835e-09,0.446417,0.658315,0.883019,4.18879e+18,8.03929e+06,2.73594e+54
0.0077832,6.27132e-10,1.14738e-10,5.70019e-08,0.446417,0.96432,0.00463043,4.18879e+18,186047,7.01187e+53
0.00183434,1.2065e-10,2.28161e-11,2.50019e-08,0.446417,0.996746,0.34515,4.18879e+18,940052,1.03933e+55
0.00387225,4.22772e-11,7.93098e-12,1.48e-08,0.446417,0.988762,0.690646,4.18879e+18,2.7018e+06,7.22913e+54
0.0278191,1.43975e-10,2.08619e-11,2.73119e-08,0.446417,0.763729,0.352695,4.18879e+18,959655,9.71085e+54
0.00373879,1.2862e-12,2.41441e-13,2.58145e-09,0.446417,0.989409,0.988796,4.18879e+18,8.87573e+07,3.15081e+53
0.00123657,1.5285e-10,2.89449e-11,2.81412e-08,0.446417,0.998107,0.259417,4.18879e+18,741116,9.91001e+54
0.0415624,2.66383e-11,3.10258e-12,1.1748e-08,0.446417,0.613886,0.843938,4.18879e+18,5.89465e+06,3.45571e+54
0.0548027,9.37089e-12,8.59589e-13,6.96787e-09,0.446417,0.483483,0.948263,4.18879e+18,1.88293e+07,1.07578e+54
0.0773856,6.23895e-11,3.63295e-12,1.7979e-08,0.446417,0.306916,0.74322,4.18879e+18,3.37123e+06,3.56353e+54
0.00300182,1.27371e-12,2.39893e-13,2.56889e-09,0.446417,0.992702,0.988872,4.18879e+18,8.93665e+07,3.13085e+53
0.172029,1.47425e-11,8.72849e-14,8.73967e-09,0.446417,0.0312061,0.956135,4.18879e+18,2.23339e+07,1.10144e+53
0.00419206,5.38688e-10,1.0089e-10,5.28297e-08,0.446417,0.987151,0.00900999,4.18879e+18,212343,1.19971e+54
0.0247847,2.15921e-12,3.26643e-13,3.3447e-09,0.446417,0.797351,0.984051,4.18879e+18,6.22053e+07,4.24224e+53
0.0374496,8.19271e-12,1.0223e-12,6.51513e-09,0.446417,0.657689,0.947246,4.18879e+18,1.84541e+07,1.27804e+54
0.00195521,1.2533e-11,2.3693e-12,8.05818e-09,0.446417,0.996407,0.895413,4.18879e+18,9.05226e+06,2.79993e+54
0.00191953,1.09853e-12,2.07693e-13,2.3857e-09,0.446417,0.996509,0.990363,4.18879e+18,1.03266e+08,2.71469e+53
0.0129724,8.86921e-10,1.54882e-10,6.77879e-08,0.446417,0.92042,0.000660196,4.18879e+18,136562,1.34951e+53
0.202873,8.41331e-10,2.1834e-12,6.60226e-08,0.446417,0.0136785,0.0836854,4.18879e+18,404088,2.4115e+53
0.00251828,7.11088e-13,1.3418e-13,1.91943e-09,0.446417,0.994573,0.993762,4.18879e+18,1.59808e+08,1.75985e+53
0.0505543,1.0421e-10,1.03469e-11,2.32361e-08,0.446417,0.52333,0.541914,4.18879e+18,1.63265e+06,7.40025e+54
0.0178766,1.738e-11,2.87468e-12,9.48931e-09,0.446417,0.871786,0.871321,4.18879e+18,7.26022e+06,3.30576e+54
0.0139123,4.51393e-10,7.80636e-11,4.83601e-08,0.446417,0.911518,0.0247464,4.18879e+18,270350,2.54955e+54
0.0103679,4.68978e-10,8.39696e-11,4.92931e-08,0.446417,0.943715,0.0192662,4.18879e+18,253211,2.13512e+54
0.0226908,9.27073e-13,1.44291e-13,2.19163e-09,0.446417,0.820343,0.992987,4.18879e+18,1.42111e+08,1.89097e+53
0.00138312,3.24333e-11,6.14006e-12,1.2963e-08,0.446417,0.997823,0.751083,4.18879e+18,3.49359e+06,6.08645e+54
0.00127038,3.6363e-11,6.88554e-12,1.37259e-08,0.446417,0.998044,0.725435,4.18879e+18,3.11542e+06,6.59235e+54
0.124607,4.85439e-12,9.57789e-14,5.01507e-09,0.446417,0.103994,0.982651,4.18879e+18,5.71966e+07,1.24215e+53
0.00161196,1.62179e-10,3.06871e-11,2.89872e-08,0.446417,0.997314,0.239151,4.18879e+18,698980,9.6857e+54
0.0169258,8.87579e-13,1.48457e-13,2.14444e-09,0.446417,0.881589,0.992932,4.18879e+18,1.40999e+08,1.94547e+53
0.0040682,8.18121e-12,1.53323e-12,6.51056e-09,0.446417,0.987785,0.930937,4.18879e+18,1.39738e+07,1.88379e+54
0.0787924,2.81062e-10,1.58838e-11,3.81602e-08,0.446417,0.297867,0.266151,4.18879e+18,755818,5.57937e+54
0.014985,2.92062e-11,4.9931e-12,1.23012e-08,0.446417,0.901087,0.788799,4.18879e+18,4.21528e+06,5.19804e+54
0.00343885,1.17333e-12,2.20566e-13,2.46558e-09,0.446417,0.990808,0.989762,4.18879e+18,9.7175e+07,2.8812e+53
0.00216194,6.91521e-11,1.30647e-11,1.89283e-08,0.446417,0.995781,0.543791,4.18879e+18,1.64153e+06,9.37634e+54
0.172356,2.9997e-10,1.7608e-12,3.94229e-08,0.446417,0.0309389,0.401704,4.18879e+18,1.09845e+06,9.33514e+53
0.00388941,5.44741e-10,1.02182e-10,5.31257e-08,0.446417,0.988677,0.00849112,4.18879e+18,209702,1.14509e+54
0.00138652,4.89234e-10,9.26181e-11,5.03463e-08,0.446417,0.997816,0.0133305,4.18879e+18,231605,1.62947e+54
0.00449144,6.08036e-13,1.13696e-13,1.7749e-09,0.446417,0.985572,0.994706,4.18879e+18,1.88386e+08,1.4926e+53
0.0287581,2.91372e-11,4.1643e-12,1.22866e-08,0.446417,0.753295,0.811345,4.18879e+18,4.78379e+06,4.45914e+54
0.00191556,2.71445e-10,5.13212e-11,3.75016e-08,0.446417,0.99652,0.0913686,4.18879e+18,417913,6.18867e+54
0.00954991,8.65627e-12,1.5611e-12,6.69692e-09,0.446417,0.950541,0.929301,4.18879e+18,1.36388e+07,1.91466e+54
0.00617631,6.87134e-13,1.27175e-13,1.88682e-09,0.446417,0.97551,0.994071,4.18879e+18,1.68169e+08,1.66849e+53
0.0247135,1.19253e-10,1.80582e-11,2.48567e-08,0.446417,0.798137,0.411261,4.18879e+18,1.12556e+06,9.80155e+54
0.144963,5.70931e-10,6.79546e-12,5.43878e-08,0.446417,0.0627346,0.151487,4.18879e+18,530580,1.35862e+54
0.0181343,3.36899e-11,5.5552e-12,1.32117e-08,0.446417,0.869104,0.766126,4.18879e+18,3.75387e+06,5.61699e+54
0.00304161,4.58698e-12,8.63778e-13,4.87498e-09,0.446417,0.992537,0.960509,4.18879e+18,2.48189e+07,1.09498e+54
0.00327348,1.27342e-11,2.39559e-12,8.1226e-09,0.446417,0.991546,0.894259,4.18879e+18,8.94786e+06,2.82735e+54
0.0016935,7.40674e-10,1.4012e-10,6.19474e-08,0.446417,0.997114,0.00145509,4.18879e+18,153077,2.69088e+53
0.00761425,3.78201e-10,6.92837e-11,4.42661e-08,0.446417,0.965561,0.0389686,4.18879e+18,308174,3.56328e+54
0.0039642,1.46452e-11,2.7461e-12,8.71079e-09,0.446417,0.988307,0.879709,4.18879e+18,7.80256e+06,3.1883e+54
0.00128187,3.50932e-12,6.64496e-13,4.26404e-09,0.446417,0.998023,0.969498,4.18879e+18,3.22821e+07,8.50243e+53
0.00428627,4.56273e-12,8.54125e-13,4.86208e-09,0.446417,0.986662,0.960912,4.18879e+18,2.50806e+07,1.0832e+54
0.00617835,1.68201e-12,3.11303e-13,2.95205e-09,0.446417,0.975497,0.985549,4.18879e+18,6.8701e+07,4.04917e+53
0.0258806,2.91568e-10,4.34379e-11,3.88669e-08,0.446417,0.785236,0.116599,4.18879e+18,465374,6.68449e+54
0.0521423,1.72649e-10,1.66468e-11,2.99083e-08,0.446417,0.508201,0.367448,4.18879e+18,999075,8.07288e+54
0.00242996,8.87349e-13,1.67493e-13,2.14416e-09,0.446417,0.994887,0.99222,4.18879e+18,1.28028e+08,2.19335e+53
0.00260594,3.05982e-10,5.77194e-11,3.9816e-08,0.446417,0.994253,0.0677546,4.18879e+18,371493,5.16136e+54
0.0226066,4.71173e-12,7.3416e-13,4.94083e-09,0.446417,0.821262,0.964839,4.18879e+18,2.79401e+07,9.34866e+53
0.00750901,1.17052e-12,2.14602e-13,2.46263e-09,0.446417,0.966327,0.990001,4.18879e+18,9.95067e+07,2.80396e+53
0.0803977,3.9493e-11,2.15651e-12,1.43044e-08,0.446417,0.287807,0.831998,4.18879e+18,5.43963e+06,2.36797e+54
0.0354214,2.20143e-12,2.83896e-13,3.37724e-09,0.446417,0.679714,0.985269,4.18879e+18,6.73942e+07,3.69163e+53
0.00156915,1.13582e-11,2.14939e-12,7.67122e-09,0.446417,0.997415,0.904652,4.18879e+18,9.97954e+06,2.56625e+54
0.0440756,3.88447e-10,4.33198e-11,4.48617e-08,0.446417,0.587794,0.0890552,4.18879e+18,413560,5.09154e+54
0.0119825,9.14255e-13,1.61235e-13,2.17642e-09,0.446417,0.929529,0.992422,4.18879e+18,1.31462e+08,2.11183e+53
0.176005,1.66716e-10,8.88905e-13,2.93899e-08,0.446417,0.0281028,0.604721,4.18879e+18,1.9919e+06,7.09438e+53
0.206178,9.14517e-10,2.16925e-12,6.88344e-08,0.446417,0.0125023,0.0670119,4.18879e+18,370890,1.91851e+53
0.0605482,1.24935e-10,1.02608e-11,2.5442e-08,0.446417,0.43288,0.508968,4.18879e+18,1.48113e+06,6.89247e+54
0.0907538,2.31085e-11,1.00597e-12,1.0942e-08,0.446417,0.229447,0.904418,4.18879e+18,9.95975e+06,1.20076e+54
0.0195452,9.15074e-12,1.4831e-12,6.88553e-09,0.446417,0.854254,0.931029,4.18879e+18,1.39938e+07,1.82238e+54
0.0330228,4.36288e-10,5.84426e-11,4.75441e-08,0.446417,0.706037,0.0494024,4.18879e+18,332517,3.81049e+54
0.00708215,2.21098e-12,4.06635e-13,3.38456e-09,0.446417,0.969374,0.981147,4.18879e+18,5.2542e+07,5.26554e+53
0.00536558,5.54105e-13,1.03088e-13,1.69436e-09,0.446417,0.980587,0.995195,4.18879e+18,2.07624e+08,1.354e+53
0.0152379,9.18751e-12,1.56635e-12,6.89935e-09,0.446417,0.89859,0.928231,4.18879e+18,1.34281e+07,1.91888e+54
0.00497866,3.86072e-10,7.19927e-11,4.47243e-08,0.446417,0.982859,0.0346475,4.18879e+18,297400,3.29203e+54
0.0267806,7.47972e-13,1.10017e-13,1.96858e-09,0.446417,0.775259,0.994548,4.18879e+18,1.82937e+08,1.44408e+53
0.117713,1.4184e-09,3.30591e-11,8.57252e-08,0.446417,0.122847,0.00504614,4.18879e+18,189242,2.20168e+53
0.00205009,2.53928e-12,4.79904e-13,3.62715e-09,0.446417,0.996127,0.977872,4.18879e+18,4.46898e+07,6.19356e+53
0.00128842,1.51929e-11,2.87677e-12,8.87217e-09,0.446417,0.99801,0.874496,4.18879e+18,7.45674e+06,3.32022e+54
0.141277,1.99408e-11,2.60452e-13,1.01644e-08,0.446417,0.0688426,0.935323,4.18879e+18,1.4975e+07,3.21509e+53
0.00316602,2.07906e-11,3.91303e-12,1.03787e-08,0.446417,0.992012,0.83315,4.18879e+18,5.47827e+06,4.30269e+54
0.00522795,1.46873e-11,2.73477e-12,8.7233e-09,0.446417,0.981407,0.880066,4.18879e+18,7.8274e+06,3.17643e+54
0.107459,1.21701e-10,3.61656e-12,2.51106e-08,0.446417,0.156629,0.619338,4.18879e+18,2.08888e+06,2.95615e+54
0.00659125,2.55526e-11,4.71595e-12,1.15061e-08,0.446417,0.972757,0.802031,4.18879e+18,4.53301e+06,4.99187e+54
0.0834073,6.23128e-12,3.18849e-13,5.68196e-09,0.446417,0.269698,0.971972,4.18879e+18,3.51944e+07,4.09017e+53
0.0910525,1.366e-09,5.90705e-11,8.4127e-08,0.446417,0.227924,0.00266541,4.18879e+18,168809,2.07797e+53
