m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.032415,1.28581e-10,1.73876e-11,2.58106e-08,0.446417,0.712745,0.372184,4.18879e+18,2.16943e+10,1.01189e+06,8.54085e+54
0.00246236,2.47352e-11,4.66839e-12,1.13205e-08,0.446417,0.994773,0.826867,4.18879e+18,4.94627e+10,5.2601e+06,5.09456e+54
0.0930738,7.8277e-11,3.23529e-12,2.01385e-08,0.446417,0.217846,0.547807,4.18879e+18,2.78047e+10,1.66217e+06,2.33908e+54
0.00127473,7.41821e-12,1.40467e-12,6.19953e-09,0.446417,0.998036,0.94458,4.18879e+18,9.03204e+10,1.75392e+07,1.75112e+54
0.0318507,1.00817e-11,1.37525e-12,7.22732e-09,0.446417,0.718983,0.925431,4.18879e+18,7.7476e+10,1.29055e+07,1.6797e+54
0.00260623,3.54437e-11,6.68597e-12,1.35512e-08,0.446417,0.994252,0.761537,4.18879e+18,4.13205e+10,3.67087e+06,6.71984e+54
0.0349514,3.22014e-10,4.18408e-11,4.08458e-08,0.446417,0.68485,0.0841412,4.18879e+18,1.37087e+10,404048,4.64635e+54
0.025398,3.2783e-12,4.91724e-13,4.1213e-09,0.446417,0.790575,0.975116,4.18879e+18,1.35866e+11,3.9688e+07,6.32822e+53
0.0590495,3.7296e-11,3.15385e-12,1.39008e-08,0.446417,0.445708,0.750728,4.18879e+18,4.02813e+10,3.48856e+06,3.12484e+54
0.0113355,2.1345e-11,3.78778e-12,1.05162e-08,0.446417,0.93532,0.84869,4.18879e+18,5.3246e+10,6.09555e+06,4.24266e+54
0.00368374,3.33478e-12,6.26162e-13,4.15664e-09,0.446417,0.989672,0.974695,4.18879e+18,1.34711e+11,3.90159e+07,8.05488e+53
0.00379037,4.09757e-10,7.68993e-11,4.60758e-08,0.446417,0.98916,0.0428792,4.18879e+18,1.21527e+10,317528,4.35183e+54
0.0017345,4.03914e-11,7.64042e-12,1.44662e-08,0.446417,0.99701,0.733122,4.18879e+18,3.87071e+10,3.22122e+06,7.3926e+54
0.0303777,6.44757e-13,8.99484e-14,1.82771e-09,0.446417,0.735307,0.995056,4.18879e+18,3.06364e+11,2.01796e+08,1.18126e+53
0.0201269,1.7157e-11,2.76055e-12,9.42822e-09,0.446417,0.848058,0.87645,4.18879e+18,5.93902e+10,7.58347e+06,3.1932e+54
0.0186828,5.69861e-12,9.33451e-13,5.43368e-09,0.446417,0.863363,0.957144,4.18879e+18,1.03051e+11,2.28318e+07,1.17916e+54
0.0177548,9.4448e-10,1.56444e-10,6.99529e-08,0.446417,0.873049,0.000703407,4.18879e+18,8.00459e+09,137758,1.45235e+53
0.00275944,2.44434e-12,4.60821e-13,3.55869e-09,0.446417,0.993671,0.981388,4.18879e+18,1.57346e+11,5.32289e+07,5.96866e+53
0.00237894,3.58051e-12,6.75967e-13,4.30707e-09,0.446417,0.995064,0.972856,4.18879e+18,1.30006e+11,3.63382e+07,8.67915e+53
0.00525345,3.73573e-10,6.95484e-11,4.39944e-08,0.446417,0.981256,0.0566266,4.18879e+18,1.27276e+10,348283,5.1977e+54
0.00248227,1.00584e-09,1.89823e-10,7.21894e-08,0.446417,0.994702,0.000439108,4.18879e+18,7.7566e+09,129354,1.10008e+53
0.00222287,1.09131e-11,2.06137e-12,7.51941e-09,0.446417,0.995586,0.919544,4.18879e+18,7.44665e+10,1.19223e+07,2.50168e+54
0.00428307,1.23357e-12,2.30924e-13,2.52809e-09,0.446417,0.986678,0.990564,4.18879e+18,2.21489e+11,1.05474e+08,3.01894e+53
0.0105053,1.06807e-10,1.90999e-11,2.35239e-08,0.446417,0.942543,0.440021,4.18879e+18,2.38032e+10,1.21817e+06,1.10919e+55
0.00196235,5.40158e-13,1.02112e-13,1.6729e-09,0.446417,0.996386,0.995857,4.18879e+18,3.34715e+11,2.40873e+08,1.34208e+53
0.0158839,1.30102e-11,2.20216e-12,8.21015e-09,0.446417,0.892149,0.904838,4.18879e+18,6.82014e+10,1.00006e+07,2.62981e+54
0.0822788,5.64623e-11,2.96064e-12,1.71036e-08,0.446417,0.276375,0.647853,4.18879e+18,3.27383e+10,2.30436e+06,2.53143e+54
0.0672705,1.09402e-11,7.85863e-13,7.52875e-09,0.446417,0.378609,0.919334,4.18879e+18,7.43741e+10,1.18927e+07,9.53507e+53
0.0636119,1.33471e-10,1.03187e-11,2.62968e-08,0.446417,0.407483,0.358413,4.18879e+18,2.12933e+10,974817,4.88102e+54
0.00639493,1.08808e-12,2.01085e-13,2.37432e-09,0.446417,0.974072,0.991672,4.18879e+18,2.35833e+11,1.19577e+08,2.63179e+53
0.00201821,5.41618e-11,1.02371e-11,1.67516e-08,0.446417,0.996222,0.659495,4.18879e+18,3.34263e+10,2.40224e+06,8.91031e+54
0.0252901,2.64679e-11,3.976e-12,1.17103e-08,0.446417,0.791768,0.815914,4.18879e+18,4.78162e+10,4.91574e+06,4.28149e+54
0.00739094,2.29742e-11,4.21577e-12,1.09101e-08,0.446417,0.967179,0.838131,4.18879e+18,5.13233e+10,5.66328e+06,4.66329e+54
0.0554309,5.18975e-10,4.70423e-11,5.18541e-08,0.446417,0.477764,0.018508,4.18879e+18,1.07985e+10,250705,1.14908e+54
0.00813562,4.40352e-11,8.03456e-12,1.51046e-08,0.446417,0.961685,0.712869,4.18879e+18,3.70711e+10,2.95467e+06,7.5592e+54
0.00815367,4.07123e-10,7.42722e-11,4.59275e-08,0.446417,0.961549,0.0437539,4.18879e+18,1.21919e+10,319582,4.28891e+54
0.037684,1.63996e-11,2.03849e-12,9.21777e-09,0.446417,0.65516,0.881561,4.18879e+18,6.07462e+10,7.9337e+06,2.37173e+54
0.0140281,1.86062e-12,3.21381e-13,3.10483e-09,0.446417,0.910405,0.985801,4.18879e+18,1.80346e+11,6.99281e+07,4.18132e+53
0.0016637,6.38804e-12,1.20857e-12,5.75298e-09,0.446417,0.997188,0.952088,4.18879e+18,9.7331e+10,2.03677e+07,1.51864e+54
0.00122298,1.69497e-11,3.20981e-12,9.3711e-09,0.446417,0.998132,0.877856,4.18879e+18,5.97522e+10,7.6762e+06,3.71883e+54
0.00828423,4.11569e-10,7.50057e-11,4.61775e-08,0.446417,0.960557,0.042284,4.18879e+18,1.21259e+10,316130,4.18576e+54
0.067935,5.47551e-12,3.88048e-13,5.32625e-09,0.446417,0.373535,0.958779,4.18879e+18,1.05129e+11,2.37621e+07,4.91029e+53
0.00353676,5.99433e-12,1.12632e-12,5.57288e-09,0.446417,0.99036,0.954973,4.18879e+18,1.00477e+11,2.17054e+07,1.41957e+54
0.0113971,1.39408e-10,2.47243e-11,2.68753e-08,0.446417,0.934774,0.34249,4.18879e+18,2.08349e+10,933299,1.11757e+55
0.00574,3.73902e-12,6.93994e-13,4.40138e-09,0.446417,0.978294,0.971671,4.18879e+18,1.2722e+11,3.47977e+07,8.89977e+53
0.00669051,1.058e-10,1.95128e-11,2.34128e-08,0.446417,0.972084,0.443444,4.18879e+18,2.39162e+10,1.22976e+06,1.14199e+55
0.00134674,4.05297e-11,7.67339e-12,1.44909e-08,0.446417,0.997896,0.732344,4.18879e+18,3.8641e+10,3.21022e+06,7.41662e+54
0.00618876,1.16883e-11,2.1631e-12,7.78189e-09,0.446417,0.975429,0.914081,4.18879e+18,7.19547e+10,1.11316e+07,2.60954e+54
0.0645849,3.83075e-12,2.90464e-13,4.45504e-09,0.446417,0.399649,0.97098,4.18879e+18,1.25688e+11,3.39644e+07,3.72225e+53
0.00405345,4.64921e-12,8.71371e-13,4.90794e-09,0.446417,0.987859,0.964897,4.18879e+18,1.14089e+11,2.79853e+07,1.10965e+54
0.00242642,7.59023e-13,1.43272e-13,1.98307e-09,0.446417,0.994899,0.994183,4.18879e+18,2.82363e+11,1.71417e+08,1.87989e+53
0.00268256,2.98699e-11,5.63292e-12,1.24402e-08,0.446417,0.993966,0.79487,4.18879e+18,4.5011e+10,4.35587e+06,5.90926e+54
0.00192929,1.02798e-10,1.94349e-11,2.30782e-08,0.446417,0.996481,0.453803,4.18879e+18,2.42629e+10,1.26568e+06,1.164e+55
0.00249209,8.71183e-10,1.64405e-10,6.71838e-08,0.446417,0.994667,0.00123606,4.18879e+18,8.33451e+09,149348,2.682e+53
0.0410937,4.52283e-11,5.31005e-12,1.53079e-08,0.446417,0.618812,0.706333,4.18879e+18,3.65788e+10,2.87672e+06,4.95007e+54
0.0147955,2.03955e-10,3.49402e-11,3.2507e-08,0.446417,0.902949,0.208536,4.18879e+18,1.72254e+10,637933,9.61635e+54
0.0611903,3.118e-11,2.52875e-12,1.27101e-08,0.446417,0.427465,0.786866,4.18879e+18,4.40552e+10,4.17284e+06,2.6261e+54
0.00164928,2.53882e-12,4.80344e-13,3.62681e-09,0.446417,0.997224,0.980676,4.18879e+18,1.5439e+11,5.1248e+07,6.21702e+53
0.00143316,1.48469e-11,2.81043e-12,8.77057e-09,0.446417,0.997718,0.892158,4.18879e+18,6.38435e+10,8.76338e+06,3.30917e+54
0.00578438,4.37033e-11,8.1094e-12,1.50476e-08,0.446417,0.978016,0.714692,4.18879e+18,3.72116e+10,2.97711e+06,7.64912e+54
0.0048317,9.93466e-12,1.85414e-12,7.17441e-09,0.446417,0.983695,0.926485,4.18879e+18,7.80474e+10,1.30965e+07,2.26717e+54
0.0114223,2.10885e-11,3.73919e-12,1.04528e-08,0.446417,0.934551,0.850365,4.18879e+18,5.35689e+10,6.16969e+06,4.19649e+54
0.0187685,1.73522e-12,2.83937e-13,2.99838e-09,0.446417,0.862462,0.986751,4.18879e+18,1.86749e+11,7.49816e+07,3.69772e+53
0.00171718,2.65262e-12,5.0179e-13,3.70721e-09,0.446417,0.997054,0.979819,4.18879e+18,1.51042e+11,4.90494e+07,6.48891e+53
0.00528707,1.6817e-10,3.13019e-11,2.95177e-08,0.446417,0.981056,0.27457,4.18879e+18,1.89697e+10,773680,1.1343e+55
0.0109646,3.0024e-12,5.34647e-13,3.94406e-09,0.446417,0.938577,0.977187,4.18879e+18,1.41971e+11,4.33351e+07,6.89523e+53
0.0156202,3.56079e-10,6.045e-11,4.2952e-08,0.446417,0.894789,0.0647695,4.18879e+18,1.30365e+10,365394,5.16738e+54
0.00458695,9.81025e-11,1.83345e-11,2.2545e-08,0.446417,0.985054,0.470475,4.18879e+18,2.48368e+10,1.32626e+06,1.13844e+55
0.00280001,5.22784e-13,9.85428e-14,1.64578e-09,0.446417,0.993513,0.99599,4.18879e+18,3.40231e+11,2.48878e+08,1.29534e+53
0.00152843,2.53085e-11,4.78973e-12,1.1451e-08,0.446417,0.997509,0.823232,4.18879e+18,4.88992e+10,5.14094e+06,5.204e+54
0.0299258,2.7297e-11,3.83412e-12,1.18923e-08,0.446417,0.740324,0.810728,4.18879e+18,4.70845e+10,4.76643e+06,4.10246e+54
0.00321908,4.53119e-13,8.52625e-14,1.5322e-09,0.446417,0.991783,0.996523,4.18879e+18,3.65451e+11,2.87142e+08,1.12137e+53
0.0545627,8.89328e-12,8.19485e-13,6.78798e-09,0.446417,0.48568,0.933919,4.18879e+18,8.24905e+10,1.46301e+07,1.01008e+54
0.0690362,2.82821e-11,1.95983e-12,1.2105e-08,0.446417,0.36524,0.804587,4.18879e+18,4.62572e+10,4.60042e+06,2.08111e+54
0.00151236,5.94738e-10,1.12561e-10,5.55102e-08,0.446417,0.997545,0.0103468,4.18879e+18,1.00872e+10,218768,1.53708e+54
0.00691639,9.11163e-13,1.67778e-13,2.17274e-09,0.446417,0.970531,0.993021,4.18879e+18,2.57713e+11,1.42795e+08,2.19886e+53
0.0135852,1.08281e-10,1.87902e-11,2.36857e-08,0.446417,0.914642,0.43506,4.18879e+18,2.36406e+10,1.20159e+06,1.07891e+55
0.00102071,1.49974e-11,2.84105e-12,8.8149e-09,0.446417,0.998469,0.891128,4.18879e+18,6.35225e+10,8.67547e+06,3.34136e+54
0.00123029,1.59544e-10,3.02129e-11,2.87508e-08,0.446417,0.998119,0.293395,4.18879e+18,1.94758e+10,815506,1.1699e+55
0.0629339,8.17739e-10,6.40769e-11,6.50904e-08,0.446417,0.413008,0.00186138,4.18879e+18,8.60256e+09,159109,1.57413e+53
0.009096,2.27446e-10,4.11768e-11,3.4328e-08,0.446417,0.954213,0.174092,4.18879e+18,1.63116e+10,572045,9.46097e+54
0.0832983,1.86438e-11,9.56243e-13,9.82825e-09,0.446417,0.270337,0.866462,4.18879e+18,5.69729e+10,6.97871e+06,1.09351e+54
0.00177542,2.51448e-10,4.75588e-11,3.60939e-08,0.446417,0.996903,0.144771,4.18879e+18,1.55135e+10,517440,9.08692e+54
0.00642581,3.09368e-12,5.71616e-13,4.00357e-09,0.446417,0.973867,0.976502,4.18879e+18,1.39861e+11,4.20565e+07,7.36684e+53
0.00756678,7.90093e-13,1.44791e-13,2.02325e-09,0.446417,0.965907,0.993946,4.18879e+18,2.76755e+11,1.64676e+08,1.89937e+53
0.00387049,2.4842e-11,4.66026e-12,1.13449e-08,0.446417,0.98877,0.826187,4.18879e+18,4.93563e+10,5.23749e+06,5.0815e+54
0.00825519,9.60984e-12,1.75173e-12,7.05615e-09,0.446417,0.960778,0.9288,4.18879e+18,7.93555e+10,1.35392e+07,2.14731e+54
0.00320321,7.89181e-11,1.48509e-11,2.02208e-08,0.446417,0.991852,0.545224,4.18879e+18,2.76915e+10,1.64866e+06,1.06864e+55
0.00100863,3.68389e-10,6.97875e-11,4.3688e-08,0.446417,0.998487,0.0589317,4.18879e+18,1.28169e+10,353185,5.42788e+54
0.00459248,3.35465e-11,6.26935e-12,1.31836e-08,0.446417,0.985023,0.772721,4.18879e+18,4.24728e+10,3.87848e+06,6.39366e+54
0.00222947,4.19928e-11,7.93182e-12,1.47502e-08,0.446417,0.995564,0.724153,4.18879e+18,3.79619e+10,3.09837e+06,7.58066e+54
0.0501817,2.71613e-12,2.71533e-13,3.75132e-09,0.446417,0.52692,0.979337,4.18879e+18,1.49266e+11,4.79025e+07,3.50961e+53
0.0037977,3.5599e-12,6.68064e-13,4.29466e-09,0.446417,0.989125,0.97301,4.18879e+18,1.30381e+11,3.65486e+07,8.57905e+53
0.0304958,1.20869e-11,1.68322e-12,7.91348e-09,0.446417,0.733997,0.911277,4.18879e+18,7.07582e+10,1.07645e+07,2.02439e+54
0.00284161,1.9534e-12,3.68148e-13,3.18131e-09,0.446417,0.99335,0.985098,4.18879e+18,1.76011e+11,6.66065e+07,4.78637e+53
0.00176499,9.31003e-10,1.76094e-10,6.94521e-08,0.446417,0.996931,0.000780499,4.18879e+18,8.06231e+09,139752,1.81393e+53
0.00771085,5.66675e-10,1.03735e-10,5.41847e-08,0.446417,0.964853,0.0128361,4.18879e+18,1.0334e+10,229601,1.75737e+54
0.0506212,2.01651e-10,1.99973e-11,3.23229e-08,0.446417,0.522687,0.212218,4.18879e+18,1.73235e+10,645219,5.60089e+54
0.0196506,4.21645e-12,6.82484e-13,4.67394e-09,0.446417,0.853134,0.96811,4.18879e+18,1.19801e+11,3.08576e+07,8.72009e+53
0.0348598,1.63694e-12,2.13007e-13,2.91223e-09,0.446417,0.685853,0.987496,4.18879e+18,1.92273e+11,7.94832e+07,2.77608e+53
0.0137567,1.25061e-11,2.16633e-12,8.04953e-09,0.446417,0.913008,0.908351,4.18879e+18,6.95624e+10,1.04037e+07,2.59706e+54
0.00756664,3.86236e-11,7.07811e-12,1.41461e-08,0.446417,0.965908,0.743146,4.18879e+18,3.9583e+10,3.36865e+06,6.94217e+54
0.00487992,1.60447e-10,2.99365e-11,2.8832e-08,0.446417,0.983423,0.291362,4.18879e+18,1.94209e+10,810919,1.15116e+55
0.00559987,1.11227e-11,2.0663e-12,7.59128e-09,0.446417,0.979163,0.918063,4.18879e+18,7.37615e+10,1.16976e+07,2.50363e+54
0.00136861,7.03127e-10,1.33116e-10,6.03568e-08,0.446417,0.997852,0.00449793,4.18879e+18,9.27722e+09,185044,7.90215e+53
0.0020345,1.95813e-10,3.70088e-11,3.18515e-08,0.446417,0.996174,0.222018,4.18879e+18,1.75798e+10,664458,1.08442e+55
0.0187452,1.41188e-12,2.31095e-13,2.70464e-09,0.446417,0.862707,0.989206,4.18879e+18,2.07031e+11,9.2153e+07,3.01705e+53
0.00283337,3.87647e-11,7.30602e-12,1.41719e-08,0.446417,0.993382,0.742345,4.18879e+18,3.95109e+10,3.35639e+06,7.15798e+54
0.0447454,3.11958e-12,3.43838e-13,4.02029e-09,0.446417,0.580937,0.976305,4.18879e+18,1.39279e+11,4.17073e+07,4.4304e+53
0.00489875,5.24924e-13,9.79306e-14,1.64914e-09,0.446417,0.983316,0.995974,4.18879e+18,3.39537e+11,2.47863e+08,1.28727e+53
0.0598398,2.82275e-11,2.35059e-12,1.20933e-08,0.446417,0.438911,0.804931,4.18879e+18,4.63019e+10,4.60932e+06,2.49712e+54
0.00881167,2.2427e-12,4.06978e-13,3.40875e-09,0.446417,0.956468,0.98291,4.18879e+18,1.64267e+11,5.80146e+07,5.27944e+53
0.00336308,1.31967e-11,2.48161e-12,8.26879e-09,0.446417,0.99115,0.903545,4.18879e+18,6.77177e+10,9.85924e+06,2.95929e+54
0.0295682,2.26573e-10,3.19951e-11,3.42621e-08,0.446417,0.744295,0.175241,4.18879e+18,1.6343e+10,574248,7.39986e+54
0.00709532,6.61319e-11,1.21616e-11,1.85104e-08,0.446417,0.969282,0.601522,4.18879e+18,3.02503e+10,1.96742e+06,9.65484e+54
0.00184571,5.27805e-12,9.98098e-13,5.22933e-09,0.446417,0.996715,0.960245,4.18879e+18,1.07078e+11,2.4651e+07,1.26491e+54
0.0937294,5.1354e-10,2.09149e-11,5.15818e-08,0.446417,0.21466,0.0192863,4.18879e+18,1.08555e+10,253358,5.32363e+53
0.0518861,2.29893e-12,2.22718e-13,3.45122e-09,0.446417,0.510623,0.982483,4.18879e+18,1.62245e+11,5.65956e+07,2.88791e+53
0.0110958,4.35367e-10,7.74325e-11,4.74939e-08,0.446417,0.93743,0.0352146,4.18879e+18,1.17898e+10,298850,3.59873e+54
0.0703892,7.32069e-11,4.93408e-12,1.94754e-08,0.446417,0.355243,0.569612,4.18879e+18,2.87514e+10,1.77728e+06,3.70927e+54
0.00119239,1.3555e-12,2.56709e-13,2.65009e-09,0.446417,0.998187,0.989636,4.18879e+18,2.11293e+11,9.5986e+07,3.3529e+53
0.0756008,5.12962e-11,3.10182e-12,1.63024e-08,0.446417,0.318715,0.674109,4.18879e+18,3.43473e+10,2.53643e+06,2.75963e+54
0.0019869,5.98815e-12,1.13193e-12,5.57001e-09,0.446417,0.996315,0.955019,4.18879e+18,1.00528e+11,2.17278e+07,1.4267e+54
0.0580292,1.23774e-12,1.06753e-13,2.53235e-09,0.446417,0.454593,0.99053,4.18879e+18,2.21116e+11,1.05118e+08,1.39557e+53
0.00602374,3.29101e-12,6.09718e-13,4.12928e-09,0.446417,0.976497,0.975023,4.18879e+18,1.35603e+11,3.95348e+07,7.84598e+53
0.00239549,7.58818e-10,1.43249e-10,6.27016e-08,0.446417,0.995007,0.00293163,4.18879e+18,8.93031e+09,171463,5.5425e+53
0.0288574,5.13284e-11,7.32513e-12,1.63075e-08,0.446417,0.752193,0.673989,4.18879e+18,3.43365e+10,2.53484e+06,6.51586e+54
0.00749088,1.80304e-11,3.3061e-12,9.66522e-09,0.446417,0.966458,0.870592,4.18879e+18,5.79339e+10,7.21613e+06,3.7987e+54
0.00376255,7.22435e-11,1.35598e-11,1.93468e-08,0.446417,0.989295,0.573924,4.18879e+18,2.89425e+10,1.80099e+06,1.0271e+55
0.00630796,1.9154e-10,3.54189e-11,3.1502e-08,0.446417,0.974648,0.229426,4.18879e+18,1.77748e+10,679282,1.07246e+55
0.00140488,7.90203e-11,1.4959e-11,2.02339e-08,0.446417,0.997778,0.544799,4.18879e+18,2.76736e+10,1.64653e+06,1.07558e+55
0.00112467,5.40198e-10,1.02316e-10,5.29037e-08,0.446417,0.998303,0.0157348,4.18879e+18,1.05842e+10,240855,2.12476e+54
0.00218904,6.54026e-13,1.23552e-13,1.8408e-09,0.446417,0.995695,0.994986,4.18879e+18,3.04185e+11,1.98936e+08,1.62245e+53
0.00580775,1.11689e-10,2.07214e-11,2.40555e-08,0.446417,0.97787,0.423823,4.18879e+18,2.32772e+10,1.16493e+06,1.15906e+55
0.013897,3.70303e-10,6.40503e-11,4.38014e-08,0.446417,0.911665,0.0580628,4.18879e+18,1.27837e+10,351359,4.90821e+54
0.00975629,8.49344e-12,1.529e-12,6.63363e-09,0.446417,0.948844,0.936804,4.18879e+18,8.44099e+10,1.53188e+07,1.89042e+54
0.0130366,1.9189e-12,3.34876e-13,3.15308e-09,0.446417,0.91982,0.985359,4.18879e+18,1.77586e+11,6.78042e+07,4.35494e+53
0.00551206,1.28585e-10,2.39008e-11,2.5811e-08,0.446417,0.979701,0.372208,4.18879e+18,2.1694e+10,1.01186e+06,1.17409e+55
0.0436464,1.13602e-10,1.27641e-11,2.42606e-08,0.446417,0.59221,0.417588,4.18879e+18,2.30804e+10,1.14531e+06,7.03463e+54
0.0347305,2.5149e-12,3.27925e-13,3.60969e-09,0.446417,0.687268,0.980854,4.18879e+18,1.55123e+11,5.17355e+07,4.24505e+53
0.0268324,2.15374e-11,3.16554e-12,1.05635e-08,0.446417,0.774684,0.847428,4.18879e+18,5.30076e+10,6.04108e+06,3.54041e+54
0.00159468,1.28835e-10,2.43789e-11,2.58361e-08,0.446417,0.997355,0.371498,4.18879e+18,2.16729e+10,1.00989e+06,1.19529e+55
0.00140798,3.27005e-10,6.19034e-11,4.11611e-08,0.446417,0.997771,0.0809991,4.18879e+18,1.36037e+10,397882,6.61757e+54
0.0025176,7.48554e-13,1.4125e-13,1.96934e-09,0.446417,0.994576,0.994263,4.18879e+18,2.84331e+11,1.73814e+08,1.85351e+53
0.00612873,7.42034e-12,1.3738e-12,6.20042e-09,0.446417,0.97582,0.944563,4.18879e+18,9.03074e+10,1.75342e+07,1.7126e+54
0.00175486,3.24045e-10,6.12929e-11,4.09744e-08,0.446417,0.996957,0.0828629,4.18879e+18,1.36657e+10,401517,6.70307e+54
0.0292023,2.46817e-11,3.50441e-12,1.13083e-08,0.446417,0.74836,0.827191,4.18879e+18,4.95162e+10,5.27149e+06,3.82582e+54
0.00374507,6.52981e-11,1.22572e-11,1.83933e-08,0.446417,0.989379,0.605393,4.18879e+18,3.04428e+10,1.99254e+06,9.79339e+54
0.00692902,5.94011e-12,1.09369e-12,5.54762e-09,0.446417,0.970444,0.955371,4.18879e+18,1.00934e+11,2.19035e+07,1.37902e+54
0.00633302,1.74683e-12,3.22963e-13,3.00839e-09,0.446417,0.974483,0.986664,4.18879e+18,1.86127e+11,7.44832e+07,4.20558e+53
0.00838615,1.5859e-12,2.88785e-13,2.86647e-09,0.446417,0.959777,0.987885,4.18879e+18,1.95343e+11,8.20414e+07,3.76517e+53
0.00661479,9.53803e-10,1.76003e-10,7.02973e-08,0.446417,0.972598,0.000654955,4.18879e+18,7.96537e+09,136411,1.52137e+53
0.00171244,3.57853e-12,6.76952e-13,4.30588e-09,0.446417,0.997066,0.972871,4.18879e+18,1.30042e+11,3.63583e+07,8.69194e+53
0.00415241,2.72615e-12,5.10685e-13,3.75824e-09,0.446417,0.987355,0.979265,4.18879e+18,1.48991e+11,4.77263e+07,6.60019e+53
0.00141738,7.87506e-12,1.49075e-12,6.38758e-09,0.446417,0.997751,0.941269,4.18879e+18,8.76614e+10,1.65217e+07,1.85192e+54
0.00291996,3.29398e-10,6.20603e-11,4.13114e-08,0.446417,0.993036,0.0795221,4.18879e+18,1.35542e+10,394992,6.51337e+54
0.0107792,4.99544e-12,8.9108e-13,5.08741e-09,0.446417,0.940187,0.962332,4.18879e+18,1.10065e+11,2.60456e+07,1.13174e+54
0.00116733,8.24709e-11,1.56193e-11,2.06709e-08,0.446417,0.998231,0.530541,4.18879e+18,2.70885e+10,1.57764e+06,1.09366e+55
0.00406738,2.09802e-11,3.9319e-12,1.04259e-08,0.446417,0.987789,0.851077,4.18879e+18,5.37069e+10,6.20153e+06,4.41647e+54
0.00200848,2.10211e-12,3.97332e-13,3.30018e-09,0.446417,0.996251,0.983973,4.18879e+18,1.69671e+11,6.18946e+07,5.15989e+53
0.00540092,9.25628e-13,1.7217e-13,2.18992e-09,0.446417,0.980375,0.992911,4.18879e+18,2.55692e+11,1.40563e+08,2.25617e+53
0.00528537,7.82232e-10,1.456e-10,6.36616e-08,0.446417,0.981067,0.00244865,4.18879e+18,8.79564e+09,166331,4.70536e+53
0.0023196,1.28149e-10,2.41981e-11,2.57672e-08,0.446417,0.995266,0.373463,4.18879e+18,2.17309e+10,1.0153e+06,1.1927e+55
0.00154713,9.48207e-13,1.79444e-13,2.21647e-09,0.446417,0.997466,0.992739,4.18879e+18,2.52629e+11,1.37216e+08,2.35109e+53
0.00610702,4.79164e-11,8.87248e-12,1.57562e-08,0.446417,0.97596,0.69192,4.18879e+18,3.5538e+10,2.71534e+06,8.10222e+54
0.0892348,1.10482e-10,4.97466e-12,2.39252e-08,0.446417,0.237325,0.42766,4.18879e+18,2.34039e+10,1.17765e+06,2.80779e+54
0.0272995,2.72557e-10,3.97919e-11,3.75784e-08,0.446417,0.769499,0.123066,4.18879e+18,1.49007e+10,477366,6.46304e+54
0.0330513,1.36256e-10,1.8244e-11,2.65697e-08,0.446417,0.705723,0.350861,4.18879e+18,2.10745e+10,954889,8.44807e+54
0.00296575,7.17074e-11,1.35075e-11,1.92749e-08,0.446417,0.99285,0.576294,4.18879e+18,2.90505e+10,1.81445e+06,1.02736e+55
0.00261228,3.68478e-12,6.95067e-13,4.36933e-09,0.446417,0.994229,0.972076,4.18879e+18,1.28153e+11,3.531e+07,8.91724e+53
0.0322609,2.18034e-11,2.95545e-12,1.06285e-08,0.446417,0.714448,0.845695,4.18879e+18,5.26833e+10,5.9674e+06,3.29868e+54
0.00486307,2.17539e-11,4.05927e-12,1.06164e-08,0.446417,0.983518,0.846031,4.18879e+18,5.27432e+10,5.98097e+06,4.5325e+54
0.0012818,3.71709e-12,7.03836e-13,4.38845e-09,0.446417,0.998023,0.971835,4.18879e+18,1.27595e+11,3.50031e+07,9.02751e+53
0.00152652,4.60377e-11,8.71286e-12,1.54442e-08,0.446417,0.997513,0.701988,4.18879e+18,3.62559e+10,2.82615e+06,8.07224e+54
0.00212716,3.49613e-11,6.60584e-12,1.34587e-08,0.446417,0.99589,0.764366,4.18879e+18,4.16046e+10,3.72153e+06,6.66397e+54
0.0663907,2.7158e-10,1.98586e-11,3.7511e-08,0.446417,0.385409,0.123956,4.18879e+18,1.49275e+10,479083,3.24879e+54
0.00502505,2.65343e-11,4.94664e-12,1.1725e-08,0.446417,0.982592,0.81551,4.18879e+18,4.77563e+10,4.90344e+06,5.32406e+54
0.00627879,1.32342e-10,2.44771e-11,2.61854e-08,0.446417,0.97484,0.361612,4.18879e+18,2.13838e+10,983128,1.16817e+55
0.0010807,1.08963e-10,2.06397e-11,2.37602e-08,0.446417,0.998375,0.432801,4.18879e+18,2.35665e+10,1.19406e+06,1.17895e+55
0.070936,6.6304e-11,4.41877e-12,1.85344e-08,0.446417,0.351263,0.600656,4.18879e+18,3.0211e+10,1.96232e+06,3.50292e+54
0.0766747,1.40224e-11,8.28918e-13,8.52357e-09,0.446417,0.311573,0.897803,4.18879e+18,6.56936e+10,9.27866e+06,9.82193e+53
0.065968,8.21117e-10,6.05559e-11,6.52247e-08,0.446417,0.388707,0.00181352,4.18879e+18,8.58485e+09,158454,1.44938e+53
0.0537555,2.91359e-11,2.72588e-12,1.22864e-08,0.446417,0.493117,0.799334,4.18879e+18,4.55744e+10,4.46561e+06,2.87567e+54
