m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.100803,5.87377e-11,2.03682e-12,1.74449e-08,0.446417,0.182771,0.7865,4.18879e+18,4.1668e+06,2.11424e+54
0.0740192,4.54237e-10,2.83941e-11,4.85122e-08,0.446417,0.329471,0.109302,4.18879e+18,451938,4.09602e+54
0.0067882,2.7111e-10,4.99666e-11,3.74785e-08,0.446417,0.971416,0.0965285,4.18879e+18,427740,6.3656e+54
0.00267797,6.11738e-12,1.15365e-12,5.62979e-09,0.446417,0.993983,0.947617,4.18879e+18,1.8586e+07,1.44281e+54
0.00237275,6.85305e-11,1.29382e-11,1.88431e-08,0.446417,0.995085,0.546981,4.18879e+18,1.65745e+06,9.34005e+54
0.0380775,4.88265e-10,6.02995e-11,5.02965e-08,0.446417,0.650922,0.0403053,4.18879e+18,311453,3.20759e+54
0.0658181,2.57865e-10,1.90746e-11,3.65516e-08,0.446417,0.389883,0.262681,4.18879e+18,748312,6.61284e+54
0.00605039,4.13245e-10,7.65475e-11,4.62715e-08,0.446417,0.976326,0.0279095,4.18879e+18,279429,2.81959e+54
0.00125992,7.52822e-10,1.42554e-10,6.24533e-08,0.446417,0.998064,0.00129993,4.18879e+18,150479,2.4457e+53
0.00291677,6.47584e-13,1.2201e-13,1.83171e-09,0.446417,0.993049,0.994325,4.18879e+18,1.75717e+08,1.60114e+53
0.012607,5.39533e-12,9.45654e-13,5.28711e-09,0.446417,0.923816,0.956308,4.18879e+18,2.23847e+07,1.19353e+54
0.00789037,4.85994e-11,8.88429e-12,1.58681e-08,0.446417,0.963525,0.65951,4.18879e+18,2.40242e+06,7.733e+54
0.0560637,6.32963e-12,5.66884e-13,5.72662e-09,0.446417,0.472049,0.965119,4.18879e+18,2.81737e+07,7.22069e+53
0.00101424,1.57884e-10,2.99092e-11,2.86008e-08,0.446417,0.998479,0.248029,4.18879e+18,717251,9.79061e+54
0.0590774,9.99093e-12,8.44404e-13,7.1947e-09,0.446417,0.445467,0.946807,4.18879e+18,1.83005e+07,1.05515e+54
0.114785,7.29198e-10,1.82278e-11,6.14656e-08,0.446417,0.131753,0.0632793,4.18879e+18,362614,1.5223e+54
0.00526162,2.48304e-11,4.62247e-12,1.13423e-08,0.446417,0.981208,0.805774,4.18879e+18,4.63074e+06,4.91577e+54
0.00121937,8.17101e-13,1.54737e-13,2.05754e-09,0.446417,0.998138,0.992813,4.18879e+18,1.38632e+08,2.02753e+53
0.00290917,1.09503e-11,2.06319e-12,7.53222e-09,0.446417,0.99308,0.908251,4.18879e+18,1.03914e+07,2.47314e+54
0.00710778,1.97965e-12,3.64023e-13,3.20261e-09,0.446417,0.969194,0.983106,4.18879e+18,5.86908e+07,4.72316e+53
0.0303269,9.36987e-11,1.30817e-11,2.20331e-08,0.446417,0.735872,0.515568,4.18879e+18,1.50964e+06,8.90132e+54
0.00781114,1.28903e-10,2.35787e-11,2.58429e-08,0.446417,0.964113,0.331336,4.18879e+18,905309,1.03108e+55
0.00416323,8.4335e-12,1.57974e-12,6.61018e-09,0.446417,0.9873,0.928914,4.18879e+18,1.35616e+07,1.93671e+54
0.00138364,1.19003e-11,2.25289e-12,7.85214e-09,0.446417,0.997822,0.900301,4.18879e+18,9.5215e+06,2.67689e+54
0.188835,3.80696e-10,1.4429e-12,4.44118e-08,0.446417,0.019977,0.324102,4.18879e+18,889455,6.17196e+53
0.02458,5.58511e-10,8.47301e-11,5.37929e-08,0.446417,0.799608,0.0155065,4.18879e+18,240031,1.73402e+54
0.0358295,8.39014e-11,1.07491e-11,2.08494e-08,0.446417,0.675262,0.569243,4.18879e+18,1.77505e+06,8.07555e+54
0.0830442,2.21286e-11,1.14126e-12,1.07075e-08,0.446417,0.271832,0.903749,4.18879e+18,9.88616e+06,1.36124e+54
0.00286388,5.13954e-10,9.68537e-11,5.16026e-08,0.446417,0.993261,0.0109163,4.18879e+18,221363,1.39539e+54
0.00120286,8.26743e-11,1.56568e-11,2.06964e-08,0.446417,0.998168,0.481974,4.18879e+18,1.37012e+06,9.95934e+54
0.0417407,7.62418e-13,8.8529e-14,1.9875e-09,0.446417,0.612017,0.995163,4.18879e+18,2.0629e+08,1.16274e+53
0.0153187,4.32949e-10,7.37462e-11,4.73617e-08,0.446417,0.89779,0.0299828,4.18879e+18,285148,2.91821e+54
0.00410882,1.20493e-10,2.25767e-11,2.49856e-08,0.446417,0.987578,0.348614,4.18879e+18,948967,1.03875e+55
0.00944161,2.73182e-12,4.93123e-13,3.76214e-09,0.446417,0.951425,0.977109,4.18879e+18,4.31846e+07,6.35919e+53
0.00687805,1.33998e-11,2.46806e-12,8.33219e-09,0.446417,0.970797,0.890928,4.18879e+18,8.65883e+06,2.90203e+54
0.0131993,2.4635e-12,4.29204e-13,3.57261e-09,0.446417,0.918293,0.979901,4.18879e+18,4.92542e+07,5.55072e+53
0.0787701,1.0564e-09,5.97295e-11,7.39818e-08,0.446417,0.298009,0.00690139,4.18879e+18,201058,5.44037e+53
0.0111764,6.55237e-13,1.1645e-13,1.8425e-09,0.446417,0.936722,0.99453,4.18879e+18,1.82314e+08,1.52848e+53
0.00167415,8.0833e-11,1.52927e-11,2.04646e-08,0.446417,0.997162,0.490186,4.18879e+18,1.40259e+06,9.89345e+54
0.166585,1.68685e-10,1.15174e-12,2.9563e-08,0.446417,0.0359871,0.594452,4.18879e+18,1.92596e+06,9.03594e+53
0.0168003,2.42024e-10,4.05401e-11,3.54111e-08,0.446417,0.882871,0.144266,4.18879e+18,516533,7.71885e+54
0.0213196,1.42196e-12,2.25335e-13,2.71427e-09,0.446417,0.83524,0.98913,4.18879e+18,9.15014e+07,2.94161e+53
0.00687028,4.35688e-11,8.02522e-12,1.50244e-08,0.446417,0.970851,0.686924,4.18879e+18,2.66295e+06,7.27561e+54
0.0153485,6.35005e-12,1.08128e-12,5.73585e-09,0.446417,0.897493,0.949874,4.18879e+18,1.94464e+07,1.35552e+54
0.00139118,5.11534e-10,9.68388e-11,5.1481e-08,0.446417,0.997806,0.0109494,4.18879e+18,221511,1.39941e+54
0.0748604,1.28277e-12,7.87845e-14,2.57801e-09,0.446417,0.323715,0.993806,4.18879e+18,1.61017e+08,1.03335e+53
0.0932212,3.28146e-12,1.35179e-13,4.12328e-09,0.446417,0.217126,0.986052,4.18879e+18,7.12389e+07,1.75919e+53
0.013178,1.73582e-11,3.02488e-12,9.48334e-09,0.446417,0.918493,0.866679,4.18879e+18,6.98908e+06,3.45995e+54
0.00170733,9.82406e-12,1.85844e-12,7.13436e-09,0.446417,0.997079,0.917003,4.18879e+18,1.15414e+07,2.24918e+54
0.00368878,5.67043e-10,1.0647e-10,5.42023e-08,0.446417,0.989648,0.00695549,4.18879e+18,201281,9.77365e+53
0.00127671,3.5162e-10,6.65805e-11,4.26821e-08,0.446417,0.998032,0.0448786,4.18879e+18,322187,3.94357e+54
0.143691,2.08797e-11,2.56634e-13,1.04009e-08,0.446417,0.0647829,0.932995,4.18879e+18,1.44375e+07,3.16007e+53
0.00736067,2.52864e-11,4.64109e-12,1.1446e-08,0.446417,0.967397,0.804687,4.18879e+18,4.60199e+06,4.9289e+54
0.00790881,1.32453e-11,2.42098e-12,8.284e-09,0.446417,0.963388,0.892764,4.18879e+18,8.81596e+06,2.85254e+54
0.00613082,8.06057e-12,1.49231e-12,6.46238e-09,0.446417,0.975806,0.932604,4.18879e+18,1.43321e+07,1.83679e+54
0.0223604,1.86353e-11,2.91315e-12,9.82601e-09,0.446417,0.823946,0.86772,4.18879e+18,7.04846e+06,3.33616e+54
0.00618101,5.71188e-11,1.05712e-11,1.72028e-08,0.446417,0.97548,0.609999,4.18879e+18,2.02311e+06,8.51057e+54
0.00763446,6.08659e-12,1.11485e-12,5.61561e-09,0.446417,0.965413,0.949123,4.18879e+18,1.91514e+07,1.3965e+54
0.0119294,6.32198e-10,1.1155e-10,5.72316e-08,0.446417,0.93001,0.00518315,4.18879e+18,190037,7.63074e+53
0.128884,9.77518e-10,1.73716e-11,7.11659e-08,0.446417,0.0936667,0.0315862,4.18879e+18,289747,7.2417e+53
0.00108887,3.98636e-11,7.55081e-12,1.43714e-08,0.446417,0.998362,0.703291,4.18879e+18,2.84104e+06,7.00861e+54
0.0115763,7.07999e-11,1.25351e-11,1.91525e-08,0.446417,0.93318,0.55382,4.18879e+18,1.69235e+06,9.16219e+54
0.00341644,5.2515e-12,9.87293e-13,5.21616e-09,0.446417,0.99091,0.954982,4.18879e+18,2.17096e+07,1.24436e+54
0.00329177,6.01444e-13,1.13136e-13,1.76525e-09,0.446417,0.991466,0.994736,4.18879e+18,1.89464e+08,1.4853e+53
0.0479243,1.56219e-12,1.62713e-13,2.84496e-09,0.446417,0.548983,0.990646,4.18879e+18,1.06429e+08,2.12738e+53
0.0388175,1.15086e-12,1.40395e-13,2.44186e-09,0.446417,0.642982,0.992511,4.18879e+18,1.33044e+08,1.83903e+53
0.00763484,1.45121e-10,2.65809e-11,2.74204e-08,0.446417,0.96541,0.287945,4.18879e+18,803241,1.01014e+55
0.00993697,3.41686e-11,6.14135e-12,1.33053e-08,0.446417,0.947344,0.749286,4.18879e+18,3.4647e+06,6.07317e+54
0.00891255,3.8475e-11,6.97616e-12,1.41188e-08,0.446417,0.955672,0.720845,4.18879e+18,3.0551e+06,6.63685e+54
0.00367238,6.85404e-10,1.28703e-10,5.95913e-08,0.446417,0.989725,0.00246473,4.18879e+18,166511,4.18662e+53
0.0100787,7.40887e-11,1.32998e-11,1.95923e-08,0.446417,0.946158,0.535143,4.18879e+18,1.59949e+06,9.39329e+54
0.015908,3.81949e-10,6.46329e-11,4.44848e-08,0.446417,0.891907,0.0460177,4.18879e+18,324827,3.92538e+54
0.0120377,5.97544e-11,1.05324e-11,1.75952e-08,0.446417,0.929029,0.608367,4.18879e+18,2.01225e+06,8.45665e+54
0.0211208,1.2756e-12,2.0266e-13,2.57079e-09,0.446417,0.837386,0.990226,4.18879e+18,1.01817e+08,2.64853e+53
0.00714492,5.96015e-10,1.09567e-10,5.55697e-08,0.446417,0.968932,0.00592411,4.18879e+18,194985,8.56655e+53
0.016139,2.15744e-11,3.64128e-12,1.05725e-08,0.446417,0.889583,0.840664,4.18879e+18,5.76192e+06,4.03999e+54
0.138564,4.52232e-10,6.32233e-12,4.8405e-08,0.446417,0.0736863,0.215881,4.18879e+18,653112,1.80134e+54
0.00269808,5.80744e-12,1.09511e-12,5.48532e-09,0.446417,0.993907,0.950207,4.18879e+18,1.95792e+07,1.37335e+54
0.10417,2.73549e-11,8.77633e-13,1.19049e-08,0.446417,0.169102,0.896108,4.18879e+18,9.12306e+06,1.03795e+54
0.0299092,1.66391e-10,2.33769e-11,2.93612e-08,0.446417,0.740508,0.306953,4.18879e+18,846794,9.47028e+54
0.0476541,5.39005e-10,5.64148e-11,5.28452e-08,0.446417,0.55166,0.0387604,4.18879e+18,307726,2.88592e+54
0.00286683,9.88547e-13,1.86288e-13,2.26312e-09,0.446417,0.993249,0.991349,4.18879e+18,1.1509e+08,2.43733e+53
0.0618738,3.32784e-11,2.66288e-12,1.31308e-08,0.446417,0.421755,0.836956,4.18879e+18,5.62031e+06,2.94143e+54
0.00240535,9.12128e-12,1.72185e-12,6.87444e-09,0.446417,0.994973,0.922844,4.18879e+18,1.24541e+07,2.09714e+54
0.0352505,8.75214e-12,1.13177e-12,6.7339e-09,0.446417,0.68158,0.942618,4.18879e+18,1.69247e+07,1.40799e+54
0.0352705,2.56403e-12,3.31459e-13,3.64478e-09,0.446417,0.681362,0.98284,4.18879e+18,5.77819e+07,4.29949e+53
0.00765305,1.63471e-10,2.99379e-11,2.91025e-08,0.446417,0.965277,0.246042,4.18879e+18,713156,9.72153e+54
0.00159592,1.00622e-11,1.90402e-12,7.22032e-09,0.446417,0.997352,0.915059,4.18879e+18,1.12655e+07,2.29945e+54
0.0726451,1.24368e-09,8.00014e-11,8.02719e-08,0.446417,0.339048,0.00219352,4.18879e+18,163406,2.31603e+53
0.0380429,1.18076e-12,1.45904e-13,2.47337e-09,0.446417,0.651295,0.992262,4.18879e+18,1.2875e+08,1.91072e+53
0.022142,8.33534e-12,1.30678e-12,6.5716e-09,0.446417,0.826324,0.938389,4.18879e+18,1.57268e+07,1.61841e+54
0.00982431,7.76664e-10,1.39733e-10,6.34346e-08,0.446417,0.94828,0.00140742,4.18879e+18,152305,2.59553e+53
0.00190748,1.3878e-11,2.62393e-12,8.47956e-09,0.446417,0.996543,0.884847,4.18879e+18,8.17394e+06,3.06425e+54
0.00177949,2.58997e-10,4.89859e-11,3.66317e-08,0.446417,0.996893,0.101888,4.18879e+18,437853,6.58718e+54
0.197025,7.7474e-10,2.35574e-12,6.33559e-08,0.446417,0.0160266,0.102068,4.18879e+18,439200,3.17337e+53
0.0177796,7.34067e-13,1.21556e-13,1.95019e-09,0.446417,0.872792,0.994194,4.18879e+18,1.7175e+08,1.59496e+53
0.0581922,8.27519e-10,7.1148e-11,6.54785e-08,0.446417,0.453165,0.0104584,4.18879e+18,219346,9.82049e+53
0.00140272,1.6797e-10,3.17978e-11,2.95002e-08,0.446417,0.997782,0.2271,4.18879e+18,674600,9.53054e+54
0.0323757,3.07913e-12,4.16635e-13,3.99414e-09,0.446417,0.713179,0.97887,4.18879e+18,4.68302e+07,5.3825e+53
0.016993,3.54324e-10,5.92184e-11,4.2846e-08,0.446417,0.880901,0.0590267,4.18879e+18,353407,4.61327e+54
0.00406601,4.3857e-13,8.2193e-14,1.5074e-09,0.446417,0.987796,0.996171,4.18879e+18,2.60669e+08,1.08062e+53
0.0133444,7.75086e-10,1.34838e-10,6.33701e-08,0.446417,0.916925,0.00169388,4.18879e+18,156729,3.01439e+53
0.00145267,7.80702e-13,1.47776e-13,2.01119e-09,0.446417,0.997676,0.993134,4.18879e+18,1.45156e+08,1.93694e+53
0.00139861,9.07231e-13,1.71746e-13,2.16805e-09,0.446417,0.997791,0.992025,4.18879e+18,1.24898e+08,2.2486e+53
0.0369636,6.96801e-13,8.76424e-14,1.90004e-09,0.446417,0.662944,0.99538,4.18879e+18,2.16e+08,1.15135e+53
0.0328403,6.34927e-12,8.52936e-13,5.7355e-09,0.446417,0.70805,0.957101,4.18879e+18,2.28098e+07,1.0774e+54
0.12723,9.41298e-11,1.74203e-12,2.20838e-08,0.446417,0.0975439,0.715174,4.18879e+18,2.9862e+06,1.64426e+54
0.00301553,2.24757e-10,4.23288e-11,3.41245e-08,0.446417,0.992645,0.138835,4.18879e+18,506470,7.75603e+54
0.00522525,2.59762e-11,4.83683e-12,1.16011e-08,0.446417,0.981423,0.797751,4.18879e+18,4.42566e+06,5.09251e+54
0.0172317,9.94313e-12,1.65718e-12,7.17746e-09,0.446417,0.878451,0.923812,4.18879e+18,1.26196e+07,2.02049e+54
0.0232637,7.6822e-13,1.18653e-13,1.99504e-09,0.446417,0.814077,0.994216,4.18879e+18,1.72401e+08,1.55691e+53
0.00479563,1.00379e-10,1.87379e-11,2.2805e-08,0.446417,0.983898,0.41684,4.18879e+18,1.14281e+06,1.03085e+55
0.00664558,4.09789e-11,7.56013e-12,1.4571e-08,0.446417,0.97239,0.702101,4.18879e+18,2.82749e+06,7.00539e+54
0.0766051,2.01566e-10,1.19329e-11,3.2316e-08,0.446417,0.312032,0.381319,4.18879e+18,1.03768e+06,6.00533e+54
0.0127766,3.53656e-11,6.18808e-12,1.35363e-08,0.446417,0.922245,0.746432,4.18879e+18,3.41952e+06,6.09607e+54
0.0018907,5.52303e-11,1.04429e-11,1.6916e-08,0.446417,0.99659,0.614529,4.18879e+18,2.05382e+06,8.46972e+54
0.0113063,1.59119e-11,2.82442e-12,9.07967e-09,0.446417,0.935578,0.875399,4.18879e+18,7.51482e+06,3.26317e+54
0.0137905,4.0508e-10,7.0144e-11,4.58121e-08,0.446417,0.912684,0.0360509,4.18879e+18,300963,3.33742e+54
0.0106553,6.95668e-10,1.24233e-10,6.00358e-08,0.446417,0.941256,0.00289092,4.18879e+18,171058,4.73999e+53
0.00486432,4.97503e-12,9.28334e-13,5.077e-09,0.446417,0.983511,0.957571,4.18879e+18,2.30656e+07,1.17322e+54
0.151929,8.55409e-10,8.52895e-12,6.65727e-08,0.446417,0.0525525,0.0634551,4.18879e+18,363187,7.14275e+53
0.0531735,3.02296e-11,2.85923e-12,1.25149e-08,0.446417,0.498525,0.840502,4.18879e+18,5.75666e+06,3.17169e+54
0.0481715,4.50899e-12,4.67553e-13,4.83336e-09,0.446417,0.546541,0.973296,4.18879e+18,3.6954e+07,6.00592e+53
0.0125261,6.6407e-10,1.16487e-10,5.86565e-08,0.446417,0.924563,0.00407774,4.18879e+18,181753,6.26906e+53
0.0191774,2.34328e-12,3.81519e-13,3.48435e-09,0.446417,0.858151,0.981807,4.18879e+18,5.44686e+07,4.94364e+53
0.00101889,5.46361e-13,1.03501e-13,1.68248e-09,0.446417,0.998472,0.995187,4.18879e+18,2.07267e+08,1.35942e+53
0.00349981,1.60454e-12,3.01541e-13,2.88326e-09,0.446417,0.99053,0.986029,4.18879e+18,7.10773e+07,3.9241e+53
0.00521336,4.49447e-10,8.3694e-11,4.82557e-08,0.446417,0.981493,0.0200438,4.18879e+18,255769,2.21401e+54
0.0519272,2.90634e-10,2.81348e-11,3.88045e-08,0.446417,0.510233,0.184802,4.18879e+18,592398,6.86204e+54
0.00235353,1.24355e-11,2.3479e-12,8.02676e-09,0.446417,0.995151,0.896293,4.18879e+18,9.13348e+06,2.77737e+54
0.00760937,1.85811e-10,3.40405e-11,3.10274e-08,0.446417,0.965596,0.203046,4.18879e+18,627241,9.12209e+54
0.00298174,2.83824e-11,5.34605e-12,1.21265e-08,0.446417,0.992785,0.779294,4.18879e+18,4.01018e+06,5.49842e+54
0.0252302,1.39087e-11,2.09111e-12,8.48894e-09,0.446417,0.792431,0.902004,4.18879e+18,9.69683e+06,2.48937e+54
0.0208505,4.19945e-10,6.69506e-11,4.66451e-08,0.446417,0.840298,0.0391039,4.18879e+18,308519,3.45525e+54
0.0342139,5.99606e-12,7.8829e-13,5.57369e-09,0.446417,0.692933,0.959946,4.18879e+18,2.4466e+07,9.98704e+53
0.0765902,1.48315e-12,8.78313e-14,2.77206e-09,0.446417,0.31213,0.99293,4.18879e+18,1.4101e+08,1.15099e+53
0.00681701,2.10398e-11,3.87692e-12,1.04407e-08,0.446417,0.971218,0.834097,4.18879e+18,5.51264e+06,4.26783e+54
0.0247725,2.42836e-10,3.67422e-11,3.54704e-08,0.446417,0.797485,0.163926,4.18879e+18,553044,7.9491e+54
0.0297395,1.56569e-12,2.2053e-13,2.84814e-09,0.446417,0.742393,0.988931,4.18879e+18,8.98485e+07,2.8783e+53
0.00889915,3.47097e-11,6.29414e-12,1.34102e-08,0.446417,0.955778,0.744291,4.18879e+18,3.38621e+06,6.18277e+54
0.00185219,2.36297e-12,4.46839e-13,3.49896e-09,0.446417,0.996697,0.979382,4.18879e+18,4.79998e+07,5.77573e+53
0.00456576,2.56863e-12,4.80111e-13,3.64805e-09,0.446417,0.985169,0.977832,4.18879e+18,4.46097e+07,6.19597e+53
0.00373631,2.45457e-12,4.60771e-13,3.56613e-09,0.446417,0.989421,0.978728,4.18879e+18,4.65084e+07,5.95184e+53
0.0183076,3.33758e-12,5.49195e-13,4.15839e-09,0.446417,0.867294,0.973992,4.18879e+18,3.79496e+07,7.05969e+53
0.0300509,9.14049e-12,1.28146e-12,6.88167e-09,0.446417,0.738935,0.93726,4.18879e+18,1.54353e+07,1.58514e+54
0.0112623,5.79506e-12,1.02908e-12,5.47947e-09,0.446417,0.935966,0.952675,4.18879e+18,2.06271e+07,1.29388e+54
0.00207877,6.89874e-13,1.30369e-13,1.89058e-09,0.446417,0.99604,0.99394,4.18879e+18,1.64507e+08,1.71017e+53
0.00569408,1.94963e-11,3.61974e-12,1.00505e-08,0.446417,0.97858,0.844363,4.18879e+18,5.91122e+06,4.03376e+54
0.00153639,2.83174e-10,5.35909e-11,3.83033e-08,0.446417,0.997491,0.0822155,4.18879e+18,400256,5.81499e+54
0.0100461,9.19871e-11,1.65175e-11,2.1831e-08,0.446417,0.946431,0.460039,4.18879e+18,1.28797e+06,1.00287e+55
0.0771343,1.29061e-11,7.55543e-13,8.17726e-09,0.446417,0.308556,0.940353,4.18879e+18,1.62677e+07,9.37679e+53
0.198381,1.92689e-10,5.64809e-13,3.15964e-08,0.446417,0.0154496,0.566926,4.18879e+18,1.76614e+06,4.22602e+53
0.192811,2.64458e-10,9.00858e-13,3.70159e-08,0.446417,0.0179544,0.45829,4.18879e+18,1.28449e+06,5.4488e+53
0.00123142,1.02835e-11,1.94738e-12,7.29927e-09,0.446417,0.998117,0.913218,4.18879e+18,1.10156e+07,2.34708e+54
0.0396238,9.76185e-13,1.17492e-13,2.24893e-09,0.446417,0.634375,0.993691,4.18879e+18,1.58021e+08,1.54085e+53
0.0115826,3.75205e-11,6.64258e-12,1.39426e-08,0.446417,0.933124,0.731146,4.18879e+18,3.19356e+06,6.40981e+54
0.0263351,1.34607e-11,1.99251e-12,8.35108e-09,0.446417,0.7802,0.90593,4.18879e+18,1.01231e+07,2.38232e+54
0.113436,1.42842e-10,3.687e-12,2.72043e-08,0.446417,0.136047,0.580126,4.18879e+18,1.83811e+06,2.82293e+54
0.0802104,8.16052e-12,4.47398e-13,6.50232e-09,0.446417,0.288966,0.962661,4.18879e+18,2.6291e+07,5.68422e+53
0.00343376,7.77389e-11,1.46139e-11,2.00691e-08,0.446417,0.990832,0.50569,4.18879e+18,1.46665e+06,9.75337e+54
0.00475188,2.8347e-12,5.2929e-13,3.83233e-09,0.446417,0.984143,0.975586,4.18879e+18,4.0459e+07,6.81495e+53
0.0796822,7.4145e-10,4.11126e-11,6.19799e-08,0.446417,0.292256,0.0311086,4.18879e+18,288300,1.68795e+54
0.152403,2.89548e-11,2.85217e-13,1.22481e-08,0.446417,0.051919,0.911025,4.18879e+18,1.07471e+07,3.42933e+53
0.0152583,8.11087e-10,1.38248e-10,6.48251e-08,0.446417,0.898388,0.00139679,4.18879e+18,152132,2.54856e+53
0.0076598,3.03303e-11,5.55438e-12,1.25357e-08,0.446417,0.965228,0.770927,4.18879e+18,3.84385e+06,5.65135e+54
0.00373515,3.79835e-12,7.13029e-13,4.43616e-09,0.446417,0.989426,0.967274,4.18879e+18,3.00545e+07,9.10249e+53
0.122268,7.14688e-11,1.49253e-12,1.92428e-08,0.446417,0.110072,0.770615,4.18879e+18,3.84159e+06,1.51797e+54
0.0155766,4.13752e-11,7.02749e-12,1.46413e-08,0.446417,0.895224,0.715739,4.18879e+18,2.99023e+06,6.63833e+54
0.0257213,6.83912e-10,1.02118e-10,5.95264e-08,0.446417,0.786999,0.00642046,4.18879e+18,198107,8.65312e+53
0.0687454,4.87883e-10,3.40098e-11,5.02768e-08,0.446417,0.367417,0.0843388,4.18879e+18,404535,3.7856e+54
0.00280531,2.39221e-10,4.50913e-11,3.52054e-08,0.446417,0.993493,0.122076,4.18879e+18,475490,7.26484e+54
0.0220401,5.29171e-10,8.30724e-11,5.23609e-08,0.446417,0.827431,0.017583,4.18879e+18,247494,1.92777e+54
0.0076747,2.18697e-12,4.00454e-13,3.36613e-09,0.446417,0.965118,0.981418,4.18879e+18,5.3314e+07,5.18692e+53
0.0873217,7.96545e-10,3.74144e-11,6.42414e-08,0.446417,0.247571,0.0289973,4.18879e+18,282599,1.43186e+54
0.00260623,1.36497e-10,2.57484e-11,2.65933e-08,0.446417,0.994252,0.300945,4.18879e+18,832764,1.02268e+55
0.00769382,6.21469e-10,1.1378e-10,5.67439e-08,0.446417,0.964978,0.0048461,4.18879e+18,187637,7.27716e+53
0.0721858,6.89964e-11,4.48084e-12,1.8907e-08,0.446417,0.342298,0.711199,4.18879e+18,2.93545e+06,4.20585e+54
0.0897696,9.80899e-11,4.36458e-12,2.25435e-08,0.446417,0.234525,0.651072,4.18879e+18,2.33163e+06,3.75038e+54
0.0408472,1.09286e-11,1.28846e-12,7.52474e-09,0.446417,0.62141,0.932331,4.18879e+18,1.42745e+07,1.58542e+54
0.0213718,2.86768e-10,4.54127e-11,3.85456e-08,0.446417,0.834675,0.110456,4.18879e+18,453932,6.62018e+54
0.17537,8.29841e-11,4.49937e-13,2.07351e-08,0.446417,0.0285778,0.778266,4.18879e+18,3.99658e+06,4.62151e+53
0.106496,2.20788e-11,6.71041e-13,1.06954e-08,0.446417,0.160194,0.916325,4.18879e+18,1.14526e+07,8.11526e+53
0.0139137,1.88179e-10,3.2543e-11,3.12244e-08,0.446417,0.911504,0.213938,4.18879e+18,648510,9.1886e+54
0.0591896,5.61681e-10,4.73683e-11,5.39454e-08,0.446417,0.444497,0.0464166,4.18879e+18,325820,2.90178e+54
0.0158752,8.72786e-11,1.47746e-11,2.12649e-08,0.446417,0.892236,0.494746,4.18879e+18,1.42111e+06,9.64722e+54
0.00134074,2.49672e-10,4.72704e-11,3.59662e-08,0.446417,0.997908,0.1104,4.18879e+18,453795,6.88751e+54
0.00701547,2.58939e-10,4.76461e-11,3.66276e-08,0.446417,0.969842,0.107536,4.18879e+18,448455,6.76217e+54
0.00405105,3.38991e-12,6.35356e-13,4.19086e-09,0.446417,0.987871,0.970781,4.18879e+18,3.37219e+07,8.14033e+53
0.0254302,8.30642e-10,1.24535e-10,6.56019e-08,0.446417,0.79022,0.00213786,4.18879e+18,162671,3.51376e+53
0.00840761,1.22558e-10,2.23134e-11,2.51988e-08,0.446417,0.959612,0.35127,4.18879e+18,955866,1.03445e+55
0.0148114,3.68279e-12,6.30804e-13,4.36815e-09,0.446417,0.902794,0.970486,4.18879e+18,3.3381e+07,8.07955e+53
0.00395524,5.30971e-10,9.95659e-11,5.24499e-08,0.446417,0.988352,0.00959169,4.18879e+18,215202,1.2604e+54
0.0320177,1.29132e-12,1.75697e-13,2.58658e-09,0.446417,0.717137,0.991054,4.18879e+18,1.11292e+08,2.29808e+53
0.0233631,7.3503e-11,1.13375e-11,1.95147e-08,0.446417,0.812989,0.574346,4.18879e+18,1.8035e+06,8.59401e+54
0.0676934,2.11105e-11,1.50346e-12,1.04582e-08,0.446417,0.375374,0.897748,4.18879e+18,9.27422e+06,1.78136e+54
0.00238788,2.68877e-10,5.07598e-11,3.73238e-08,0.446417,0.995033,0.0937546,4.18879e+18,422465,6.28081e+54
0.113455,1.60017e-09,4.12849e-11,9.10527e-08,0.446417,0.135987,0.00224465,4.18879e+18,164098,1.22305e+53
0.0101353,6.65981e-10,1.19491e-10,5.87409e-08,0.446417,0.945682,0.00363253,4.18879e+18,178011,5.72861e+53
0.00416037,8.35597e-12,1.56524e-12,6.57973e-09,0.446417,0.987315,0.929544,4.18879e+18,1.36872e+07,1.92024e+54
0.160451,2.33499e-11,1.86984e-13,1.0999e-08,0.446417,0.0422075,0.929377,4.18879e+18,1.36756e+07,2.2935e+53
0.0941658,2.22841e-12,8.98688e-14,3.39787e-09,0.446417,0.212562,0.990562,4.18879e+18,1.05522e+08,1.17488e+53
0.00110388,1.66424e-11,3.15227e-12,9.28577e-09,0.446417,0.998338,0.863342,4.18879e+18,6.80528e+06,3.59178e+54
0.137523,2.37869e-10,3.41313e-12,3.51058e-08,0.446417,0.0756285,0.44494,4.18879e+18,1.23635e+06,2.00428e+54
0.00416089,4.67102e-11,8.74973e-12,1.55566e-08,0.446417,0.987312,0.664702,4.18879e+18,2.44851e+06,7.67583e+54
0.00197586,2.65241e-11,5.01395e-12,1.17228e-08,0.446417,0.996347,0.791536,4.18879e+18,4.27754e+06,5.23786e+54
0.0550373,2.01123e-11,1.83672e-12,1.0208e-08,0.446417,0.481342,0.892446,4.18879e+18,8.79051e+06,2.16336e+54
