m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.0766534,5.36554e-12,3.1732e-13,5.2725e-09,0.446417,0.311713,0.959589,4.18879e+18,1.06201e+11,2.42491e+07,4.01871e+53
0.00889798,7.12903e-13,1.29277e-13,1.92187e-09,0.446417,0.955787,0.994536,4.18879e+18,2.91353e+11,1.82507e+08,1.69685e+53
0.0165021,2.90476e-11,4.88233e-12,1.22677e-08,0.446417,0.885908,0.7999,4.18879e+18,4.56436e+10,4.47918e+06,5.15427e+54
0.0695357,1.68026e-11,1.15251e-12,9.33036e-09,0.446417,0.361524,0.87882,4.18879e+18,6.00131e+10,7.74339e+06,1.33674e+54
0.00749933,4.60423e-13,8.44192e-14,1.5445e-09,0.446417,0.966397,0.996467,4.18879e+18,3.6254e+11,2.82587e+08,1.11022e+53
0.0186994,5.49604e-10,9.00087e-11,5.33623e-08,0.446417,0.863189,0.0146334,4.18879e+18,1.04932e+10,236733,1.73833e+54
0.0566799,3.71007e-10,3.28389e-11,4.3843e-08,0.446417,0.466528,0.0577239,4.18879e+18,1.27716e+10,350692,2.50177e+54
0.00300756,1.99369e-12,3.75487e-13,3.21395e-09,0.446417,0.992678,0.984793,4.18879e+18,1.74223e+11,6.52605e+07,4.88027e+53
0.0848276,5.86598e-10,2.91017e-11,5.51289e-08,0.446417,0.261486,0.0109995,4.18879e+18,1.0157e+10,221803,4.2247e+53
0.0342185,8.19503e-10,1.07731e-10,6.51605e-08,0.446417,0.692883,0.00183753,4.18879e+18,8.5933e+09,158766,2.61262e+53
0.172772,1.98304e-10,1.15136e-12,3.20535e-08,0.446417,0.030602,0.217569,4.18879e+18,1.7469e+10,656110,3.30607e+53
0.100016,1.05514e-10,3.72552e-12,2.33811e-08,0.446417,0.1861,0.444294,4.18879e+18,2.39486e+10,1.2331e+06,2.18454e+54
0.178186,1.14026e-10,5.73909e-13,2.43059e-08,0.446417,0.0265283,0.416008,4.18879e+18,2.30374e+10,1.14105e+06,3.151e+53
0.00704762,2.70943e-11,4.98433e-12,1.18481e-08,0.446417,0.969616,0.812006,4.18879e+18,4.72603e+10,4.80209e+06,5.34158e+54
0.00237611,6.51491e-11,1.22996e-11,1.83723e-08,0.446417,0.995074,0.606089,4.18879e+18,3.04776e+10,1.9971e+06,9.83857e+54
0.00231855,2.6445e-10,4.99359e-11,3.70153e-08,0.446417,0.995269,0.131003,4.18879e+18,1.51274e+10,492000,8.63372e+54
0.00156414,9.6722e-10,1.83035e-10,7.07901e-08,0.446417,0.997427,0.000590862,4.18879e+18,7.90993e+09,134519,1.42733e+53
0.0197692,8.14281e-13,1.31607e-13,2.05398e-09,0.446417,0.851873,0.993761,4.18879e+18,2.72614e+11,1.59784e+08,1.72609e+53
0.115362,4.07849e-10,1.00556e-11,4.59684e-08,0.446417,0.129951,0.0434547,4.18879e+18,1.21811e+10,319014,5.76697e+53
0.0427156,1.85783e-10,2.12138e-11,3.1025e-08,0.446417,0.601844,0.239761,4.18879e+18,1.80481e+10,700331,6.71274e+54
0.0327955,8.66796e-13,1.16523e-13,2.11918e-09,0.446417,0.708544,0.993359,4.18879e+18,2.64227e+11,1.50104e+08,1.52765e+53
0.00422231,4.38354e-11,8.20858e-12,1.50703e-08,0.446417,0.986995,0.713969,4.18879e+18,3.71555e+10,2.96814e+06,7.73483e+54
0.00134298,3.46801e-11,6.56596e-12,1.34045e-08,0.446417,0.997904,0.76602,4.18879e+18,4.17729e+10,3.7517e+06,6.63807e+54
0.0806214,2.56934e-12,1.39626e-13,3.64855e-09,0.446417,0.286428,0.98044,4.18879e+18,1.5347e+11,5.06392e+07,1.80672e+53
0.0015668,2.74718e-10,5.19868e-11,3.7727e-08,0.446417,0.997421,0.121063,4.18879e+18,1.4842e+10,473612,8.30633e+54
0.0116896,2.70621e-11,4.78613e-12,1.18411e-08,0.446417,0.932168,0.812204,4.18879e+18,4.72884e+10,4.80781e+06,5.13043e+54
0.0479135,1.24133e-10,1.29318e-11,2.53602e-08,0.446417,0.54909,0.38511,4.18879e+18,2.20797e+10,1.04815e+06,6.57274e+54
0.00846851,3.47951e-12,6.33185e-13,4.24589e-09,0.446417,0.959143,0.973611,4.18879e+18,1.31879e+11,3.7393e+07,8.13616e+53
0.0302484,1.56787e-12,2.19157e-13,2.85013e-09,0.446417,0.736743,0.988021,4.18879e+18,1.96462e+11,8.29846e+07,2.85776e+53
0.00338204,3.98428e-10,7.4917e-11,4.54343e-08,0.446417,0.991065,0.0467807,4.18879e+18,1.23242e+10,326557,4.62541e+54
0.0622368,3.51432e-10,2.79202e-11,4.26707e-08,0.446417,0.418744,0.0670944,4.18879e+18,1.31224e+10,370227,2.47234e+54
0.00302572,2.17235e-11,4.09105e-12,1.0609e-08,0.446417,0.992603,0.846229,4.18879e+18,5.27801e+10,5.98933e+06,4.56905e+54
0.003844,6.33096e-11,1.18782e-11,1.81111e-08,0.446417,0.9889,0.614717,4.18879e+18,3.09172e+10,2.05513e+06,9.63672e+54
0.00340257,1.99208e-12,3.7454e-13,3.21265e-09,0.446417,0.990972,0.984806,4.18879e+18,1.74294e+11,6.53132e+07,4.86802e+53
0.0789895,1.24241e-10,6.99182e-12,2.53713e-08,0.446417,0.296617,0.384745,4.18879e+18,2.207e+10,1.04723e+06,3.55032e+54
0.0265226,5.09423e-11,7.52064e-12,1.62461e-08,0.446417,0.778121,0.675994,4.18879e+18,3.44664e+10,2.55405e+06,6.70967e+54
0.00293896,1.76302e-10,3.32137e-11,3.0223e-08,0.446417,0.992959,0.257937,4.18879e+18,1.85271e+10,737992,1.13067e+55
0.0373839,3.28343e-11,4.10152e-12,1.30429e-08,0.446417,0.658399,0.77694,4.18879e+18,4.2931e+10,3.96261e+06,4.20568e+54
0.0019269,6.29588e-13,1.1903e-13,1.80608e-09,0.446417,0.996488,0.995173,4.18879e+18,3.10032e+11,2.06658e+08,1.56336e+53
0.0018118,3.82315e-10,7.23038e-11,4.45062e-08,0.446417,0.996807,0.0529489,4.18879e+18,1.25813e+10,340320,5.05268e+54
0.00132472,6.67916e-10,1.2646e-10,5.88261e-08,0.446417,0.99794,0.00589585,4.18879e+18,9.51863e+09,194799,9.84023e+53
0.0199512,1.4431e-11,2.32708e-12,8.64685e-09,0.446417,0.849933,0.895008,4.18879e+18,6.4757e+10,9.01596e+06,2.74879e+54
0.133507,6.66434e-11,1.05667e-12,1.85818e-08,0.446417,0.0835706,0.59901,4.18879e+18,3.0134e+10,1.95232e+06,8.35366e+53
0.00526289,1.12825e-10,2.10035e-11,2.41775e-08,0.446417,0.9812,0.420139,4.18879e+18,2.31597e+10,1.1532e+06,1.16463e+55
0.0248681,1.53127e-12,2.31381e-13,2.81666e-09,0.446417,0.796431,0.988299,4.18879e+18,1.98797e+11,8.49684e+07,3.018e+53
0.0675884,9.97302e-12,7.1178e-13,7.18824e-09,0.446417,0.376175,0.926196,4.18879e+18,7.78972e+10,1.30461e+07,8.70066e+53
0.0413465,8.26513e-12,9.662e-13,6.54387e-09,0.446417,0.616153,0.938442,4.18879e+18,8.55678e+10,1.5742e+07,1.19668e+54
0.0328121,1.96506e-12,2.64095e-13,3.19079e-09,0.446417,0.708361,0.985009,4.18879e+18,1.75488e+11,6.62112e+07,3.43324e+53
0.00114537,7.2982e-13,1.38227e-13,1.94454e-09,0.446417,0.998268,0.994406,4.18879e+18,2.87957e+11,1.78276e+08,1.81409e+53
0.0036638,3.76001e-12,7.06074e-13,4.41371e-09,0.446417,0.989766,0.971514,4.18879e+18,1.26865e+11,3.46035e+07,9.05322e+53
0.0364061,1.6609e-11,2.1081e-12,9.27643e-09,0.446417,0.66899,0.880143,4.18879e+18,6.0362e+10,7.83368e+06,2.44877e+54
0.00170763,7.14165e-13,1.351e-13,1.92357e-09,0.446417,0.997078,0.994526,4.18879e+18,2.91096e+11,1.82184e+08,1.77328e+53
0.00144848,2.02072e-12,3.82498e-13,3.23566e-09,0.446417,0.997685,0.984589,4.18879e+18,1.73054e+11,6.43875e+07,4.97036e+53
0.0343115,2.57326e-12,3.37778e-13,3.65133e-09,0.446417,0.691861,0.980414,4.18879e+18,1.53353e+11,5.05621e+07,4.37063e+53
0.0255459,3.16776e-12,4.7416e-13,4.05122e-09,0.446417,0.78894,0.975945,4.18879e+18,1.38216e+11,4.1073e+07,6.10737e+53
0.00286205,6.87894e-13,1.29633e-13,1.88786e-09,0.446417,0.993268,0.994727,4.18879e+18,2.96602e+11,1.89142e+08,1.70186e+53
0.00538505,1.90245e-12,3.53897e-13,3.13954e-09,0.446417,0.98047,0.985484,4.18879e+18,1.78352e+11,6.83904e+07,4.60288e+53
0.0736168,3.99106e-11,2.51586e-12,1.43798e-08,0.446417,0.332253,0.735776,4.18879e+18,3.89395e+10,3.26002e+06,2.44307e+54
0.00107557,3.64695e-11,6.90805e-12,1.37459e-08,0.446417,0.998383,0.755558,4.18879e+18,4.07353e+10,3.56763e+06,6.88854e+54
0.00105993,8.0333e-10,1.52171e-10,6.45144e-08,0.446417,0.998408,0.00208233,4.18879e+18,8.67937e+09,161963,4.182e+53
0.00137351,4.34417e-10,8.22428e-11,4.7442e-08,0.446417,0.997842,0.035477,4.18879e+18,1.18027e+10,299503,3.85078e+54
0.0267026,4.26988e-11,6.28746e-12,1.48736e-08,0.446417,0.776124,0.720214,4.18879e+18,3.76468e+10,3.04715e+06,5.97641e+54
0.00280382,1.21953e-10,2.29874e-11,2.51366e-08,0.446417,0.993498,0.391675,4.18879e+18,2.22761e+10,1.06688e+06,1.18828e+55
0.0481568,1.36633e-11,1.41718e-12,8.41371e-09,0.446417,0.546687,0.900295,4.18879e+18,6.65514e+10,9.52253e+06,1.68389e+54
0.00692574,1.43086e-12,2.63455e-13,2.72275e-09,0.446417,0.970467,0.989063,4.18879e+18,2.05654e+11,9.0931e+07,3.43901e+53
0.00165153,2.15217e-12,4.07188e-13,3.33924e-09,0.446417,0.997218,0.983595,4.18879e+18,1.67686e+11,6.04551e+07,5.28585e+53
0.0307066,8.34968e-11,1.15906e-11,2.07991e-08,0.446417,0.731659,0.526337,4.18879e+18,2.69216e+10,1.55826e+06,8.05147e+54
0.161979,2.60011e-10,2.00131e-12,3.67033e-08,0.446417,0.0405689,0.135372,4.18879e+18,1.5256e+10,500400,3.57558e+53
0.181936,1.5455e-10,7.04187e-13,2.82972e-08,0.446417,0.0240155,0.304596,4.18879e+18,1.9788e+10,841862,2.83084e+53
0.00379752,2.4178e-12,4.53734e-13,3.53932e-09,0.446417,0.989126,0.981589,4.18879e+18,1.58207e+11,5.38131e+07,5.87806e+53
0.0105912,8.10437e-10,1.44814e-10,6.47991e-08,0.446417,0.941807,0.00197118,4.18879e+18,8.64123e+09,160542,3.76739e+53
0.00182917,1.47517e-12,2.78972e-13,2.76458e-09,0.446417,0.99676,0.988726,4.18879e+18,2.02542e+11,8.81999e+07,3.64032e+53
0.0220351,4.58245e-11,7.19427e-12,1.54084e-08,0.446417,0.827485,0.70312,4.18879e+18,3.63401e+10,2.8393e+06,6.67606e+54
0.107786,1.34404e-11,3.96363e-13,8.34479e-09,0.446417,0.155436,0.901818,4.18879e+18,6.71011e+10,9.68048e+06,4.71754e+53
0.0524166,5.25555e-12,5.04158e-13,5.21817e-09,0.446417,0.505615,0.960404,4.18879e+18,1.07307e+11,2.47566e+07,6.39035e+53
0.119857,4.33863e-12,9.6041e-14,4.74117e-09,0.446417,0.116674,0.967189,4.18879e+18,1.18102e+11,2.99886e+07,1.22595e+53
0.00256063,5.45665e-12,1.0295e-12,5.31707e-09,0.446417,0.99442,0.958928,4.18879e+18,1.05311e+11,2.38442e+07,1.30291e+54
0.0108169,1.69383e-11,3.02039e-12,9.36796e-09,0.446417,0.93986,0.877928,4.18879e+18,5.97723e+10,7.68135e+06,3.49966e+54
0.00368102,3.40281e-12,6.38944e-13,4.19883e-09,0.446417,0.989685,0.974185,4.18879e+18,1.33357e+11,3.82359e+07,8.21501e+53
0.0040232,9.4798e-12,1.77701e-12,7.00824e-09,0.446417,0.988012,0.92973,4.18879e+18,7.98979e+10,1.37249e+07,2.18047e+54
0.0616215,5.56149e-12,4.47237e-13,5.36791e-09,0.446417,0.423856,0.958147,4.18879e+18,1.04313e+11,2.33947e+07,5.65554e+53
0.0220777,1.70124e-10,2.66938e-11,2.96887e-08,0.446417,0.827023,0.270456,4.18879e+18,1.88605e+10,764793,9.52821e+54
0.0264241,1.11308e-10,1.64555e-11,2.40145e-08,0.446417,0.779213,0.425038,4.18879e+18,2.33169e+10,1.16891e+06,9.23088e+54
0.0030505,5.38519e-12,1.01405e-12,5.28214e-09,0.446417,0.9925,0.959455,4.18879e+18,1.06007e+11,2.41606e+07,1.28407e+54
0.0041342,2.05164e-12,3.84366e-13,3.26032e-09,0.446417,0.987449,0.984355,4.18879e+18,1.71745e+11,6.34171e+07,4.99345e+53
0.00276038,7.11881e-11,1.34208e-11,1.9205e-08,0.446417,0.993668,0.578599,4.18879e+18,2.91562e+10,1.82768e+06,1.02485e+55
0.00101686,2.30349e-12,4.36368e-13,3.45464e-09,0.446417,0.998475,0.982452,4.18879e+18,1.62085e+11,5.64835e+07,5.65806e+53
0.0400095,2.48431e-11,2.97074e-12,1.13452e-08,0.446417,0.630275,0.826159,4.18879e+18,4.93551e+10,5.23724e+06,3.23916e+54
0.00113829,6.8115e-10,1.2901e-10,5.94061e-08,0.446417,0.99828,0.00532569,4.18879e+18,9.42571e+09,191014,9.06783e+53
0.00229732,1.16311e-10,2.19646e-11,2.45483e-08,0.446417,0.995341,0.409034,4.18879e+18,2.28099e+10,1.11863e+06,1.18573e+55
0.0826119,3.06699e-11,1.59665e-12,1.26057e-08,0.446417,0.274391,0.789942,4.18879e+18,4.44201e+10,4.24225e+06,1.6646e+54
0.174531,5.37992e-11,2.98222e-13,1.66954e-08,0.446417,0.0292169,0.661136,4.18879e+18,3.35388e+10,2.41843e+06,2.60216e+53
0.0604144,1.42326e-11,1.17197e-12,8.58721e-09,0.446417,0.434014,0.89636,4.18879e+18,6.52067e+10,9.14162e+06,1.38645e+54
0.126218,1.76001e-10,3.33878e-12,3.01973e-08,0.446417,0.0999868,0.258366,4.18879e+18,1.85429e+10,739252,1.13848e+54
0.00397416,2.14939e-11,4.03009e-12,1.05528e-08,0.446417,0.988257,0.847723,4.18879e+18,5.30612e+10,6.05331e+06,4.50892e+54
0.00723816,1.15619e-11,2.124e-12,7.73969e-09,0.446417,0.968271,0.914969,4.18879e+18,7.23471e+10,1.12533e+07,2.56486e+54
0.0774427,4.50251e-10,2.61865e-11,4.82989e-08,0.446417,0.306545,0.0313815,4.18879e+18,1.15933e+10,288971,1.08456e+54
0.0130891,3.95204e-10,6.89319e-11,4.52501e-08,0.446417,0.919328,0.0479492,4.18879e+18,1.23744e+10,329221,4.3622e+54
0.00346778,3.2927e-10,6.18889e-11,4.13034e-08,0.446417,0.990677,0.0795999,4.18879e+18,1.35569e+10,395145,6.50172e+54
0.00442067,6.25958e-11,1.17093e-11,1.80087e-08,0.446417,0.985951,0.618098,4.18879e+18,3.1093e+10,2.07856e+06,9.55191e+54
0.00567512,4.54853e-11,8.44596e-12,1.53513e-08,0.446417,0.978698,0.70497,4.18879e+18,3.64753e+10,2.86047e+06,7.8582e+54
0.113029,9.42189e-12,2.45555e-13,6.9868e-09,0.446417,0.137367,0.930116,4.18879e+18,8.01431e+10,1.38093e+07,3.01433e+53
0.0437274,1.46671e-11,1.64564e-12,8.71728e-09,0.446417,0.591375,0.893377,4.18879e+18,6.42338e+10,8.87085e+06,1.94032e+54
0.0078975,8.52113e-10,1.55763e-10,6.64444e-08,0.446417,0.963472,0.00143099,4.18879e+18,8.42726e+09,152690,2.94175e+53
0.00718018,1.30012e-10,2.38943e-11,2.59538e-08,0.446417,0.968683,0.368145,4.18879e+18,2.15746e+10,1.00075e+06,1.16096e+55
0.00143364,9.32492e-10,1.76515e-10,6.95076e-08,0.446417,0.997717,0.00077163,4.18879e+18,8.05587e+09,139529,1.7976e+53
0.00461059,1.44599e-10,2.70207e-11,2.73711e-08,0.446417,0.984924,0.329103,4.18879e+18,2.04575e+10,899794,1.17364e+55
0.0379244,1.49967e-11,1.85674e-12,8.81469e-09,0.446417,0.65257,0.891119,4.18879e+18,6.35239e+10,8.67587e+06,2.18369e+54
0.0559094,2.68635e-10,2.41298e-11,3.7307e-08,0.446417,0.473438,0.126806,4.18879e+18,1.50091e+10,484336,4.03829e+54
0.016418,6.43578e-11,1.08277e-11,1.82604e-08,0.446417,0.886761,0.609771,4.18879e+18,3.06644e+10,2.02166e+06,8.71378e+54
0.00132452,1.08611e-12,2.05639e-13,2.37217e-09,0.446417,0.99794,0.991687,4.18879e+18,2.36047e+11,1.19794e+08,2.69143e+53
0.00881649,1.60747e-11,2.91692e-12,9.12601e-09,0.446417,0.95643,0.883776,4.18879e+18,6.1357e+10,8.09406e+06,3.40229e+54
0.0108193,1.35916e-12,2.42356e-13,2.65366e-09,0.446417,0.93984,0.989608,4.18879e+18,2.11008e+11,9.57275e+07,3.16535e+53
0.149763,8.75714e-12,9.22752e-14,6.73582e-09,0.446417,0.0555385,0.934871,4.18879e+18,8.31293e+10,1.48575e+07,1.13852e+53
0.00987931,3.6525e-11,6.56819e-12,1.37564e-08,0.446417,0.947824,0.755229,4.18879e+18,4.07043e+10,3.56221e+06,6.54679e+54
0.00333099,1.0669e-10,2.00657e-11,2.3511e-08,0.446417,0.991292,0.440426,4.18879e+18,2.38162e+10,1.21951e+06,1.16636e+55
0.0271256,5.88931e-12,8.61965e-13,5.52385e-09,0.446417,0.77143,0.955741,4.18879e+18,1.01368e+11,2.20925e+07,1.08726e+54
0.00144041,2.53428e-11,4.79716e-12,1.14587e-08,0.446417,0.997703,0.823015,4.18879e+18,4.88662e+10,5.13399e+06,5.21069e+54
0.00242811,4.20255e-11,7.93265e-12,1.47559e-08,0.446417,0.994893,0.723971,4.18879e+18,3.79471e+10,3.09596e+06,7.57955e+54
0.00442626,1.02963e-12,1.92599e-13,2.30967e-09,0.446417,0.985921,0.992118,4.18879e+18,2.42434e+11,1.26365e+08,2.52186e+53
0.0214611,1.32269e-12,2.09219e-13,2.61781e-09,0.446417,0.83371,0.989885,4.18879e+18,2.13898e+11,9.83674e+07,2.73331e+53
0.00482293,2.87275e-11,5.36177e-12,1.22e-08,0.446417,0.983745,0.801878,4.18879e+18,4.58972e+10,4.52909e+06,5.67441e+54
0.00101019,3.24779e-10,6.15259e-11,4.10207e-08,0.446417,0.998485,0.0823976,4.18879e+18,1.36503e+10,400609,6.69078e+54
0.0518234,8.51443e-12,8.25828e-13,6.64182e-09,0.446417,0.511217,0.936643,4.18879e+18,8.43058e+10,1.52811e+07,1.02086e+54
0.161849,3.31843e-11,2.56282e-13,1.31122e-08,0.446417,0.0407058,0.774747,4.18879e+18,4.2704e+10,3.92081e+06,2.62049e+53
0.0249848,2.27169e-11,3.42706e-12,1.08489e-08,0.446417,0.795142,0.839781,4.18879e+18,5.16132e+10,5.72743e+06,3.79832e+54
0.00936186,2.10896e-11,3.80949e-12,1.04531e-08,0.446417,0.952073,0.850359,4.18879e+18,5.35675e+10,6.16937e+06,4.27536e+54
0.0270409,7.00425e-12,1.0264e-12,6.02407e-09,0.446417,0.772371,0.947585,4.18879e+18,9.29511e+10,1.85758e+07,1.28362e+54
0.0139077,8.58764e-11,1.48521e-11,2.10934e-08,0.446417,0.911562,0.516818,4.18879e+18,2.65459e+10,1.51508e+06,1.01305e+55
0.00175716,7.53995e-10,1.42617e-10,6.2502e-08,0.446417,0.996951,0.00304239,4.18879e+18,8.95882e+09,172560,5.72651e+53
0.141138,1.08622e-10,1.42368e-12,2.37229e-08,0.446417,0.0690819,0.433737,4.18879e+18,2.36035e+10,1.19782e+06,8.14969e+53
0.044244,4.36242e-10,4.85068e-11,4.75415e-08,0.446417,0.586066,0.0349648,4.18879e+18,1.1778e+10,298251,2.23839e+54
0.0126757,1.78817e-10,3.13201e-11,3.04378e-08,0.446417,0.923181,0.252987,4.18879e+18,1.83963e+10,727613,1.04574e+55
0.158901,9.9055e-11,8.25658e-13,2.26541e-08,0.446417,0.0439334,0.466819,4.18879e+18,2.47171e+10,1.31351e+06,5.08689e+53
0.0289593,5.80957e-13,8.27841e-14,1.73493e-09,0.446417,0.751059,0.995544,4.18879e+18,3.22748e+11,2.23957e+08,1.08771e+53
0.00108183,2.07843e-11,3.93693e-12,1.03771e-08,0.446417,0.998373,0.852361,4.18879e+18,5.39594e+10,6.25998e+06,4.42879e+54
0.00123278,2.64334e-12,5.00566e-13,3.70072e-09,0.446417,0.998114,0.979889,4.18879e+18,1.51307e+11,4.92216e+07,6.47355e+53
0.0117057,1.97379e-10,3.49025e-11,3.19786e-08,0.446417,0.932023,0.21935,4.18879e+18,1.75099e+10,659185,1.01041e+55
0.0440751,3.91698e-12,4.36826e-13,4.5049e-09,0.446417,0.587799,0.970339,4.18879e+18,1.24297e+11,3.32168e+07,5.59417e+53
0.00466102,5.70022e-12,1.06488e-12,5.43445e-09,0.446417,0.984647,0.957134,4.18879e+18,1.03036e+11,2.28253e+07,1.34517e+54
0.0141895,2.96022e-10,5.10439e-11,3.91626e-08,0.446417,0.908849,0.102767,4.18879e+18,1.42979e+10,439527,6.92313e+54
0.00355315,4.20645e-12,7.90322e-13,4.66839e-09,0.446417,0.990284,0.968187,4.18879e+18,1.19944e+11,3.0931e+07,1.00987e+54
0.00119519,1.80837e-12,3.42473e-13,3.06093e-09,0.446417,0.998182,0.986197,4.18879e+18,1.82933e+11,7.19483e+07,4.45753e+53
0.00345351,1.1875e-10,2.23215e-11,2.48043e-08,0.446417,0.990742,0.401437,4.18879e+18,2.25745e+10,1.09566e+06,1.18262e+55
0.0246911,6.05671e-12,9.17439e-13,5.60181e-09,0.446417,0.798383,0.954512,4.18879e+18,9.99578e+10,2.14818e+07,1.15575e+54
0.0019551,1.42377e-10,2.69157e-11,2.716e-08,0.446417,0.996407,0.334777,4.18879e+18,2.06165e+10,913838,1.18922e+55
0.00104102,4.44744e-11,8.4248e-12,1.51797e-08,0.446417,0.998438,0.710474,4.18879e+18,3.68876e+10,2.92549e+06,7.89972e+54
0.00696895,2.40802e-11,4.43235e-12,1.11696e-08,0.446417,0.970166,0.831037,4.18879e+18,5.01309e+10,5.40318e+06,4.86137e+54
0.0359454,1.26181e-10,1.61355e-11,2.55686e-08,0.446417,0.674,0.379109,4.18879e+18,2.18997e+10,1.03113e+06,8.0733e+54
0.01216,8.56832e-13,1.50846e-13,2.10697e-09,0.446417,0.927918,0.993436,4.18879e+18,2.65759e+11,1.51849e+08,1.97778e+53
0.0061411,9.57643e-13,1.77283e-13,2.22747e-09,0.446417,0.975739,0.992667,4.18879e+18,2.51381e+11,1.35864e+08,2.3226e+53
0.158327,9.79354e-12,8.28507e-14,7.12327e-09,0.446417,0.044589,0.927447,4.18879e+18,7.86077e+10,1.32852e+07,1.01412e+53
0.00178778,2.51155e-10,4.75016e-11,3.60728e-08,0.446417,0.996871,0.145098,4.18879e+18,1.55226e+10,518045,9.09652e+54
0.00741167,9.87285e-12,1.81139e-12,7.15205e-09,0.446417,0.96703,0.926925,4.18879e+18,7.82914e+10,1.31785e+07,2.21595e+54
0.0184394,1.7118e-12,2.81227e-13,2.97808e-09,0.446417,0.865916,0.986929,4.18879e+18,1.88022e+11,7.60075e+07,3.66308e+53
0.0270635,5.0916e-12,7.45877e-13,5.13614e-09,0.446417,0.772119,0.961619,4.18879e+18,1.0902e+11,2.55538e+07,9.46616e+53
0.0149039,3.67615e-12,6.29033e-13,4.36422e-09,0.446417,0.901885,0.97214,4.18879e+18,1.28303e+11,3.53928e+07,8.0706e+53
0.0020715,1.52569e-11,2.88324e-12,8.89083e-09,0.446417,0.996062,0.889352,4.18879e+18,6.29799e+10,8.52791e+06,3.38422e+54
0.00109784,8.91064e-11,1.68779e-11,2.14864e-08,0.446417,0.998347,0.504162,4.18879e+18,2.60604e+10,1.46016e+06,1.12303e+55
0.0264856,6.31071e-11,9.32144e-12,1.80821e-08,0.446417,0.778531,0.61565,4.18879e+18,3.09668e+10,2.06172e+06,7.57392e+54
0.00212649,1.06398e-10,2.01036e-11,2.34788e-08,0.446417,0.995892,0.441418,4.18879e+18,2.38489e+10,1.22286e+06,1.17119e+55
0.0230191,4.27605e-10,6.62618e-11,4.70685e-08,0.446417,0.816756,0.0373744,4.18879e+18,1.18964e+10,304275,3.26845e+54
0.032171,1.51812e-12,2.06068e-13,2.80455e-09,0.446417,0.715442,0.988398,4.18879e+18,1.99656e+11,8.57042e+07,2.6881e+53
0.15287,1.59609e-11,1.55354e-13,9.09365e-09,0.446417,0.0513021,0.884486,4.18879e+18,6.15753e+10,8.15175e+06,1.8135e+53
0.130051,5.68498e-12,9.81696e-14,5.42718e-09,0.446417,0.0910163,0.957226,4.18879e+18,1.03174e+11,2.28865e+07,1.24021e+53
0.044622,3.26413e-11,3.60551e-12,1.30045e-08,0.446417,0.582197,0.778088,4.18879e+18,4.30577e+10,3.98603e+06,3.70253e+54
0.00125871,1.01441e-11,1.92089e-12,7.24965e-09,0.446417,0.998066,0.924996,4.18879e+18,7.72374e+10,1.28261e+07,2.34502e+54
0.00204883,1.29748e-10,2.45214e-11,2.59274e-08,0.446417,0.996131,0.368901,4.18879e+18,2.15966e+10,1.00279e+06,1.19387e+55
0.0213034,4.20829e-10,6.67016e-11,4.66941e-08,0.446417,0.835415,0.0393734,4.18879e+18,1.19917e+10,309174,3.46611e+54
0.0198902,2.50035e-10,4.03503e-11,3.59923e-08,0.446417,0.850584,0.146334,4.18879e+18,1.55573e+10,520365,7.79283e+54
0.0765955,5.7929e-10,3.43014e-11,5.47845e-08,0.446417,0.312095,0.0116369,4.18879e+18,1.02209e+10,224601,5.26808e+53
0.0502974,3.88272e-12,3.87336e-13,4.48515e-09,0.446417,0.525804,0.970594,4.18879e+18,1.24844e+11,3.35099e+07,4.96169e+53
0.0674848,2.14111e-12,1.53134e-13,3.33065e-09,0.446417,0.376967,0.983674,4.18879e+18,1.68119e+11,6.07673e+07,1.98804e+53
0.0884362,2.16187e-11,9.90783e-13,1.05834e-08,0.446417,0.241557,0.846867,4.18879e+18,5.29079e+10,6.01837e+06,1.10738e+54
0.00363791,5.34373e-13,1.0036e-13,1.66392e-09,0.446417,0.989888,0.995901,4.18879e+18,3.36521e+11,2.4348e+08,1.31911e+53
0.0941524,4.8714e-11,1.96517e-12,1.58868e-08,0.446417,0.212626,0.687607,4.18879e+18,3.52459e+10,2.67089e+06,1.78338e+54
0.00220147,1.31946e-10,2.4925e-11,2.61462e-08,0.446417,0.995655,0.362719,4.18879e+18,2.14159e+10,986077,1.19319e+55
0.0151949,1.9867e-10,3.38866e-11,3.2083e-08,0.446417,0.899016,0.21718,4.18879e+18,1.7453e+10,654902,9.71298e+54
0.0385083,1.41719e-11,1.73776e-12,8.56888e-09,0.446417,0.646296,0.896786,4.18879e+18,6.53462e+10,9.18078e+06,2.05675e+54
0.0112148,8.81413e-10,1.56589e-10,6.7577e-08,0.446417,0.936385,0.00114235,4.18879e+18,8.28601e+09,147615,2.36084e+53
0.00283342,4.69523e-11,8.84916e-12,1.55969e-08,0.446417,0.993382,0.697069,4.18879e+18,3.5901e+10,2.7711e+06,8.14107e+54
0.018563,2.51277e-11,4.12198e-12,1.141e-08,0.446417,0.86462,0.824367,4.18879e+18,4.90749e+10,5.17793e+06,4.48467e+54
0.0177202,1.03468e-10,1.71455e-11,2.31533e-08,0.446417,0.873408,0.451452,4.18879e+18,2.41842e+10,1.25749e+06,1.02156e+55
