m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.0428226,8.29445e-12,9.45362e-13,6.55546e-09,0.446417,0.600733,0.938237,4.18879e+18,8.54164e+10,1.56863e+07,1.17062e+54
0.0320467,9.42612e-10,1.28194e-10,6.98837e-08,0.446417,0.716816,0.000713715,4.18879e+18,8.01251e+09,138031,1.20753e+53
0.0210784,1.38582e-10,2.20293e-11,2.67956e-08,0.446417,0.837844,0.344677,4.18879e+18,2.08969e+10,938859,1.00211e+55
0.0112175,7.55298e-10,1.34181e-10,6.2556e-08,0.446417,0.936362,0.00301194,4.18879e+18,8.95109e+09,172262,5.33384e+53
0.0602931,2.00948e-10,1.65862e-11,3.22664e-08,0.446417,0.435045,0.213406,4.18879e+18,1.73538e+10,647479,4.67151e+54
0.0272095,1.01665e-12,1.48618e-13,2.29506e-09,0.446417,0.770499,0.992216,4.18879e+18,2.43978e+11,1.27979e+08,1.94617e+53
0.0124246,1.07523e-11,1.88802e-12,7.46381e-09,0.446417,0.925497,0.920681,4.18879e+18,7.50212e+10,1.21006e+07,2.29414e+54
0.0194321,6.86221e-13,1.11375e-13,1.88556e-09,0.446417,0.855454,0.99474,4.18879e+18,2.96964e+11,1.89603e+08,1.46218e+53
0.0400445,9.32323e-12,1.11422e-12,6.95013e-09,0.446417,0.629903,0.930847,4.18879e+18,8.0566e+10,1.39554e+07,1.36884e+54
0.00108032,1.44706e-11,2.74101e-12,8.65871e-09,0.446417,0.998376,0.894743,4.18879e+18,6.46683e+10,8.99128e+06,3.23677e+54
0.0238376,9.58853e-12,1.46952e-12,7.04832e-09,0.446417,0.807781,0.928952,4.18879e+18,7.94436e+10,1.35693e+07,1.80165e+54
0.0209137,3.13424e-11,4.99278e-12,1.27431e-08,0.446417,0.839618,0.785922,4.18879e+18,4.39409e+10,4.15123e+06,5.17876e+54
0.00415045,8.70664e-10,1.63101e-10,6.71637e-08,0.446417,0.987365,0.00124103,4.18879e+18,8.337e+09,149437,2.67142e+53
0.0904874,2.07871e-12,9.10291e-14,3.28175e-09,0.446417,0.230812,0.984149,4.18879e+18,1.70623e+11,6.25915e+07,1.18235e+53
0.00636113,1.90608e-10,3.5234e-11,3.14254e-08,0.446417,0.974297,0.231079,4.18879e+18,1.78182e+10,682601,1.07455e+55
0.00194585,7.68347e-10,1.45256e-10,6.3094e-08,0.446417,0.996434,0.00272467,4.18879e+18,8.87475e+09,169337,5.2234e+53
0.00774135,7.05012e-11,1.29028e-11,1.91121e-08,0.446417,0.964628,0.581662,4.18879e+18,2.92979e+10,1.84549e+06,9.90512e+54
0.0241246,7.37555e-12,1.12594e-12,6.18168e-09,0.446417,0.804625,0.944888,4.18879e+18,9.05811e+10,1.76406e+07,1.40411e+54
0.00412537,2.95965e-10,5.54502e-11,3.91588e-08,0.446417,0.987494,0.102823,4.18879e+18,1.42993e+10,439611,7.52482e+54
0.0463182,1.69479e-10,1.81675e-11,2.96324e-08,0.446417,0.565002,0.271809,4.18879e+18,1.88963e+10,767702,6.51721e+54
0.171987,1.54776e-10,9.17381e-13,2.83179e-08,0.446417,0.0312405,0.304278,4.18879e+18,1.97735e+10,840632,3.68404e+53
0.00221098,7.37523e-11,1.39316e-11,1.95478e-08,0.446417,0.995624,0.56731,4.18879e+18,2.86449e+10,1.76414e+06,1.0431e+55
0.0733423,3.44841e-11,2.18628e-12,1.33665e-08,0.446417,0.334162,0.767159,4.18879e+18,4.18914e+10,3.77302e+06,2.21357e+54
0.0113483,2.42435e-12,4.30162e-13,3.54411e-09,0.446417,0.935207,0.981539,4.18879e+18,1.57993e+11,5.36677e+07,5.57242e+53
0.00237102,6.01658e-10,1.1359e-10,5.58321e-08,0.446417,0.995091,0.00981096,4.18879e+18,1.00291e+10,216252,1.47081e+54
0.00159851,3.92082e-11,7.41911e-12,1.42527e-08,0.446417,0.997346,0.73982,4.18879e+18,3.92868e+10,3.31842e+06,7.24405e+54
0.109945,6.69534e-12,1.87691e-13,5.88974e-09,0.446417,0.147755,0.949836,4.18879e+18,9.50711e+10,1.94328e+07,2.35286e+53
0.0990716,1.28968e-11,4.65315e-13,8.17431e-09,0.446417,0.190167,0.905621,4.18879e+18,6.85005e+10,1.00885e+07,5.56157e+53
0.00148137,7.35622e-10,1.39234e-10,6.17358e-08,0.446417,0.997614,0.0035039,4.18879e+18,9.07001e+09,176870,6.43874e+53
0.00933162,5.33695e-13,9.6428e-14,1.66286e-09,0.446417,0.952318,0.995906,4.18879e+18,3.36735e+11,2.4379e+08,1.26743e+53
0.135061,2.94809e-11,4.49763e-13,1.23589e-08,0.446417,0.0804108,0.797224,4.18879e+18,4.53069e+10,4.41335e+06,4.73225e+53
0.0194566,8.4974e-11,1.37873e-11,2.09823e-08,0.446417,0.855194,0.520424,4.18879e+18,2.66865e+10,1.53117e+06,9.4698e+54
0.0739987,4.51323e-11,2.82241e-12,1.52916e-08,0.446417,0.329612,0.70687,4.18879e+18,3.66177e+10,2.88284e+06,2.63307e+54
0.0217637,4.74081e-11,7.46939e-12,1.56724e-08,0.446417,0.830432,0.694627,4.18879e+18,3.5728e+10,2.74446e+06,6.84764e+54
0.00654644,1.15947e-11,2.14055e-12,7.75066e-09,0.446417,0.97306,0.91474,4.18879e+18,7.22447e+10,1.12215e+07,2.58421e+54
0.00794184,1.00335e-09,1.83346e-10,7.21001e-08,0.446417,0.963141,0.000447576,4.18879e+18,7.7662e+09,129675,1.08303e+53
0.00210008,2.35604e-11,4.45205e-12,1.10484e-08,0.446417,0.995974,0.834367,4.18879e+18,5.06808e+10,5.52237e+06,4.90254e+54
0.104637,8.52204e-12,2.70468e-13,6.64479e-09,0.446417,0.16728,0.936593,4.18879e+18,8.42681e+10,1.52674e+07,3.34326e+53
0.00456879,9.61777e-11,1.79766e-11,2.23227e-08,0.446417,0.985153,0.477491,4.18879e+18,2.50841e+10,1.3528e+06,1.13286e+55
0.13033,3.26503e-10,5.59954e-12,4.11294e-08,0.446417,0.0903934,0.0812831,4.18879e+18,1.36142e+10,398494,6.00698e+53
0.0197354,6.95689e-13,1.12487e-13,1.89853e-09,0.446417,0.852232,0.994667,4.18879e+18,2.94936e+11,1.87022e+08,1.47667e+53
0.014318,1.14469e-10,1.97112e-11,2.43531e-08,0.446417,0.907605,0.414864,4.18879e+18,2.29928e+10,1.13663e+06,1.07925e+55
0.00131759,1.13857e-10,2.15575e-11,2.42878e-08,0.446417,0.997954,0.416826,4.18879e+18,2.30545e+10,1.14275e+06,1.18592e+55
0.0593277,6.06321e-10,5.09959e-11,5.60481e-08,0.446417,0.443307,0.00946272,4.18879e+18,9.99042e+09,214588,6.36876e+53
0.00168678,1.22919e-10,2.32541e-11,2.52359e-08,0.446417,0.997131,0.388782,4.18879e+18,2.21884e+10,1.0585e+06,1.19319e+55
0.00223006,5.27905e-11,9.97133e-12,1.65382e-08,0.446417,0.995562,0.666483,4.18879e+18,3.38577e+10,2.46464e+06,8.77094e+54
0.00568685,7.55833e-13,1.40337e-13,1.97889e-09,0.446417,0.978625,0.994208,4.18879e+18,2.82958e+11,1.7214e+08,1.84141e+53
0.0962154,4.86653e-10,1.87379e-11,5.02134e-08,0.446417,0.202942,0.0237364,4.18879e+18,1.11513e+10,267355,5.87002e+53
0.0446862,7.18498e-13,7.92747e-14,1.9294e-09,0.446417,0.581541,0.994493,4.18879e+18,2.90217e+11,1.81085e+08,1.0405e+53
0.00108018,2.65702e-11,5.03289e-12,1.17329e-08,0.446417,0.998376,0.815288,4.18879e+18,4.77241e+10,4.89682e+06,5.41542e+54
0.00713343,4.44104e-11,8.16476e-12,1.51688e-08,0.446417,0.969013,0.710821,4.18879e+18,3.69141e+10,2.9297e+06,7.65963e+54
0.0195336,2.7396e-11,4.44085e-12,1.19139e-08,0.446417,0.854377,0.810125,4.18879e+18,4.69993e+10,4.7492e+06,4.74813e+54
0.0223624,2.03799e-11,3.18579e-12,1.02757e-08,0.446417,0.823924,0.855011,4.18879e+18,5.44922e+10,6.38421e+06,3.59495e+54
0.00366782,2.90516e-12,5.45536e-13,3.87967e-09,0.446417,0.989747,0.977919,4.18879e+18,1.44328e+11,4.47855e+07,7.04093e+53
0.00332318,9.42438e-11,1.77255e-11,2.20971e-08,0.446417,0.991327,0.484642,4.18879e+18,2.53401e+10,1.38056e+06,1.13376e+55
0.0305537,6.13628e-13,8.53784e-14,1.78304e-09,0.446417,0.733355,0.995295,4.18879e+18,3.14038e+11,2.12033e+08,1.12151e+53
0.00217693,3.45921e-11,6.53505e-12,1.33875e-08,0.446417,0.995733,0.766539,4.18879e+18,4.1826e+10,3.76124e+06,6.6113e+54
0.0527554,2.45327e-11,2.33858e-12,1.12741e-08,0.446417,0.502434,0.828146,4.18879e+18,4.96664e+10,5.30351e+06,2.55601e+54
0.00167439,5.55001e-13,1.05e-13,1.69573e-09,0.446417,0.997162,0.995743,4.18879e+18,3.30208e+11,2.34431e+08,1.37987e+53
0.00408085,4.74475e-10,8.89153e-11,4.95811e-08,0.446417,0.987721,0.0260755,4.18879e+18,1.12935e+10,274217,3.05994e+54
0.00516031,2.08661e-11,3.88683e-12,1.03975e-08,0.446417,0.981805,0.851825,4.18879e+18,5.38536e+10,6.23545e+06,4.36967e+54
0.0983515,4.37371e-12,1.60419e-13,4.7603e-09,0.446417,0.19332,0.966939,4.18879e+18,1.17628e+11,2.97481e+07,2.04719e+53
0.0902679,1.19462e-10,5.257e-12,2.48785e-08,0.446417,0.231942,0.399213,4.18879e+18,2.25071e+10,1.08913e+06,2.76979e+54
0.067826,1.52156e-10,1.08072e-11,2.80772e-08,0.446417,0.374364,0.310511,4.18879e+18,1.9943e+10,855105,4.42887e+54
0.0756829,1.44065e-11,8.69637e-13,8.6395e-09,0.446417,0.318164,0.895176,4.18879e+18,6.48121e+10,9.03131e+06,1.02742e+54
0.00891769,9.69802e-11,1.75834e-11,2.24156e-08,0.446417,0.955631,0.474553,4.18879e+18,2.49801e+10,1.34161e+06,1.10126e+55
0.00696654,8.10542e-11,1.49196e-11,2.04926e-08,0.446417,0.970183,0.536347,4.18879e+18,2.73242e+10,1.60522e+06,1.05611e+55
0.0990453,5.51785e-12,1.99202e-13,5.34681e-09,0.446417,0.190281,0.958473,4.18879e+18,1.04725e+11,2.35797e+07,2.51987e+53
0.00323812,2.19896e-10,4.1374e-11,3.37535e-08,0.446417,0.9917,0.184502,4.18879e+18,1.65892e+10,591685,1.00747e+55
0.0073126,8.79917e-13,1.61558e-13,2.13516e-09,0.446417,0.967741,0.99326,4.18879e+18,2.62249e+11,1.47866e+08,2.11785e+53
0.0338505,2.45479e-10,3.24585e-11,3.56629e-08,0.446417,0.696925,0.151558,4.18879e+18,1.5701e+10,530023,6.49251e+54
0.193122,4.82937e-11,1.63138e-13,1.58181e-08,0.446417,0.0178048,0.689865,4.18879e+18,3.53989e+10,2.69413e+06,1.48533e+53
0.0146058,9.88493e-13,1.69691e-13,2.26306e-09,0.446417,0.904805,0.992431,4.18879e+18,2.47428e+11,1.31624e+08,2.2226e+53
0.0619942,6.91376e-11,5.51914e-12,1.89263e-08,0.446417,0.420755,0.587771,4.18879e+18,2.95854e+10,1.88189e+06,4.28138e+54
0.00997425,6.31403e-13,1.13449e-13,1.80868e-09,0.446417,0.947032,0.995159,4.18879e+18,3.09586e+11,2.06064e+08,1.49003e+53
0.0637562,1.0355e-12,7.98254e-14,2.31625e-09,0.446417,0.406314,0.992072,4.18879e+18,2.41746e+11,1.25649e+08,1.04517e+53
0.0492919,6.21674e-12,6.31675e-13,5.67533e-09,0.446417,0.535552,0.95334,4.18879e+18,9.86629e+10,2.09289e+07,7.94776e+53
0.0030913,3.29788e-12,6.20897e-13,4.13359e-09,0.446417,0.992329,0.974971,4.18879e+18,1.35462e+11,3.94524e+07,7.98942e+53
0.00596513,2.6425e-11,4.89759e-12,1.17008e-08,0.446417,0.976872,0.816197,4.18879e+18,4.7855e+10,4.92372e+06,5.27571e+54
0.00204756,2.60022e-11,4.91425e-12,1.16069e-08,0.446417,0.996134,0.818854,4.18879e+18,4.82425e+10,5.00378e+06,5.31089e+54
0.0048345,1.62872e-12,3.03969e-13,2.90491e-09,0.446417,0.98368,0.98756,4.18879e+18,1.92758e+11,7.98844e+07,3.96183e+53
0.00114721,1.74627e-12,3.30739e-13,3.00791e-09,0.446417,0.998265,0.986668,4.18879e+18,1.86157e+11,7.45071e+07,4.30686e+53
0.00157598,3.43959e-12,6.50886e-13,4.22146e-09,0.446417,0.997399,0.97391,4.18879e+18,1.32642e+11,3.7827e+07,8.36618e+53
0.0481278,6.70559e-10,6.95875e-11,5.89424e-08,0.446417,0.546973,0.00577575,4.18879e+18,9.49985e+09,194031,5.30449e+53
0.113662,4.62065e-12,1.18628e-13,4.89284e-09,0.446417,0.135318,0.965105,4.18879e+18,1.14442e+11,2.81583e+07,1.511e+53
0.0344095,1.27031e-10,1.66488e-11,2.56546e-08,0.446417,0.690787,0.376672,4.18879e+18,2.18263e+10,1.02423e+06,8.27658e+54
0.0028011,2.20145e-12,4.14962e-13,3.37725e-09,0.446417,0.993509,0.983222,4.18879e+18,1.65799e+11,5.91018e+07,5.38473e+53
0.0108985,3.08392e-11,5.495e-12,1.26404e-08,0.446417,0.939152,0.788969,4.18879e+18,4.4298e+10,4.21896e+06,5.72178e+54
0.175911,1.89575e-11,1.01328e-13,9.9106e-09,0.446417,0.0281722,0.864388,4.18879e+18,5.64995e+10,6.86322e+06,1.15596e+53
0.0154386,5.60083e-11,9.52751e-12,1.70347e-08,0.446417,0.896599,0.650198,4.18879e+18,3.28707e+10,2.32304e+06,8.17577e+54
0.0237915,7.15051e-13,1.09656e-13,1.92477e-09,0.446417,0.808287,0.994519,4.18879e+18,2.90915e+11,1.81958e+08,1.43929e+53
0.0206665,8.35421e-13,1.33502e-13,2.08047e-09,0.446417,0.842276,0.9936,4.18879e+18,2.69143e+11,1.55741e+08,1.75067e+53
0.00279248,5.16226e-10,9.73094e-11,5.17165e-08,0.446417,0.993543,0.0189181,4.18879e+18,1.08272e+10,252040,2.4296e+54
0.0545932,1.23803e-12,1.14015e-13,2.53265e-09,0.446417,0.4854,0.990529,4.18879e+18,2.2109e+11,1.05094e+08,1.4905e+53
0.0596765,2.23034e-10,1.86319e-11,3.39934e-08,0.446417,0.440309,0.180087,4.18879e+18,1.64721e+10,583362,4.42835e+54
0.00682515,4.31236e-10,7.94576e-11,4.7268e-08,0.446417,0.971162,0.0363545,4.18879e+18,1.18462e+10,301713,3.81239e+54
0.172475,7.31514e-11,4.28054e-13,1.9468e-08,0.446417,0.0308424,0.569874,4.18879e+18,2.87623e+10,1.77863e+06,3.21945e+53
0.00850265,2.69961e-12,4.91127e-13,3.7399e-09,0.446417,0.958879,0.979465,4.18879e+18,1.49722e+11,4.81956e+07,6.34873e+53
0.0306587,4.43971e-10,6.16747e-11,4.79608e-08,0.446417,0.73219,0.0329618,4.18879e+18,1.1675e+10,293058,2.683e+54
0.0124854,6.19606e-13,1.08732e-13,1.79171e-09,0.446417,0.924938,0.995249,4.18879e+18,3.1252e+11,2.09987e+08,1.42821e+53
0.0098103,2.29892e-12,4.13659e-13,3.45121e-09,0.446417,0.948397,0.982486,4.18879e+18,1.62246e+11,5.6596e+07,5.36379e+53
0.019204,9.41372e-12,1.53219e-12,6.98378e-09,0.446417,0.85787,0.930202,4.18879e+18,8.01778e+10,1.38212e+07,1.88102e+54
0.0122183,2.1156e-11,3.7224e-12,1.04695e-08,0.446417,0.927386,0.849928,4.18879e+18,5.34833e+10,6.14999e+06,4.17551e+54
0.00381726,1.16804e-11,2.19178e-12,7.77927e-09,0.446417,0.98903,0.914138,4.18879e+18,7.1979e+10,1.11391e+07,2.64431e+54
0.00314862,1.9703e-11,3.7086e-12,1.01036e-08,0.446417,0.992086,0.859474,4.18879e+18,5.54203e+10,6.60354e+06,4.20675e+54
0.0306577,7.81195e-12,1.08522e-12,6.36193e-09,0.446417,0.732202,0.941724,4.18879e+18,8.80147e+10,1.66552e+07,1.3488e+54
0.0396746,6.70932e-13,8.06832e-14,1.86444e-09,0.446417,0.633835,0.994856,4.18879e+18,3.00328e+11,1.93923e+08,1.05937e+53
0.0067488,9.58711e-10,1.76743e-10,7.0478e-08,0.446417,0.971686,0.000630778,4.18879e+18,7.94495e+09,135713,1.47137e+53
0.00477881,1.24563e-10,2.32547e-11,2.54041e-08,0.446417,0.983993,0.383898,4.18879e+18,2.20415e+10,1.04453e+06,1.17823e+55
0.044755,1.12255e-10,1.23706e-11,2.41164e-08,0.446417,0.580839,0.421972,4.18879e+18,2.32184e+10,1.15905e+06,6.88933e+54
0.00157195,7.19482e-10,1.36151e-10,6.10548e-08,0.446417,0.997409,0.00396665,4.18879e+18,9.17118e+09,180837,7.1277e+53
0.00732785,5.45076e-10,1.00068e-10,5.3142e-08,0.446417,0.967632,0.0151553,4.18879e+18,1.05367e+10,238699,2.00154e+54
0.0107,9.97173e-11,1.78004e-11,2.27298e-08,0.446417,0.940871,0.464674,4.18879e+18,2.46349e+10,1.30478e+06,1.09164e+55
0.030646,3.56023e-12,4.94669e-13,4.29486e-09,0.446417,0.732331,0.973007,4.18879e+18,1.30375e+11,3.65452e+07,6.35234e+53
0.00262407,7.46032e-10,1.40719e-10,6.21711e-08,0.446417,0.994186,0.00323443,4.18879e+18,9.0065e+09,174402,6.00698e+53
0.00896034,1.00728e-10,1.82564e-11,2.28446e-08,0.446417,0.955293,0.46108,4.18879e+18,2.4511e+10,1.29169e+06,1.11095e+55
0.0205902,1.78823e-10,2.86042e-11,3.04384e-08,0.446417,0.843096,0.252981,4.18879e+18,1.8396e+10,727586,9.55041e+54
0.0725198,9.11263e-11,5.87712e-12,2.17286e-08,0.446417,0.339932,0.496367,4.18879e+18,2.57699e+10,1.42779e+06,3.85009e+54
0.00984315,4.02053e-11,7.23232e-12,1.44328e-08,0.446417,0.948124,0.73417,4.18879e+18,3.87966e+10,3.23612e+06,7.00774e+54
0.00428987,3.72462e-12,6.97221e-13,4.39289e-09,0.446417,0.986643,0.971779,4.18879e+18,1.27466e+11,3.49323e+07,8.94215e+53
0.0389152,1.13428e-11,1.38147e-12,7.66602e-09,0.446417,0.641937,0.916509,4.18879e+18,7.30423e+10,1.14706e+07,1.67103e+54
0.131306,6.91845e-11,1.15833e-12,1.89328e-08,0.446417,0.0882462,0.587535,4.18879e+18,2.95754e+10,1.88062e+06,8.98196e+53
0.120069,2.14943e-11,4.73378e-13,1.05529e-08,0.446417,0.11608,0.847704,4.18879e+18,5.30608e+10,6.05321e+06,5.29609e+53
0.0206571,3.7697e-11,6.0248e-12,1.39754e-08,0.446417,0.842377,0.748458,4.18879e+18,4.00665e+10,3.45145e+06,5.95133e+54
0.00186271,4.10219e-13,7.75701e-14,1.45786e-09,0.446417,0.996668,0.996852,4.18879e+18,3.84085e+11,3.17171e+08,1.02054e+53
0.0386954,4.7626e-11,5.82175e-12,1.57084e-08,0.446417,0.64429,0.69346,4.18879e+18,3.56462e+10,2.7319e+06,5.32818e+54
0.0308547,7.57573e-10,1.04927e-10,6.26501e-08,0.446417,0.730016,0.00295934,4.18879e+18,8.93764e+09,171745,4.09812e+53
0.00752021,8.32537e-13,1.52623e-13,2.07688e-09,0.446417,0.966245,0.993622,4.18879e+18,2.69608e+11,1.56281e+08,2.00145e+53
0.00225589,4.83395e-10,9.12982e-11,5.0045e-08,0.446417,0.995478,0.024348,4.18879e+18,1.11888e+10,269158,2.9338e+54
0.0758085,1.0766e-10,6.48164e-12,2.36176e-08,0.446417,0.317324,0.437129,4.18879e+18,2.37087e+10,1.20852e+06,3.73937e+54
0.0533153,1.94933e-12,1.83886e-13,3.17798e-09,0.446417,0.497204,0.985129,4.18879e+18,1.76195e+11,6.67458e+07,2.39081e+53
0.00776205,9.66288e-13,1.76818e-13,2.2375e-09,0.446417,0.964476,0.992601,4.18879e+18,2.50254e+11,1.34649e+08,2.31636e+53
0.0422146,8.66655e-13,9.98176e-14,2.11901e-09,0.446417,0.607061,0.993361,4.18879e+18,2.64248e+11,1.50128e+08,1.30863e+53
0.00193044,6.13411e-13,1.15971e-13,1.78273e-09,0.446417,0.996478,0.995297,4.18879e+18,3.14094e+11,2.12108e+08,1.52337e+53
0.00126005,5.9402e-11,1.12483e-11,1.75432e-08,0.446417,0.998064,0.633463,4.18879e+18,3.19179e+10,2.19032e+06,9.404e+54
0.00247712,1.10784e-11,2.09078e-12,7.57614e-09,0.446417,0.994721,0.918377,4.18879e+18,7.39088e+10,1.17444e+07,2.53415e+54
0.00180196,6.53911e-12,1.23672e-12,5.82062e-09,0.446417,0.996833,0.950983,4.18879e+18,9.62001e+10,1.98971e+07,1.5522e+54
0.00280487,1.31306e-12,2.47501e-13,2.60826e-09,0.446417,0.993494,0.989959,4.18879e+18,2.14681e+11,9.9089e+07,3.23369e+53
0.093353,3.20194e-11,1.31513e-12,1.288e-08,0.446417,0.216484,0.781827,4.18879e+18,4.34739e+10,4.06345e+06,1.35701e+54
0.00652482,9.41872e-11,1.7391e-11,2.20905e-08,0.446417,0.973205,0.484851,4.18879e+18,2.53477e+10,1.38139e+06,1.11285e+55
0.0967153,4.08375e-11,1.55466e-12,1.45458e-08,0.446417,0.200654,0.730589,4.18879e+18,3.84951e+10,3.18603e+06,1.49903e+54
0.0440854,5.33907e-10,5.95313e-11,5.25947e-08,0.446417,0.587694,0.016511,4.18879e+18,1.06464e+10,243693,1.29725e+54
0.0038305,9.71333e-13,1.82254e-13,2.24333e-09,0.446417,0.988966,0.992562,4.18879e+18,2.49604e+11,1.33949e+08,2.38748e+53
0.0425805,3.31329e-12,3.79214e-13,4.14323e-09,0.446417,0.603249,0.974855,4.18879e+18,1.35147e+11,3.9269e+07,4.87897e+53
0.01299,3.68182e-11,6.42836e-12,1.38115e-08,0.446417,0.920256,0.753533,4.18879e+18,4.05419e+10,3.53383e+06,6.39301e+54
0.102755,5.84427e-10,1.93746e-11,5.50269e-08,0.446417,0.174733,0.0111944,4.18879e+18,1.01758e+10,222627,2.86246e+53
0.0450288,8.63504e-13,9.47015e-14,2.11515e-09,0.446417,0.578048,0.993385,4.18879e+18,2.6473e+11,1.50676e+08,1.24159e+53
0.00103048,5.02186e-13,9.51309e-14,1.61303e-09,0.446417,0.998454,0.996148,4.18879e+18,3.47138e+11,2.59086e+08,1.25069e+53
0.127813,1.54163e-11,2.81256e-13,8.93716e-09,0.446417,0.0961596,0.888248,4.18879e+18,6.26535e+10,8.43974e+06,3.29715e+53
0.00206581,4.08664e-10,7.72305e-11,4.60143e-08,0.446417,0.996079,0.0432426,4.18879e+18,1.21689e+10,318378,4.40762e+54
0.02631,3.17523e-11,4.70181e-12,1.28262e-08,0.446417,0.780478,0.783448,4.18879e+18,4.36563e+10,4.09763e+06,4.86159e+54
0.0620236,4.97551e-11,3.96958e-12,1.60557e-08,0.446417,0.420511,0.682197,4.18879e+18,3.48752e+10,2.61499e+06,3.57403e+54
0.00126081,4.32862e-11,8.19664e-12,1.49756e-08,0.446417,0.998062,0.716992,4.18879e+18,3.73904e+10,3.0058e+06,7.75628e+54
0.0139158,2.6331e-10,4.55349e-11,3.69354e-08,0.446417,0.911484,0.132154,4.18879e+18,1.51601e+10,494131,7.94197e+54
0.00239629,1.00702e-09,1.90103e-10,7.22317e-08,0.446417,0.995004,0.000435167,4.18879e+18,7.75206e+09,129203,1.09182e+53
0.0181828,5.70823e-11,9.40696e-12,1.71973e-08,0.446417,0.868598,0.644852,4.18879e+18,3.256e+10,2.27933e+06,8.00595e+54
0.0166572,3.8858e-10,6.51965e-11,4.48694e-08,0.446417,0.884331,0.0504576,4.18879e+18,1.24794e+10,334833,4.34165e+54
0.0449968,9.59477e-12,1.05286e-12,7.05061e-09,0.446417,0.578374,0.928906,4.18879e+18,7.94178e+10,1.35604e+07,1.29077e+54
0.00354351,6.41632e-10,1.20557e-10,5.76571e-08,0.446417,0.990329,0.00721568,4.18879e+18,9.71163e+09,202779,1.14809e+54
0.00539534,8.30992e-13,1.54573e-13,2.07495e-09,0.446417,0.980408,0.993633,4.18879e+18,2.69859e+11,1.56571e+08,2.02704e+53
0.16409,1.63307e-10,1.18993e-12,2.90879e-08,0.446417,0.0384049,0.284966,4.18879e+18,1.92501e+10,796716,4.47525e+53
0.00623399,6.6055e-10,1.22208e-10,5.85009e-08,0.446417,0.975134,0.0062391,4.18879e+18,9.57155e+09,196971,1.00629e+54
0.0219459,7.235e-12,1.1372e-12,6.1225e-09,0.446417,0.828454,0.945909,4.18879e+18,9.14567e+10,1.79833e+07,1.41968e+54
0.00983123,7.64931e-10,1.37614e-10,6.29536e-08,0.446417,0.948223,0.00279701,4.18879e+18,8.89455e+09,170093,5.07995e+53
0.00109213,2.12398e-11,4.02314e-12,1.04902e-08,0.446417,0.998357,0.849383,4.18879e+18,5.33777e+10,6.12574e+06,4.50995e+54
0.00398805,6.98883e-12,1.31031e-12,6.01744e-09,0.446417,0.988188,0.947702,4.18879e+18,9.30535e+10,1.86168e+07,1.63888e+54
0.0423132,3.33896e-10,3.83917e-11,4.15925e-08,0.446417,0.606033,0.0768119,4.18879e+18,1.34626e+10,389670,3.89197e+54
0.132848,4.92144e-10,7.9316e-12,5.04959e-08,0.446417,0.0849453,0.0227518,4.18879e+18,1.10889e+10,264372,2.38166e+53
0.0992136,2.89081e-12,1.03962e-13,3.87007e-09,0.446417,0.18955,0.978024,4.18879e+18,1.44686e+11,4.50079e+07,1.34192e+53
0.00642301,4.46067e-11,8.24208e-12,1.52023e-08,0.446417,0.973886,0.70975,4.18879e+18,3.68328e+10,2.91681e+06,7.72051e+54
0.00156158,9.54392e-11,1.80609e-11,2.22368e-08,0.446417,0.997433,0.48021,4.18879e+18,2.51809e+10,1.36327e+06,1.14465e+55
0.0179926,3.05996e-10,5.05421e-11,3.98169e-08,0.446417,0.870579,0.0951894,4.18879e+18,1.4063e+10,425199,6.34959e+54
0.00311792,6.19416e-10,1.16605e-10,5.66501e-08,0.446417,0.992217,0.0085592,4.18879e+18,9.88425e+09,210052,1.31721e+54
0.00151103,4.57599e-13,8.6606e-14,1.53976e-09,0.446417,0.997548,0.996489,4.18879e+18,3.63657e+11,2.8433e+08,1.139e+53
0.0111245,2.47064e-12,4.39299e-13,3.57779e-09,0.446417,0.937178,0.98119,4.18879e+18,1.56506e+11,5.26622e+07,5.68876e+53
0.00337689,9.41395e-11,1.77016e-11,2.20849e-08,0.446417,0.991088,0.48503,4.18879e+18,2.53542e+10,1.38209e+06,1.13314e+55
0.00389544,2.46143e-10,4.61698e-11,3.57111e-08,0.446417,0.988648,0.150796,4.18879e+18,1.56798e+10,528592,9.18866e+54
0.016249,1.31458e-10,2.21594e-11,2.60977e-08,0.446417,0.888472,0.36408,4.18879e+18,2.14557e+10,989743,1.06478e+55
0.00119942,8.85046e-10,1.6761e-10,6.77162e-08,0.446417,0.998174,0.00111118,4.18879e+18,8.26898e+09,147009,2.45805e+53
0.0189108,8.82448e-12,1.44146e-12,6.76167e-09,0.446417,0.860964,0.934424,4.18879e+18,8.28115e+10,1.47441e+07,1.77767e+54
0.0313508,2.6907e-12,3.69865e-13,3.73372e-09,0.446417,0.724518,0.979531,4.18879e+18,1.49969e+11,4.83553e+07,4.78151e+53
0.106158,4.6509e-12,1.42476e-13,4.90883e-09,0.446417,0.161464,0.964881,4.18879e+18,1.14069e+11,2.79751e+07,1.81434e+53
0.00206469,3.31522e-10,6.26521e-11,4.14444e-08,0.446417,0.996083,0.0782359,4.18879e+18,1.35107e+10,392461,6.46913e+54
0.00136884,1.88764e-11,3.57366e-12,9.88937e-09,0.446417,0.997852,0.864952,4.18879e+18,5.66208e+10,6.89271e+06,4.07952e+54
